genome,fitness,behavior_descriptor
"[-0.50643527 -0.77627817  0.42179404 -0.18042806 -0.08776592  0.80151675
  0.53978961]",0,[-0.506 -0.776  0.422]
"[ 0.35752598 -0.0109717   0.78916307 -0.67970596 -0.3851583  -0.55651991
 -0.19913239]",0,[ 0.358 -0.011  0.789]
"[ 0.86123362  0.17913781  0.15482296 -0.55626715 -0.26148356 -0.60864234
 -0.16281138]",0,[0.861 0.179 0.155]
"[-0.32126763  0.96381071 -0.75416178  0.80495541 -0.02261465 -0.12857589
 -0.15834327]",0,[-0.321  0.964 -0.754]
"[ 0.78322079 -1.14802823 -0.26317328  0.25550229 -0.581617    0.60564524
  0.2034    ]",0,[ 0.783 -1.148 -0.263]
"[ 0.30205349  1.11767433  0.69754533 -0.15523138  0.32491558 -0.04072213
  0.85906615]",0,[0.302 1.118 0.698]
"[ 0.53549259 -0.78584591 -0.31272455 -0.46195096  0.05330102  0.54878497
  0.11404469]",0,[ 0.535 -0.786 -0.313]
"[ 0.00962316 -0.80589941  0.24901632  0.102358    0.2932684  -0.31561388
  0.47150944]",0,[ 0.01  -0.806  0.249]
"[-0.11296688 -0.51007031 -0.88911647  0.55586327 -0.48770712  0.32061198
 -0.11190819]",0,[-0.113 -0.51  -0.889]
"[ 0.8827738  -0.85392696 -0.43344927 -0.56606708 -0.06464821  0.60663891
  0.79824338]",0,[ 0.883 -0.854 -0.433]
"[ 0.61467894  0.58937382 -0.63564346  0.5493881  -0.29813962 -0.6561013
  0.91058224]",0,[ 0.615  0.589 -0.636]
"[ 0.50503601  1.09175981  0.66809118  0.26585096  0.58203888 -0.91552206
 -0.59426118]",0,[0.505 1.092 0.668]
"[ 0.99347596 -0.30378536 -0.69129885  0.86785785  0.58421277 -0.90796834
 -0.1014132 ]",0,[ 0.993 -0.304 -0.691]
"[-0.19282547 -0.33702934  0.1265665  -0.32054363 -0.26580032 -0.41107597
  0.77006944]",1,[-0.193 -0.337  0.127]
"[-0.68383035 -1.05774565  0.44467682 -0.68368554 -0.2977707  -0.81236099
 -0.54331952]",0,[-0.684 -1.058  0.445]
"[ 0.48154778  0.16754372 -0.56528729 -0.78121296  0.60835086 -0.24875094
  0.55338234]",0,[ 0.482  0.168 -0.565]
"[ 0.79005289  0.54945349  0.27825117  0.05031509  0.28555104 -0.75915808
 -0.75487674]",0,[0.79  0.549 0.278]
"[ 0.90751752 -0.39837832 -0.90760819  0.12260266  0.91693397  0.41615803
 -0.54669225]",0,[ 0.908 -0.398 -0.908]
"[ 0.06171759  0.70364169 -0.70536763  0.6403383   0.2938572   0.68123286
  0.37485572]",0,[ 0.062  0.704 -0.705]
"[ 0.12020845  0.24401469  0.94460916  0.94798209 -0.24722044 -0.91985738
  0.37616431]",0,[0.12  0.244 0.945]
"[ 0.62364113  0.64327926  0.29658909 -0.41679741  0.47626205  0.65176978
  0.11276485]",0,[0.624 0.643 0.297]
"[ 0.67054861 -0.63529647  0.59649561 -0.1275618   0.06224921 -0.55309728
  0.44504378]",0,[ 0.671 -0.635  0.596]
"[-0.88840968 -0.44689724 -0.1599124  -0.09914453  0.3940544  -0.12953633
  0.73236841]",0,[-0.888 -0.447 -0.16 ]
"[ 0.54627972  0.95614923 -0.18336511 -0.0725661   0.63601993  1.02109187
 -0.90359128]",0,[ 0.546  0.956 -0.183]
"[-0.21150081  0.78863664 -0.51108963 -0.37782161  0.46190253 -0.04368923
  0.7548685 ]",0,[-0.212  0.789 -0.511]
"[-0.49626951  0.69369915 -0.71524007 -0.50364983  0.62845897  0.96705776
  0.75488346]",0,[-0.496  0.694 -0.715]
"[ 0.24760437  0.2192526   0.88797628  0.25110428 -0.4303672  -0.24819948
  0.47139053]",0,[0.248 0.219 0.888]
"[-0.98865132  0.2831645  -0.55229125 -0.97327944 -0.49857261  0.99980198
 -0.5645914 ]",0,[-0.989  0.283 -0.552]
"[ 0.30318076 -0.41719386 -0.56393777  0.18272546  0.58639729 -0.94857719
  0.91507235]",0,[ 0.303 -0.417 -0.564]
"[-1.14101497 -0.01744543 -0.24646167  0.09151948 -0.27768654  0.75641383
  0.36798176]",0,[-1.141 -0.017 -0.246]
"[-0.98020609  0.71382595 -0.068235   -0.3975166   0.40260886 -0.96677354
  0.00517368]",0,[-0.98   0.714 -0.068]
"[-0.56991059 -1.0098023   0.0990703  -0.61421138 -0.18024424  0.96317898
 -0.06704646]",0,[-0.57  -1.01   0.099]
"[ 0.71154406  0.74224791  0.13983279 -0.77403673 -0.64320574 -0.57061381
  0.11260603]",0,[0.712 0.742 0.14 ]
"[ 0.81996707  0.74628202 -0.11512158  0.56229132  0.90322392  0.95503664
  0.99330257]",0,[ 0.82   0.746 -0.115]
"[ 0.38233809  0.5806328  -0.68046652 -0.25552205  0.49832529 -0.91115503
  0.35428181]",0,[ 0.382  0.581 -0.68 ]
"[-0.20743258  0.72318754  0.77743667 -0.8983871  -0.97749909 -0.09890038
  0.34389694]",0,[-0.207  0.723  0.777]
"[-0.88592678 -0.79684106 -0.12400439  0.34775614 -0.98784502 -0.1984773
 -0.76216296]",0,[-0.886 -0.797 -0.124]
"[-0.44558824  0.13503938 -0.00782141 -0.29689402  0.8482145  -0.63403844
  0.32234604]",0,[-0.446  0.135 -0.008]
"[ 0.27929755 -1.0546536  -0.29072126  0.72786166 -0.90977534 -0.96299419
 -0.13398489]",0,[ 0.279 -1.055 -0.291]
"[ 0.3723803   0.30644419 -0.15500125 -0.86235796 -0.92112482  0.58448284
  0.43303906]",0,[ 0.372  0.306 -0.155]
"[ 0.90609079  0.3849709   0.82879202  0.24823765 -0.58088366 -0.8806727
  0.3894041 ]",0,[0.906 0.385 0.829]
"[ 0.7628368  -0.48725526 -0.19544134 -0.60132735  0.83081907 -0.97856402
 -0.47011083]",0,[ 0.763 -0.487 -0.195]
"[-0.78070287 -0.40079335  0.19226169 -0.79450767  0.0133143  -0.56920877
  0.46399685]",0,[-0.781 -0.401  0.192]
"[-1.06178485  0.08528369  0.66240401 -0.39265572 -0.63070021 -0.80465396
 -0.33871643]",0,[-1.062  0.085  0.662]
"[ 0.04545183 -0.91200378 -0.05031347  0.29074741  0.62796535  0.89670663
 -0.87161213]",0,[ 0.045 -0.912 -0.05 ]
"[-0.59938916 -0.44264678 -1.18127598 -1.0058055  -0.89789297 -0.4437311
 -0.05766574]",0,[-0.599 -0.443 -1.181]
"[ 0.72732079  0.01816772  0.35678155 -0.35951802 -0.58508828  0.44308709
  0.73741855]",0,[0.727 0.018 0.357]
"[ 0.90526991  0.63787334 -0.68462995 -0.35391043  0.59888625 -0.24600882
  0.06573251]",0,[ 0.905  0.638 -0.685]
"[ 0.55718067 -0.00768544  0.55850297 -0.52769426  0.2849293   0.32080808
  0.81461662]",0,[ 0.557 -0.008  0.559]
"[-0.04077193  0.8386506   0.75124991  0.73768031  0.39661025  0.35590651
  0.68269689]",0,[-0.041  0.839  0.751]
"[ 0.18912263  0.48356893  1.03107017  0.67710001  0.55855557 -0.16691492
 -0.2494331 ]",0,[0.189 0.484 1.031]
"[ 0.71722502 -0.45897979  0.99136853  0.22234766  0.29945386  0.86968065
  0.94802495]",0,[ 0.717 -0.459  0.991]
"[-0.52534206 -0.60684109  0.81159109 -0.3203867  -0.85683488 -0.17615275
 -0.48954317]",0,[-0.525 -0.607  0.812]
"[-0.00944804  1.01359659 -0.7011868   0.47520509 -0.0546644   0.00218938
 -0.02676348]",0,[-0.009  1.014 -0.701]
"[-0.21972598  0.10501379 -0.6680177  -0.01592968  0.88261929  0.33351332
  0.30433236]",0,[-0.22   0.105 -0.668]
"[-0.62191316  1.06757621 -0.4376989   0.92692554  0.44650056 -0.1434642
  0.61399034]",0,[-0.622  1.068 -0.438]
"[-0.34709814  0.41745294 -0.99953904  0.79663155  0.06227368  0.1252414
 -0.06239469]",0,[-0.347  0.417 -1.   ]
"[-0.42513887 -0.74523133  0.31456102 -0.79206037 -0.02537525 -0.05522441
  0.77757564]",0,[-0.425 -0.745  0.315]
"[-0.66161898  0.75380462  0.23489283 -0.33793104  0.78906472 -0.74419707
  0.44092929]",0,[-0.662  0.754  0.235]
"[-0.73028048 -0.83181456  0.02250214 -0.19346535  0.7240686  -0.96453828
 -0.91252595]",0,[-0.73  -0.832  0.023]
"[ 0.07403255 -0.35873643 -0.01734906 -0.77731502  0.92897408  0.02295092
 -0.22857379]",0,[ 0.074 -0.359 -0.017]
"[-1.0142807   0.43195699  0.84816549  0.77339967 -0.48465293  0.78744443
  0.43692715]",0,[-1.014  0.432  0.848]
"[ 0.6819172   0.61142568  0.08634205 -0.05307296 -0.8430789  -0.85810853
  0.5691236 ]",0,[0.682 0.611 0.086]
"[-0.08546297 -0.6538118   0.62314691 -0.74381462 -0.84453053  0.53726394
 -0.9703191 ]",0,[-0.085 -0.654  0.623]
"[-0.63017924 -0.71922369  0.45802481 -0.49183306 -0.85281203  0.10708631
 -0.8629537 ]",0,[-0.63  -0.719  0.458]
"[ 0.90228985  0.08572457 -0.76065786 -0.50246684  0.81866168  0.41001635
  0.31349339]",0,[ 0.902  0.086 -0.761]
"[-0.47652294 -0.5854276   0.68239054  0.30676696 -0.19395308  0.88851365
 -0.12186069]",0,[-0.477 -0.585  0.682]
"[-0.06026915  0.88364831 -0.0605583  -0.78614593  0.33672434  0.79495048
 -0.59946529]",0,[-0.06   0.884 -0.061]
"[ 0.77156978  0.05522278 -0.94089865 -0.8229246   0.14473407  0.89757183
 -0.1553662 ]",0,[ 0.772  0.055 -0.941]
"[ 0.44768016 -0.86543929 -0.64442009 -0.86087717 -0.47880579 -0.91551608
  0.27189795]",0,[ 0.448 -0.865 -0.644]
"[ 0.22081352 -1.02395729  0.35093438 -0.5037426   0.55091617 -0.40587753
  0.05918676]",0,[ 0.221 -1.024  0.351]
"[-0.03795045  0.65931929 -0.67504127 -0.13867498  0.27071147  0.27606214
  0.88229898]",0,[-0.038  0.659 -0.675]
"[-0.86195236  0.28592465 -0.30931431  0.02243418  0.12932819  0.91155314
  0.70719147]",0,[-0.862  0.286 -0.309]
"[ 0.42530953 -0.49145536 -0.82898217  0.98681675  0.82003873 -0.85807202
  0.85074936]",0,[ 0.425 -0.491 -0.829]
"[ 0.45777861 -0.28985256  0.31909742 -0.29651777  0.76053723  0.16407879
 -0.4995212 ]",0,[ 0.458 -0.29   0.319]
"[-0.63194403  0.98110251 -0.00701571  0.20046196  0.34522682 -0.07759051
 -0.75270337]",0,[-0.632  0.981 -0.007]
"[ 0.49641063  0.8535966   0.68200697 -0.98414874  0.26530422 -0.11845295
 -0.32960071]",0,[0.496 0.854 0.682]
"[-0.04564438  0.42092688 -0.41423972 -0.03535658 -0.82022831 -0.85722333
  0.22191276]",0,[-0.046  0.421 -0.414]
"[-0.28895634 -0.88130421  0.90731717  0.77670033  0.89444841  0.12174077
  0.99329125]",0,[-0.289 -0.881  0.907]
"[-0.88990796 -0.39767228 -0.89074187  0.22973935 -0.14008979  0.31285104
 -0.21645721]",0,[-0.89  -0.398 -0.891]
"[ 0.0942715   0.75208729  0.55869689 -0.12446148  0.34511898  0.83132578
 -0.56337673]",0,[0.094 0.752 0.559]
"[-0.56571087 -0.86696628 -0.3271965   0.39589218  0.11194587 -0.94837005
 -0.95161091]",0,[-0.566 -0.867 -0.327]
"[ 0.88334206 -0.50628807  0.97560499  0.81554585 -0.8627194  -0.801621
 -0.57928638]",0,[ 0.883 -0.506  0.976]
"[ 0.42373611  0.66018262 -0.94340666  0.12292869  0.59959456 -0.43023557
  0.14144593]",0,[ 0.424  0.66  -0.943]
"[ 0.40785998  0.22623604  0.59314203  0.7752746   0.15543885 -0.50749835
 -0.41677967]",0,[0.408 0.226 0.593]
"[-0.91393253 -0.70394359 -0.25637054 -0.48768518  0.04460833 -0.92473658
  0.64845788]",0,[-0.914 -0.704 -0.256]
"[-0.99832586  0.0243981   0.11557325  0.70748735  0.86035812  0.21798076
 -0.27718374]",0,[-0.998  0.024  0.116]
"[ 0.90634654 -0.40905027  0.96265838  0.75027448 -0.13329242  0.61080582
 -0.8675155 ]",0,[ 0.906 -0.409  0.963]
"[ 0.40047999  0.61691657  0.56595362  1.00626746  0.51096552 -0.44074974
 -0.23818354]",0,[0.4   0.617 0.566]
"[ 0.66544947 -1.03862524  0.3992279   0.453693   -0.44368539  0.10790683
  0.03509098]",0,[ 0.665 -1.039  0.399]
"[ 0.31795147 -0.39500438  0.19112388  0.45300017 -0.51716812  0.48473089
 -0.95982127]",0,[ 0.318 -0.395  0.191]
"[ 0.23140189 -0.0665164  -0.65022048 -0.53804684  0.40481673  0.78433735
  0.14539633]",0,[ 0.231 -0.067 -0.65 ]
"[ 0.01357118  0.41236402  0.38029786 -0.43953316 -0.40505026  0.70161515
 -0.12632009]",0,[0.014 0.412 0.38 ]
"[ 0.67476903 -0.88010331 -0.47518717 -0.3641865  -0.24753725  0.97077339
 -0.59002928]",0,[ 0.675 -0.88  -0.475]
"[ 0.60354268  0.65474552  0.60790297 -0.56726551  0.29431745  0.42454569
  0.95417351]",0,[0.604 0.655 0.608]
"[ 0.90530534  0.34719809 -0.85193283 -0.83614378 -0.96496036  0.58164625
 -0.0304857 ]",0,[ 0.905  0.347 -0.852]
"[ 0.30114347 -1.07591619 -0.75261248  0.78641224  0.14631792  0.96674824
 -0.33348377]",0,[ 0.301 -1.076 -0.753]
"[ 0.1219268  -0.94328196  0.79863609 -0.59807102  0.59822897 -0.1990904
  0.56216741]",0,[ 0.122 -0.943  0.799]
"[-0.76162693  0.7095633  -0.41451254  0.81068684 -0.89706499 -0.57214145
  0.33707535]",0,[-0.762  0.71  -0.415]
"[-0.10733218 -0.29691683  0.54544914  0.24203751  0.26174042  0.50397799
  0.94672049]",0,[-0.107 -0.297  0.545]
"[-0.23034881 -0.4737101   0.26862565 -0.32211005 -0.26225394 -0.39992166
  0.7612403 ]",0,[-0.23  -0.474  0.269]
"[-0.38344031 -0.80087774  0.4041641  -0.19943617 -0.0712062   0.82790973
  0.53797375]",0,[-0.383 -0.801  0.404]
"[ 0.13199401 -0.02404598  0.67581319 -0.66734799 -0.40862516 -0.51426201
 -0.21829604]",0,[ 0.132 -0.024  0.676]
"[ 0.92328151  0.32543412  0.10934664 -0.55584086 -0.23832576 -0.58408295
 -0.15873681]",0,[0.923 0.325 0.109]
"[-0.47670863  0.90952724 -0.76757923  0.80697691 -0.03179182 -0.11498283
 -0.18275685]",0,[-0.477  0.91  -0.768]
"[ 0.65510337 -1.14066928 -0.28299864  0.27474674 -0.5821171   0.58981837
  0.1932257 ]",0,[ 0.655 -1.141 -0.283]
"[ 0.15517953  0.97837417  0.67315543 -0.14073413  0.31990627 -0.06460212
  0.86159756]",0,[0.155 0.978 0.673]
"[ 0.49169585 -0.64351162 -0.47722313 -0.48113598  0.04415003  0.54012668
  0.11490864]",0,[ 0.492 -0.644 -0.477]
"[ 0.13407805 -0.7387983   0.18252603  0.09846147  0.30368171 -0.32190529
  0.45829929]",0,[ 0.134 -0.739  0.183]
"[-5.47550242e-04 -5.24487491e-01 -1.18550533e+00  5.59380181e-01
 -4.67262812e-01  3.25102981e-01 -1.09670520e-01]",0,[-1.000e-03 -5.240e-01 -1.186e+00]
"[ 0.95337606 -0.71737403 -0.40681941 -0.56349003 -0.08584991  0.58513169
  0.81834039]",0,[ 0.953 -0.717 -0.407]
"[ 0.49097402  0.36277701 -0.7529938   0.57393871 -0.28774931 -0.63918839
  0.89906205]",0,[ 0.491  0.363 -0.753]
"[ 0.44536749  0.94936502  0.65005097  0.25365487  0.5668646  -0.92548457
 -0.58524448]",0,[0.445 0.949 0.65 ]
"[ 0.97287662 -0.31924111 -0.83839971  0.86520867  0.58260197 -0.90021426
 -0.11077918]",0,[ 0.973 -0.319 -0.838]
"[ 0.16655484 -0.40417243  0.07152831 -0.27623078 -0.27007765 -0.42032256
  0.77857871]",0,[ 0.167 -0.404  0.072]
"[-0.56144093 -0.93440105  0.27376518 -0.68517341 -0.2846443  -0.80305357
 -0.55041535]",0,[-0.561 -0.934  0.274]
"[ 0.49942257  0.01890837 -0.53037882 -0.77822142  0.62063904 -0.23168992
  0.55045544]",0,[ 0.499  0.019 -0.53 ]
"[ 0.7393383   0.55156621  0.56761693  0.03196077  0.29505751 -0.74328798
 -0.73818644]",0,[0.739 0.552 0.568]
"[ 0.70252135 -0.46103683 -0.90569792  0.10954943  0.90391503  0.40088623
 -0.56986304]",0,[ 0.703 -0.461 -0.906]
"[-0.18117248  0.514165   -0.84906783  0.64173908  0.28859344  0.66457033
  0.38371384]",0,[-0.181  0.514 -0.849]
"[ 0.13694453  0.18600438  0.7960702   0.96536768 -0.24818237 -0.90097696
  0.3592249 ]",0,[0.137 0.186 0.796]
"[ 0.60286441  0.41713522  0.36718981 -0.41896659  0.46799342  0.67285863
  0.10697786]",0,[0.603 0.417 0.367]
"[ 0.62269958 -0.31084503  0.63588313 -0.13410745  0.06873378 -0.55251884
  0.46515407]",0,[ 0.623 -0.311  0.636]
"[-0.62381339 -0.60385775 -0.21518757 -0.09368547  0.37614059 -0.12473799
  0.72222306]",0,[-0.624 -0.604 -0.215]
"[ 0.59698734  0.79716764 -0.222295   -0.06598228  0.63915714  0.99500492
 -0.91089912]",0,[ 0.597  0.797 -0.222]
"[-0.11506588  0.65963859 -0.33611242 -0.36679625  0.45586995 -0.02545212
  0.74984906]",0,[-0.115  0.66  -0.336]
"[-0.31341652  0.71678647 -0.43440512 -0.49481293  0.63388311  0.95394366
  0.77427941]",0,[-0.313  0.717 -0.434]
"[ 0.2796691   0.17436886  0.74031839  0.24958353 -0.42730454 -0.2492225
  0.45826329]",0,[0.28  0.174 0.74 ]
"[-1.02473751  0.50612518 -0.55802778 -0.97197156 -0.48375119  1.00270181
 -0.54183072]",0,[-1.025  0.506 -0.558]
"[ 0.4784219  -0.52443545 -0.7046438   0.15941655  0.58058077 -0.9581876
  0.90698582]",0,[ 0.478 -0.524 -0.705]
"[-0.82770266 -0.04542198 -0.05228258  0.08430026 -0.23326971  0.75614677
  0.37211284]",0,[-0.828 -0.045 -0.052]
"[-0.73146711  0.64857447 -0.23931824 -0.3945555   0.38455223 -0.95600555
  0.00276317]",0,[-0.731  0.649 -0.239]
"[-0.13196804 -0.90403128  0.2160464  -0.61153248 -0.15566538  0.95679612
 -0.07119909]",0,[-0.132 -0.904  0.216]
"[ 0.87325842  0.56969807  0.18971646 -0.79652742 -0.64417609 -0.58805766
  0.10373426]",0,[0.873 0.57  0.19 ]
"[ 1.03812304  0.751698   -0.08922399  0.5449947   0.92041087  0.96229733
  1.00058397]",0,[ 1.038  0.752 -0.089]
"[ 0.42863122  0.56157311 -0.44289298 -0.23179475  0.49763569 -0.91068505
  0.33840544]",0,[ 0.429  0.562 -0.443]
"[-0.48193487  0.60975867  0.82852599 -0.91912533 -0.99016699 -0.10067711
  0.33777211]",0,[-0.482  0.61   0.829]
"[-0.95120595 -0.98942253 -0.34531499  0.36679191 -0.99630529 -0.20990894
 -0.77717414]",0,[-0.951 -0.989 -0.345]
"[-0.45090228  0.22565676 -0.07783983 -0.30123077  0.83926733 -0.65340212
  0.29872243]",0,[-0.451  0.226 -0.078]
"[ 0.17914985 -0.84931427 -0.15934274  0.72819505 -0.91478287 -0.94341011
 -0.13109252]",0,[ 0.179 -0.849 -0.159]
"[ 0.6147422   0.29926349 -0.06007384 -0.86442544 -0.92807958  0.56951007
  0.43911723]",0,[ 0.615  0.299 -0.06 ]
"[ 0.88502902  0.15008228  0.8726039   0.24773553 -0.56448221 -0.88675896
  0.40859882]",0,[0.885 0.15  0.873]
"[ 0.80324336 -0.52445716 -0.16525782 -0.60923787  0.82626338 -0.96966881
 -0.478792  ]",0,[ 0.803 -0.524 -0.165]
"[-0.6017984  -0.37773931  0.16431897 -0.77132079 -0.01040312 -0.57506328
  0.47741055]",0,[-0.602 -0.378  0.164]
"[-1.006624    0.18391338  0.62419502 -0.40691203 -0.60538482 -0.79442867
 -0.35119623]",0,[-1.007  0.184  0.624]
"[ 0.14693669 -0.88104355 -0.16527778  0.28791611  0.62965722  0.88263667
 -0.88167405]",0,[ 0.147 -0.881 -0.165]
"[-0.61840266 -0.22164337 -1.1863152  -0.99134889 -0.89348986 -0.42437427
 -0.05956605]",0,[-0.618 -0.222 -1.186]
"[ 0.8590541   0.02779252  0.29777641 -0.35028588 -0.59130177  0.4256259
  0.74643537]",0,[0.859 0.028 0.298]
"[ 0.70378311  0.63528959 -0.8363056  -0.37028946  0.58036625 -0.2334377
  0.06961975]",0,[ 0.704  0.635 -0.836]
"[ 0.80936373 -0.02609988  0.74690059 -0.530699    0.26981116  0.30600432
  0.79504071]",0,[ 0.809 -0.026  0.747]
"[0.28206615 1.06386675 0.63561014 0.74112587 0.4006922  0.32461279
 0.67897898]",0,[0.282 1.064 0.636]
"[ 0.08315445  0.47478702  0.80383684  0.66220906  0.55699828 -0.18014661
 -0.25614794]",0,[0.083 0.475 0.804]
"[ 0.71332166 -0.47155305  1.02897101  0.22175189  0.30402948  0.84689655
  0.95969447]",0,[ 0.713 -0.472  1.029]
"[-0.46031389 -0.49028412  0.79375352 -0.29799942 -0.85539936 -0.19001576
 -0.47927568]",0,[-0.46  -0.49   0.794]
"[-0.08453419  0.84847218 -0.79349387  0.4664219  -0.06533091 -0.00663982
 -0.02728804]",0,[-0.085  0.848 -0.793]
"[-0.13890517  0.08883262 -0.62983451 -0.02786187  0.886278    0.34253571
  0.29137023]",0,[-0.139  0.089 -0.63 ]
"[-0.53085271  1.15194179 -0.65625     0.92969561  0.43977749 -0.14893016
  0.59917687]",0,[-0.531  1.152 -0.656]
"[-0.53616525  0.47655773 -0.98209139  0.78668037  0.05990265  0.14344429
 -0.05133301]",0,[-0.536  0.477 -0.982]
"[-0.40291044 -0.64478225  0.16423016 -0.78625737 -0.04116238 -0.03747235
  0.77513959]",0,[-0.403 -0.645  0.164]
"[-0.58912934  0.9196926   0.26579839 -0.31599892  0.79765017 -0.74886392
  0.42383197]",0,[-0.589  0.92   0.266]
"[-0.81547392 -0.93022113 -0.13710368 -0.1799952   0.7228918  -0.95583461
 -0.92147003]",0,[-0.815 -0.93  -0.137]
"[ 0.12515618 -0.2632497   0.00421051 -0.78187087  0.923745    0.00981965
 -0.23710315]",0,[ 0.125 -0.263  0.004]
"[-0.94749265  0.27532597  0.89535886  0.77718937 -0.45793308  0.79401708
  0.42572436]",0,[-0.947  0.275  0.895]
"[ 0.72690082  0.2912453   0.3650599  -0.06003476 -0.83945044 -0.85492284
  0.56910343]",0,[0.727 0.291 0.365]
"[-0.31182771 -0.43242204  0.56320334 -0.70975379 -0.83701365  0.5361242
 -0.99106545]",0,[-0.312 -0.432  0.563]
"[-0.47266795 -0.67839904  0.38038936 -0.49505861 -0.83407312  0.08770656
 -0.86676144]",0,[-0.473 -0.678  0.38 ]
"[ 0.73385692  0.02583843 -0.86817321 -0.4851165   0.81976324  0.42180349
  0.30935617]",0,[ 0.734  0.026 -0.868]
"[-0.61391967 -0.74696925  0.50026069  0.31571996 -0.1925567   0.86347502
 -0.10394577]",0,[-0.614 -0.747  0.5  ]
"[-0.17906193  0.93938997 -0.08086728 -0.80173874  0.31633036  0.81190161
 -0.58176474]",0,[-0.179  0.939 -0.081]
"[ 0.84228059  0.0780761  -0.82997271 -0.82519073  0.13385122  0.91525449
 -0.16494939]",0,[ 0.842  0.078 -0.83 ]
"[ 0.45248516 -0.82947593 -0.70593279 -0.86754226 -0.46572449 -0.92348337
  0.28809157]",0,[ 0.452 -0.829 -0.706]
"[ 0.38829086 -1.04509773  0.22850527 -0.49641498  0.55146445 -0.41355713
  0.06047722]",0,[ 0.388 -1.045  0.229]
"[ 0.01049815  0.68272759 -0.45737117 -0.11897911  0.25790784  0.28098314
  0.88186852]",0,[ 0.01   0.683 -0.457]
"[-0.75737902  0.45178325 -0.3874159   0.01123398  0.13493723  0.92301903
  0.70225198]",0,[-0.757  0.452 -0.387]
"[ 0.33434667 -0.64801674 -0.89175917  0.98375503  0.81079723 -0.85876509
  0.83267708]",0,[ 0.334 -0.648 -0.892]
"[ 0.35452633 -0.34374951  0.285927   -0.27582584  0.78248737  0.19699904
 -0.48938196]",0,[ 0.355 -0.344  0.286]
"[-0.65988489  0.89207665 -0.11788873  0.21332471  0.36604706 -0.09817451
 -0.77539677]",0,[-0.66   0.892 -0.118]
"[ 0.66749389  0.90751139  0.71937336 -0.98290946  0.27569794 -0.12189211
 -0.3376812 ]",0,[0.667 0.908 0.719]
"[-0.17689686  0.37914252 -0.36845582 -0.03387025 -0.79553983 -0.85714538
  0.22007548]",0,[-0.177  0.379 -0.368]
"[-0.16863928 -0.93990784  0.85851636  0.77879939  0.89961883  0.1155866
  1.00968713]",0,[-0.169 -0.94   0.859]
"[-0.83460915 -0.55580275 -0.98433548  0.25633989 -0.15135119  0.29250545
 -0.20932339]",0,[-0.835 -0.556 -0.984]
"[-0.16158075  0.82784201  0.51566997 -0.1102303   0.3243452   0.83457719
 -0.57278494]",0,[-0.162  0.828  0.516]
"[-0.54921299 -0.83322715 -0.11024339  0.38823076  0.10095275 -0.95280532
 -0.94831033]",0,[-0.549 -0.833 -0.11 ]
"[ 0.94034087 -0.47209404  0.82979746  0.84233945 -0.85665627 -0.81848892
 -0.55494717]",0,[ 0.94  -0.472  0.83 ]
"[ 0.57675871  0.77303568 -0.96922143  0.14165111  0.59172639 -0.41676476
  0.12752098]",0,[ 0.577  0.773 -0.969]
"[ 0.47677323 -0.0061569   0.43858331  0.78209888  0.1691791  -0.50943679
 -0.43138993]",0,[ 0.477 -0.006  0.439]
"[-0.67255756 -0.93424186 -0.56911504 -0.50673214  0.02646906 -0.94341704
  0.64331628]",0,[-0.673 -0.934 -0.569]
"[-0.7925814   0.20325347  0.06664991  0.71933245  0.84903646  0.22345199
 -0.31051621]",0,[-0.793  0.203  0.067]
"[ 0.98261272 -0.49489424  1.00167098  0.75751298 -0.15043156  0.59000248
 -0.86621493]",0,[ 0.983 -0.495  1.002]
"[ 0.55652694  0.81177146  0.77105468  1.00062594  0.49753983 -0.45854966
 -0.22839497]",0,[0.557 0.812 0.771]
"[ 0.73651554 -0.97823797  0.36658298  0.45478155 -0.45158076  0.11942295
  0.03457525]",0,[ 0.737 -0.978  0.367]
"[ 0.13302081 -0.28230458  0.36483072  0.46057028 -0.51395108  0.48905631
 -0.97022292]",0,[ 0.133 -0.282  0.365]
"[ 0.09913857 -0.09326033 -0.45088029 -0.53223567  0.42454225  0.77790135
  0.14907178]",0,[ 0.099 -0.093 -0.451]
"[ 0.11168032  0.44177538  0.35663438 -0.42516473 -0.42494977  0.69544819
 -0.11061478]",0,[0.112 0.442 0.357]
"[ 0.69137855 -0.69901483 -0.50734952 -0.34906453 -0.26602173  0.94672899
 -0.63027112]",0,[ 0.691 -0.699 -0.507]
"[ 0.6470458   0.61860382  0.58183998 -0.56785407  0.29080514  0.42607872
  0.97008605]",0,[0.647 0.619 0.582]
"[ 0.84701788  0.295151   -1.01599421 -0.83018795 -0.96403523  0.57207899
 -0.053505  ]",0,[ 0.847  0.295 -1.016]
"[ 0.27494554 -0.9560664  -0.7957883   0.7856306   0.11616707  0.97533112
 -0.34285716]",0,[ 0.275 -0.956 -0.796]
"[ 0.30729412 -0.79986787  0.64942708 -0.61608191  0.60021107 -0.19763758
  0.55627691]",0,[ 0.307 -0.8    0.649]
"[-0.80056345  0.70110993 -0.55261983  0.79725452 -0.89297273 -0.57797372
  0.33492054]",0,[-0.801  0.701 -0.553]
"[-0.13333674 -0.36029014  0.05212056 -0.31760643 -0.2681418  -0.3818172
  0.76827103]",0,[-0.133 -0.36   0.052]
"[-0.3607191  -0.650628    0.44960271 -0.17071214 -0.09087804  0.82573789
  0.53493128]",0,[-0.361 -0.651  0.45 ]
