genome,fitness,behavior_descriptor
"[-0.4277812  -0.21486947 -0.64098719 -0.6215747  -0.75159095 -0.54597393
 -0.8230644 ]",0,[-0.428 -0.215 -0.641]
"[ 0.43254771 -0.54813451  0.49255981 -0.56602312  0.67362043 -0.46989877
  0.04401357]",0,[ 0.433 -0.548  0.493]
"[ 0.29717245  0.23051017  0.91024955  0.46639703  0.01874964 -0.09440769
  0.99199406]",0,[0.297 0.231 0.91 ]
"[ 0.99027184 -0.24828351 -0.07307388 -0.01592218  0.40206778  0.72733845
 -0.48008482]",0,[ 0.99  -0.248 -0.073]
"[ 0.74129539  0.86296667  0.69418204 -0.69834371  0.12417117  0.49934213
 -0.46790816]",0,[0.741 0.863 0.694]
"[-0.71878482  0.10181681 -0.79510548 -0.10627301  0.5259818   0.08868483
 -0.14708658]",0,[-0.719  0.102 -0.795]
"[-0.03873832  0.78566937 -0.02152865 -0.87223762  0.02249136  0.12111253
  0.75937489]",0,[-0.039  0.786 -0.022]
"[ 0.63488973  0.85278509 -0.07205662  0.04255975  0.50666852 -0.31939162
 -0.84437866]",0,[ 0.635  0.853 -0.072]
"[-0.69056786  0.48791363 -0.07723211  0.85922165  0.74869575 -0.28361484
  0.79368905]",0,[-0.691  0.488 -0.077]
"[ 0.90446447 -0.62868258  0.76982528  0.16952996 -0.28032583  0.63459135
 -0.54472457]",0,[ 0.904 -0.629  0.77 ]
"[-0.43408832  0.10365387 -0.00520857  0.85072989  0.97141556  0.10479587
  0.78421847]",0,[-0.434  0.104 -0.005]
"[ 0.59432499 -0.96590269 -0.79917832  0.31716083  0.06506792 -0.15204906
 -0.85033126]",0,[ 0.594 -0.966 -0.799]
"[-0.974882    0.55023956  0.67806775  0.6560347  -0.00925    -0.95226065
 -0.38207811]",0,[-0.975  0.55   0.678]
"[-0.33249125  0.2153614  -0.70135531 -0.54106266 -0.33668853 -0.03428082
  0.66491132]",0,[-0.332  0.215 -0.701]
"[ 0.67324502  0.5717666  -0.3176792   0.42061845 -0.85275355 -0.10767851
  0.69573965]",0,[ 0.673  0.572 -0.318]
"[ 0.43438954  0.32678766  0.30728253 -0.85896431  0.14274349 -0.69552781
  0.77007249]",0,[0.434 0.327 0.307]
"[ 0.55878344  0.88615946  0.70079841  0.4397602  -0.1495452   0.61117377
 -0.77990145]",0,[0.559 0.886 0.701]
"[ 0.28988478  0.39152541  0.92253026  0.74119767 -0.82594639 -0.70893376
 -0.68664358]",0,[0.29  0.392 0.923]
"[-0.8894415   0.18071921  0.04491226 -0.31743774  0.67760652  0.65883846
 -0.13711265]",0,[-0.889  0.181  0.045]
"[-0.63308498 -0.67216063 -0.11439596  0.21955913  0.734462   -0.05967921
 -0.70458606]",0,[-0.633 -0.672 -0.114]
"[ 0.07905754  0.2226927  -0.04079181 -0.47917615  0.11767427  0.09762491
  0.98940371]",0,[ 0.079  0.223 -0.041]
"[ 0.76954545  0.56307025 -0.60167643 -0.53573506 -0.79702898  0.61878724
  0.92857497]",0,[ 0.77   0.563 -0.602]
"[-0.33111654  0.27260413  0.20588279  0.54923823 -0.13850287 -0.17273617
 -0.45381072]",0,[-0.331  0.273  0.206]
"[-0.52054146 -0.09362324 -0.52095167 -0.69985217  0.58579783  0.62114859
 -0.66591916]",0,[-0.521 -0.094 -0.521]
"[ 0.06424773 -0.77131536 -0.80511533 -0.24958983  0.41502938 -0.84712734
  0.48113542]",0,[ 0.064 -0.771 -0.805]
"[-0.93027469 -0.94638872  0.90776805 -0.12733336  0.8134177   0.20261434
  0.24408742]",0,[-0.93  -0.946  0.908]
"[-0.56554472  0.63234475  0.10860077 -0.77276708 -0.84659218  0.8296976
  0.22451867]",0,[-0.566  0.632  0.109]
"[ 0.5612992  -0.65787339  0.56603218  0.40075831 -0.66610447 -0.5533259
  0.75118866]",0,[ 0.561 -0.658  0.566]
"[ 0.69370975 -0.59187019 -0.89336697  0.50742558 -0.48510824 -0.04032354
  0.98169345]",0,[ 0.694 -0.592 -0.893]
"[ 0.71203696 -0.7586409  -0.9944873   0.93118318 -0.16188006  0.33921916
 -0.07598391]",0,[ 0.712 -0.759 -0.994]
"[-0.29276589  0.13314039 -0.4045818  -0.67822399 -0.56569099 -0.50582991
 -0.69413145]",0,[-0.293  0.133 -0.405]
"[-0.62957152 -0.8457612   0.57606182  0.5802352   0.59950174  0.15531178
  0.66600709]",0,[-0.63  -0.846  0.576]
"[-0.8263838   0.95745028  0.31734432  0.03880414 -0.40456732  0.66412222
  0.96840242]",0,[-0.826  0.957  0.317]
"[-0.15609302  0.87847633  0.81127667  0.11082147  0.96066784 -0.94609009
 -0.50674962]",0,[-0.156  0.878  0.811]
"[-0.28345152  0.62268994 -0.06087359  0.37455761 -0.97069474  0.53547472
 -0.36824798]",0,[-0.283  0.623 -0.061]
"[-0.44479816  0.46901929  0.55948948 -0.56734577  0.46191895  0.33060094
 -0.20942709]",0,[-0.445  0.469  0.559]
"[-0.41600432  0.31343506 -0.97338804 -0.64296256  0.10876744 -0.8457293
  0.3126361 ]",0,[-0.416  0.313 -0.973]
"[-0.66158655  0.02091331  0.39325929  0.94771259  0.36637947 -0.37353738
  0.26702684]",0,[-0.662  0.021  0.393]
"[ 0.93466689 -0.30208695 -0.34955075 -0.12546409  0.2642748  -0.41475339
  0.97549897]",0,[ 0.935 -0.302 -0.35 ]
"[-0.60478301  0.12030528  0.91372078 -0.75307472  0.5474996   0.32314077
 -0.67051949]",0,[-0.605  0.12   0.914]
"[ 0.1233526  -0.14196312  0.75329259  0.9152041   0.90570458 -0.23136362
 -0.29133998]",0,[ 0.123 -0.142  0.753]
"[-0.57257246 -0.35591495  0.33003854  0.23961545 -0.14559888  0.42309709
  0.1306528 ]",0,[-0.573 -0.356  0.33 ]
"[ 0.89030894  0.35715541 -0.74263641 -0.98641145  0.4299523   0.19545521
  0.8500209 ]",0,[ 0.89   0.357 -0.743]
"[ 0.81453145  0.41671282 -0.24914614  0.26760224 -0.42109282  0.93566622
 -0.20251877]",0,[ 0.815  0.417 -0.249]
"[ 0.55030825 -0.35596248 -0.66274085  0.84565297  0.00669813  0.30141867
 -0.33188575]",0,[ 0.55  -0.356 -0.663]
"[ 0.87693465 -0.62894365  0.54548427  0.91453215  0.57361314 -0.33975965
 -0.88980236]",0,[ 0.877 -0.629  0.545]
"[-0.1983085  -0.59359518 -0.2793441   0.25077752  0.53621935 -0.26749495
  0.50085085]",0,[-0.198 -0.594 -0.279]
"[ 0.06086882 -0.56469923  0.12343418 -0.24948393  0.40113026 -0.82741616
 -0.97072467]",0,[ 0.061 -0.565  0.123]
"[ 0.14987574 -0.05066867  0.34019233  0.91885083 -0.40597889 -0.6514107
  0.97858064]",0,[ 0.15  -0.051  0.34 ]
"[ 0.72763826 -0.73199713  0.25220684 -0.88325111  0.06889205 -0.05079004
  0.86414203]",0,[ 0.728 -0.732  0.252]
"[-0.9093656  -0.84137675 -0.09513928 -0.21063305 -0.06003474  0.66950729
  0.40305779]",0,[-0.909 -0.841 -0.095]
"[-0.92607578 -0.22437803 -0.98786733 -0.88438684  0.57510318 -0.06651548
  0.14751239]",0,[-0.926 -0.224 -0.988]
"[ 0.70694168 -0.42791063  0.29191056 -0.49124529  0.71571278  0.60788888
 -0.57459975]",0,[ 0.707 -0.428  0.292]
"[ 0.07607904  0.19239393  0.01235945 -0.09377401  0.02150339 -0.27798489
 -0.58385976]",0,[0.076 0.192 0.012]
"[-0.08974495  0.88100627 -0.86232343  0.43597199  0.5809324   0.93166347
 -0.38660645]",0,[-0.09   0.881 -0.862]
"[ 0.42166222 -0.27513301  0.88577771  0.60861916  0.72756097 -0.52683389
  0.17717074]",0,[ 0.422 -0.275  0.886]
"[-0.37642237 -0.65973938  0.40068066 -0.18947174 -0.08798906  0.82423839
  0.52711494]",1,[-0.376 -0.66   0.401]
"[ 0.82479222 -0.40651591 -0.59149845  0.86295511  0.48292302 -0.93506857
  0.64856828]",0,[ 0.825 -0.407 -0.591]
"[-0.14552761 -0.31109012 -0.34273792  0.12250225 -0.67296475  0.66883585
  0.85755811]",0,[-0.146 -0.311 -0.343]
"[-0.90563514  0.12108979 -0.82410979  0.75613044  0.39759908  0.18349788
  0.07128838]",0,[-0.906  0.121 -0.824]
"[ 0.79424876 -0.37953136 -0.57060415 -0.67870233  0.84078051 -0.5582011
  0.24662367]",0,[ 0.794 -0.38  -0.571]
"[ 0.53554708 -0.30868697  0.468293   -0.62298409 -0.78790923 -0.33535544
  0.55563277]",0,[ 0.536 -0.309  0.468]
"[-0.00132204 -0.52874318  0.739662   -0.66038511  0.65505018 -0.4073671
  0.66543401]",0,[-0.001 -0.529  0.74 ]
"[-0.69286385 -0.27707284 -0.82013231  0.85371879 -0.07494211  0.11648772
 -0.21459894]",0,[-0.693 -0.277 -0.82 ]
"[-0.09568307 -0.14070511  0.11015167  0.43381371  0.13821704 -0.89054359
 -0.1416351 ]",0,[-0.096 -0.141  0.11 ]
"[ 0.16832546 -0.98201061  0.24082938 -0.57235074  0.14353012  0.65196644
 -0.18894054]",0,[ 0.168 -0.982  0.241]
"[ 0.02372621 -0.78571202  0.02227246 -0.11652885 -0.51462851  0.58963227
  0.50326628]",0,[ 0.024 -0.786  0.022]
"[-0.03250478  0.70332516  0.70897754  0.35309422  0.68688029  0.27222833
  0.2053296 ]",0,[-0.033  0.703  0.709]
"[-0.25223907 -0.97752796  0.87569477  0.63482104 -0.66889739  0.39418099
  0.36739712]",0,[-0.252 -0.978  0.876]
"[ 0.47713235 -0.22606019  0.68179325 -0.04641303 -0.22691362 -0.55314334
 -0.28587217]",0,[ 0.477 -0.226  0.682]
"[-0.37192994 -0.42738299  0.76377345  0.03199559 -0.4103773   0.00539523
  0.49016756]",0,[-0.372 -0.427  0.764]
"[-0.64515227  0.24671742  0.5560251  -0.15987419  0.47424762  0.40184372
  0.1329356 ]",0,[-0.645  0.247  0.556]
"[-0.1120985   0.32608912 -0.72133075  0.17852174 -0.901346    0.23096687
  0.29072592]",0,[-0.112  0.326 -0.721]
"[ 0.55476172 -0.7200195  -0.86258514 -0.96451422  0.57076144 -0.19409963
 -0.48452602]",0,[ 0.555 -0.72  -0.863]
"[-0.92791831  0.34247543  0.04546475  0.95563076  0.87984561  0.27904352
 -0.11046803]",0,[-0.928  0.342  0.045]
"[-0.83669025 -0.66191734  0.10732151  0.20791477  0.86715078  0.40534748
  0.98142588]",0,[-0.837 -0.662  0.107]
"[ 0.30785073  0.43352913 -0.76733015  0.15815894  0.3932418  -0.2490787
  0.11635864]",0,[ 0.308  0.434 -0.767]
"[-0.34069062 -0.02946819 -0.72390053  0.92595524 -0.75661441  0.22565628
  0.4660432 ]",0,[-0.341 -0.029 -0.724]
"[-0.81061876  0.83267567  0.64920337  0.86936957  0.75746561 -0.06069327
  0.02873863]",0,[-0.811  0.833  0.649]
"[-0.62497256  0.93924934  0.08063317  0.84008326 -0.26425113  0.24670999
 -0.89848439]",0,[-0.625  0.939  0.081]
"[-0.87218593  0.08209922 -0.1977117  -0.0630822  -0.54429693  0.98245616
 -0.25421638]",0,[-0.872  0.082 -0.198]
"[ 0.31922815 -0.76852247  0.9142276  -0.7834843   0.8617955  -0.41487723
 -0.88697007]",0,[ 0.319 -0.769  0.914]
"[ 0.2612126  -0.38050717 -0.83957197 -0.99760278  0.59944724  0.25212881
  0.60956809]",0,[ 0.261 -0.381 -0.84 ]
"[ 0.15121394 -0.31363195 -0.8587174  -0.68022186  0.54965758  0.80617344
 -0.25159613]",0,[ 0.151 -0.314 -0.859]
"[ 0.85066549 -0.9067016  -0.84338589 -0.97500969 -0.74186568 -0.39348045
 -0.7255607 ]",0,[ 0.851 -0.907 -0.843]
"[-0.14499501 -0.51507771  0.86012596 -0.73084941  0.58865425  0.52028615
 -0.61145735]",0,[-0.145 -0.515  0.86 ]
"[ 0.70915725  0.37609016  0.86196413  0.47612392 -0.26670538  0.44694361
  0.08155856]",0,[0.709 0.376 0.862]
"[ 0.89895606  0.59132112 -0.11484781 -0.41837939 -0.77816743  0.1003644
  0.83782135]",0,[ 0.899  0.591 -0.115]
"[ 0.15027376  0.14040049 -0.22379179  0.26035966 -0.68723193  0.96385209
  0.21821058]",0,[ 0.15   0.14  -0.224]
"[ 0.72280562 -0.86242959  0.46763085 -0.17531167  0.64709923 -0.82202207
  0.19908386]",0,[ 0.723 -0.862  0.468]
"[-0.71456415  0.53132457 -0.6224251  -0.73498636  0.2720091  -0.31879665
 -0.99821845]",0,[-0.715  0.531 -0.622]
"[-0.70875105  0.66815694  0.37609128  0.21803418 -0.34224453 -0.80366803
 -0.52494361]",0,[-0.709  0.668  0.376]
"[ 0.91841005 -0.56368233 -0.92780673  0.94314271 -0.7843071   0.33358541
  0.8775406 ]",0,[ 0.918 -0.564 -0.928]
"[ 0.01940145  0.12873948 -0.54791099 -0.4462786   0.55585377 -0.85940099
  0.749608  ]",0,[ 0.019  0.129 -0.548]
"[ 0.84570736  0.15791339  0.8134251  -0.57879104 -0.09678488  0.6047081
  0.92730737]",0,[0.846 0.158 0.813]
"[ 0.65959556  0.99470171  0.49207697 -0.18181055 -0.4777472   0.87450214
 -0.20426119]",0,[0.66  0.995 0.492]
"[ 0.22634785 -0.64446841  0.94328735 -0.29832733 -0.27638631  0.93316202
 -0.81362651]",0,[ 0.226 -0.644  0.943]
"[-0.73219384 -0.15984013 -0.49518391 -0.43337281 -0.50127297 -0.10495408
  0.50132448]",0,[-0.732 -0.16  -0.495]
"[ 0.18090054 -0.98871733  0.80516529 -0.44980191  0.58414965 -0.78496115
  0.1961496 ]",0,[ 0.181 -0.989  0.805]
"[-0.42662613 -0.21335943 -0.64163479 -0.62261316 -0.75181797 -0.54633167
 -0.82469616]",0,[-0.427 -0.213 -0.642]
"[ 0.4319556  -0.54743101  0.49123345 -0.56640574  0.67280947 -0.46967295
  0.04480896]",0,[ 0.432 -0.547  0.491]
"[ 0.2970933   0.23086848  0.91199572  0.46398965  0.01808542 -0.09616127
  0.99244007]",0,[0.297 0.231 0.912]
"[ 0.98840727 -0.24811509 -0.07323516 -0.01426829  0.40257133  0.72665705
 -0.48012019]",0,[ 0.988 -0.248 -0.073]
"[ 0.74114535  0.86270043  0.69450829 -0.69793996  0.12427699  0.49900022
 -0.46790783]",0,[0.741 0.863 0.695]
"[-0.71809965  0.10218978 -0.79429026 -0.10716555  0.52643937  0.08926171
 -0.14771303]",0,[-0.718  0.102 -0.794]
"[-0.03985549  0.78647436 -0.02120033 -0.87201768  0.02090567  0.12018458
  0.76050155]",0,[-0.04   0.786 -0.021]
"[ 0.6359374   0.85258019 -0.07201891  0.04134686  0.50774248 -0.31991002
 -0.84447224]",0,[ 0.636  0.853 -0.072]
"[-0.68972524  0.48798587 -0.0778712   0.8599209   0.74813545 -0.28391969
  0.79322517]",0,[-0.69   0.488 -0.078]
"[ 0.90578995 -0.63012966  0.77128588  0.17078595 -0.28149772  0.63478455
 -0.54492191]",0,[ 0.906 -0.63   0.771]
"[-0.43550695  0.10254602 -0.0056354   0.85118065  0.96981197  0.10529682
  0.78571962]",0,[-0.436  0.103 -0.006]
"[ 0.59418056 -0.96446005 -0.79869602  0.31617384  0.06637887 -0.1522384
 -0.84880062]",0,[ 0.594 -0.964 -0.799]
"[-0.33286575  0.21574415 -0.70205109 -0.54186439 -0.33555311 -0.03500533
  0.66305223]",0,[-0.333  0.216 -0.702]
"[ 0.67420825  0.57290979 -0.31813879  0.42074848 -0.85405268 -0.10868536
  0.69545197]",0,[ 0.674  0.573 -0.318]
"[ 0.55933155  0.8853815   0.70062668  0.44057286 -0.14880339  0.6112257
 -0.78150793]",0,[0.559 0.885 0.701]
"[ 0.29118746  0.39267156  0.92286563  0.74058496 -0.82651669 -0.70667448
 -0.68542059]",0,[0.291 0.393 0.923]
"[-0.88933792  0.17978272  0.04452241 -0.31716021  0.67737306  0.65824044
 -0.1369262 ]",0,[-0.889  0.18   0.045]
"[-0.63318548 -0.67341159 -0.11556649  0.22016899  0.73397292 -0.05690354
 -0.70530581]",0,[-0.633 -0.673 -0.116]
"[ 0.07914487  0.22079668 -0.04041592 -0.48049271  0.11558778  0.09788308
  0.98958512]",0,[ 0.079  0.221 -0.04 ]
"[ 0.76789995  0.56374272 -0.60006205 -0.5355689  -0.79661544  0.61798787
  0.92858047]",0,[ 0.768  0.564 -0.6  ]
"[-0.33020856  0.27175224  0.20560931  0.55015335 -0.14003913 -0.17243552
 -0.45386471]",0,[-0.33   0.272  0.206]
"[-0.52118543 -0.09419928 -0.52309508 -0.69903251  0.58494816  0.62086605
 -0.66745866]",0,[-0.521 -0.094 -0.523]
"[ 0.0639519  -0.77161005 -0.80708083 -0.25012744  0.41562554 -0.84796006
  0.48030805]",0,[ 0.064 -0.772 -0.807]
"[-0.92999064 -0.94631713  0.90870636 -0.12677583  0.81174957  0.20097502
  0.24379175]",0,[-0.93  -0.946  0.909]
"[-0.56552174  0.63153287  0.10827    -0.77298139 -0.84628931  0.82963966
  0.22504317]",0,[-0.566  0.632  0.108]
"[ 0.56094978 -0.65659066  0.5658491   0.39958524 -0.66531617 -0.55443584
  0.7505435 ]",0,[ 0.561 -0.657  0.566]
"[ 0.69253418 -0.59084549 -0.8910148   0.50778761 -0.48480401 -0.03960829
  0.98287649]",0,[ 0.693 -0.591 -0.891]
"[ 0.71048622 -0.7575833  -0.99250162  0.93016434 -0.16242547  0.33973085
 -0.07771065]",0,[ 0.71  -0.758 -0.993]
"[-0.29254888  0.13608919 -0.40512184 -0.67489047 -0.56803624 -0.50662621
 -0.69322177]",0,[-0.293  0.136 -0.405]
"[-0.63100356 -0.84464009  0.57615678  0.57949657  0.60110156  0.15627389
  0.66766536]",0,[-0.631 -0.845  0.576]
"[-0.82640797  0.95808437  0.31668196  0.04110331 -0.40513132  0.66424381
  0.96637909]",0,[-0.826  0.958  0.317]
"[-0.15548791  0.87844892  0.80925422  0.11073469  0.95894291 -0.94428473
 -0.50651486]",0,[-0.155  0.878  0.809]
"[-0.28161939  0.62374354 -0.06043954  0.37464338 -0.97105534  0.53507314
 -0.36887065]",0,[-0.282  0.624 -0.06 ]
"[-0.44494613  0.46718841  0.56100267 -0.56617904  0.46350846  0.32931188
 -0.20999537]",0,[-0.445  0.467  0.561]
"[-0.41513269  0.31228693 -0.97176865 -0.6424873   0.10726817 -0.84564905
  0.31265493]",0,[-0.415  0.312 -0.972]
"[-0.66057401  0.02175279  0.39350056  0.94794467  0.36793237 -0.37257055
  0.26676944]",0,[-0.661  0.022  0.394]
"[ 0.93259784 -0.30107928 -0.3498236  -0.12637005  0.26481287 -0.41266285
  0.97543139]",0,[ 0.933 -0.301 -0.35 ]
"[-0.60592887  0.12103965  0.91282193 -0.75252234  0.54639534  0.32590428
 -0.66962933]",0,[-0.606  0.121  0.913]
"[ 0.12357172 -0.1429503   0.75496751  0.91562882  0.90569273 -0.23154571
 -0.29230862]",0,[ 0.124 -0.143  0.755]
"[-0.57290618 -0.35636153  0.32924362  0.23960534 -0.14446699  0.42244121
  0.13050746]",0,[-0.573 -0.356  0.329]
"[ 0.81329849  0.41729874 -0.2493782   0.26488747 -0.42255835  0.93512419
 -0.2029923 ]",0,[ 0.813  0.417 -0.249]
"[ 0.87678139 -0.62846758  0.54293445  0.91445251  0.57469974 -0.33926756
 -0.8912094 ]",0,[ 0.877 -0.628  0.543]
"[-0.19770973 -0.59300803 -0.27849591  0.2517784   0.53697939 -0.26723814
  0.50147842]",0,[-0.198 -0.593 -0.278]
"[ 0.0580133  -0.56436747  0.12243547 -0.2482155   0.401159   -0.82921117
 -0.97115935]",0,[ 0.058 -0.564  0.122]
"[ 0.15189706 -0.05006074  0.34019894  0.91993014 -0.40676493 -0.65190324
  0.97952641]",0,[ 0.152 -0.05   0.34 ]
"[ 0.72623236 -0.73206331  0.25106949 -0.88365827  0.06906196 -0.0493986
  0.86429181]",0,[ 0.726 -0.732  0.251]
"[-0.90955102 -0.83948593 -0.09672538 -0.20879802 -0.06202617  0.66970555
  0.40157895]",0,[-0.91  -0.839 -0.097]
"[-0.92607576 -0.22337519 -0.98724304 -0.88638173  0.57427228 -0.06610249
  0.14794734]",0,[-0.926 -0.223 -0.987]
"[ 0.70668781 -0.42800378  0.29006513 -0.49035438  0.71590615  0.60842925
 -0.5740962 ]",0,[ 0.707 -0.428  0.29 ]
"[ 0.07576947  0.19272025  0.01347168 -0.09259037  0.02132718 -0.27923607
 -0.58393076]",0,[0.076 0.193 0.013]
"[-0.08905915  0.88073565 -0.86277353  0.43601962  0.57882342  0.9296839
 -0.38533847]",0,[-0.089  0.881 -0.863]
"[ 0.42144602 -0.27563789  0.88630285  0.60690755  0.72892511 -0.52588109
  0.17802951]",0,[ 0.421 -0.276  0.886]
"[-0.37793879 -0.6606824   0.398815   -0.18932503 -0.08873817  0.82536634
  0.5260174 ]",1,[-0.378 -0.661  0.399]
"[ 0.82476743 -0.4072837  -0.5884301   0.86272911  0.48044391 -0.93495203
  0.6492896 ]",0,[ 0.825 -0.407 -0.588]
"[-0.14374464 -0.31271644 -0.34263756  0.12045899 -0.67033476  0.6707358
  0.85805951]",0,[-0.144 -0.313 -0.343]
"[-0.90493905  0.11917445 -0.82460218  0.75584692  0.40005554  0.18367709
  0.06904296]",0,[-0.905  0.119 -0.825]
"[ 0.79277366 -0.38175121 -0.56988366 -0.67759807  0.84114215 -0.55956927
  0.24487292]",0,[ 0.793 -0.382 -0.57 ]
"[ 0.5315823  -0.30806059  0.46732796 -0.62199777 -0.7864423  -0.33497446
  0.55764449]",0,[ 0.532 -0.308  0.467]
