genome,fitness,behavior_descriptor
"[ 0.861376    0.68712912  0.9297145  -0.72070561 -0.67177231 -0.24977042
 -0.59907483]",0,[0.861 0.687 0.93 ]
"[ 0.83023739 -0.95024128  0.01184405  0.57958916 -0.45660771  0.8356744
  0.49125017]",0,[ 0.83  -0.95   0.012]
"[ 0.64847875 -0.19421032 -0.07627276 -0.08454009 -0.34551659  0.63733231
  0.19485084]",0,[ 0.648 -0.194 -0.076]
"[-0.40585304 -0.54638155 -0.20562549 -0.16695677 -0.02706225  0.68410515
 -0.64475417]",0,[-0.406 -0.546 -0.206]
"[-0.82119826  0.25596114  0.09458086 -0.15900711  0.35200999 -0.57174518
 -0.44772031]",0,[-0.821  0.256  0.095]
"[-0.46974612 -0.90219858  0.29384609 -0.68170827  0.93966317  0.01183118
 -0.09487463]",0,[-0.47  -0.902  0.294]
"[ 0.27172487  0.1830738  -0.35189372 -0.33596069 -0.33506408 -0.71761907
  0.96479721]",0,[ 0.272  0.183 -0.352]
"[-0.56138286  0.82808181 -0.6738321  -0.22642307 -0.16069867 -0.33871818
  0.11802283]",0,[-0.561  0.828 -0.674]
"[-0.8755729  -0.91127483 -0.48576357 -0.94128233  0.53010042  0.28380377
  0.33144938]",0,[-0.876 -0.911 -0.486]
"[ 0.93103081  0.17498827 -0.58185137  0.68021712 -0.04464471 -0.56127737
  0.30329967]",0,[ 0.931  0.175 -0.582]
"[-0.65979865 -0.95279339  0.19121031 -0.99179961  0.60506095 -0.39920833
  0.00612258]",0,[-0.66  -0.953  0.191]
"[-0.19421638  0.66525132 -0.27619936 -0.61989643  0.97517063 -0.97465563
 -0.37972451]",0,[-0.194  0.665 -0.276]
"[-0.89248971  0.56716728 -0.95923306  0.84264189  0.96610354  0.78991685
  0.02023588]",0,[-0.892  0.567 -0.959]
"[-0.12970573 -0.14904118 -0.75522884  0.84379973  0.63074677 -0.10555086
  0.30080403]",0,[-0.13  -0.149 -0.755]
"[-0.02122254 -0.35966634  0.69969143  0.54099923 -0.2300185   0.95921166
 -0.93344261]",0,[-0.021 -0.36   0.7  ]
"[ 0.65554677 -0.77251952 -0.6556245   0.46552151  0.1330232  -0.31505236
  0.01028222]",0,[ 0.656 -0.773 -0.656]
"[-0.77171281 -0.51553615 -0.61946961  0.19196083  0.00706945  0.80793912
 -0.6733748 ]",0,[-0.772 -0.516 -0.619]
"[ 0.65846499  0.195027   -0.27457901  0.61074244 -0.6362899   0.10973538
 -0.00596571]",0,[ 0.658  0.195 -0.275]
"[-0.38731203 -0.37027251  0.73014889 -0.74997195  0.17621047 -0.9036311
 -0.38643949]",0,[-0.387 -0.37   0.73 ]
"[-0.11907965 -0.67717215  0.11167904  0.6879055  -0.13273354  0.6758911
  0.68648127]",0,[-0.119 -0.677  0.112]
"[ 0.38245814  0.37808288  0.97265056  0.25312745  0.59159758 -0.95928158
 -0.432066  ]",0,[0.382 0.378 0.973]
"[ 0.60819182  0.2704987  -0.69436528  0.17046532  0.80204259  0.65186003
 -0.39098704]",0,[ 0.608  0.27  -0.694]
"[ 0.4201679   0.86449274 -0.39556642  0.01872576 -0.48797707 -0.35936124
  0.99857681]",0,[ 0.42   0.864 -0.396]
"[-0.23571546  0.62388458 -0.41697211 -0.54311223 -0.96853281 -0.03744898
 -0.37654074]",0,[-0.236  0.624 -0.417]
"[ 0.4615107   0.45010239 -0.48881154  0.10515769 -0.31578979 -0.29911369
  0.47100604]",0,[ 0.462  0.45  -0.489]
"[ 0.24570996  0.63461894  0.89821175  0.14608406  0.45869978 -0.83458512
  0.71359949]",0,[0.246 0.635 0.898]
"[-0.38140267  0.34285517  0.39723979 -0.08532246  0.39528818  0.61031083
  0.82285614]",0,[-0.381  0.343  0.397]
"[-0.26891989 -0.88741388 -0.71205194 -0.64697848  0.46940701  0.43286395
  0.09086867]",0,[-0.269 -0.887 -0.712]
"[ 0.48538674  0.43967586  0.2688009   0.41866174 -0.59984486  0.75839635
 -0.246625  ]",0,[0.485 0.44  0.269]
"[ 0.70871499 -0.05668039  0.02461439 -0.1151311   0.26833571  0.97364382
 -0.3764245 ]",0,[ 0.709 -0.057  0.025]
"[ 0.449678    0.5862494  -0.69815222  0.99116107  0.88682637 -0.4042098
  0.69802782]",0,[ 0.45   0.586 -0.698]
"[ 0.80589188  0.08273458 -0.04178114 -0.72274655 -0.54192566 -0.07627344
 -0.06592214]",0,[ 0.806  0.083 -0.042]
"[ 0.15712951  0.22670449 -0.5989882  -0.10920279 -0.3274144  -0.67036667
 -0.88813664]",0,[ 0.157  0.227 -0.599]
"[-0.69826488 -0.79841718 -0.1075957   0.67007025  0.58422574  0.8034762
  0.65035947]",0,[-0.698 -0.798 -0.108]
"[ 0.48707345  0.65055637  0.54455398  0.31042127  0.83604091 -0.16209367
 -0.40107381]",0,[0.487 0.651 0.545]
"[-0.27393739  0.72671117  0.15317744 -0.90776076 -0.75050723 -0.77381755
  0.7668221 ]",0,[-0.274  0.727  0.153]
"[ 0.59512123  0.43977254 -0.58051587 -0.08375015  0.22843872 -0.55108008
 -0.7800219 ]",0,[ 0.595  0.44  -0.581]
"[ 0.27328466 -0.18035716 -0.45507454  0.84946531 -0.23804453 -0.65369784
 -0.26628714]",0,[ 0.273 -0.18  -0.455]
"[ 0.91115515 -0.64880006 -0.15125603 -0.72134694 -0.39134402 -0.09786567
 -0.13371693]",0,[ 0.911 -0.649 -0.151]
"[-0.99238666 -0.35509178 -0.49711476 -0.18803699 -0.34178944 -0.69807272
  0.83839799]",0,[-0.992 -0.355 -0.497]
"[ 0.76162714 -0.67318799 -0.29797374 -0.02418713  0.89525009 -0.63754511
 -0.14941983]",0,[ 0.762 -0.673 -0.298]
"[-0.57123742  0.96164522 -0.99836568  0.20392633 -0.5828976  -0.42405461
 -0.71784721]",0,[-0.571  0.962 -0.998]
"[ 0.11045198  0.48484041 -0.98982507  0.03281226 -0.87264327  0.47781917
 -0.16348841]",0,[ 0.11   0.485 -0.99 ]
"[ 0.18847388 -0.10905949 -0.87525516  0.21624639 -0.81785156 -0.75062745
 -0.04591121]",0,[ 0.188 -0.109 -0.875]
"[-0.74099466 -0.83355839 -0.95946971  0.08478388 -0.75708763 -0.40622476
 -0.06670093]",0,[-0.741 -0.834 -0.959]
"[-0.10260207  0.37611095 -0.58513919 -0.6583014   0.78683275 -0.7400815
 -0.01090145]",0,[-0.103  0.376 -0.585]
"[-0.85687341  0.99739074 -0.66445502 -0.32037004 -0.63321279 -0.38472171
 -0.69038603]",0,[-0.857  0.997 -0.664]
"[-0.72625388 -0.8679596   0.13865961  0.50855418  0.43671897 -0.19825518
 -0.64243623]",0,[-0.726 -0.868  0.139]
"[ 0.60599095 -0.48623457 -0.9055041  -0.09499539  0.96159974 -0.68438342
  0.17218171]",0,[ 0.606 -0.486 -0.906]
"[ 0.48379255  0.11156806  0.00806342 -0.83736547 -0.98207449  0.4384632
 -0.28144498]",0,[0.484 0.112 0.008]
"[ 0.82355511 -0.39577583  0.77386082  0.97008859 -0.75037469  0.39607426
  0.64517541]",0,[ 0.824 -0.396  0.774]
"[-0.8199488  -0.2463588   0.8867279  -0.08993928  0.19106948 -0.53905593
 -0.22314275]",0,[-0.82  -0.246  0.887]
"[ 0.52285566 -0.35549566  0.26033194 -0.12351236 -0.96923004  0.9329916
 -0.70046443]",0,[ 0.523 -0.355  0.26 ]
"[-0.83369063 -0.67626129 -0.16725269 -0.42720577 -0.00332707  0.71767839
 -0.69265622]",0,[-0.834 -0.676 -0.167]
"[ 0.99752365  0.30061583  0.20312797  0.91195405 -0.04602072 -0.66601251
 -0.65662476]",0,[0.998 0.301 0.203]
"[ 0.17928359 -0.50666919  0.06334346  0.1916826   0.29691776 -0.30168844
 -0.77707608]",0,[ 0.179 -0.507  0.063]
"[-0.05333336 -0.94510965  0.46493973 -0.62760481  0.52307698 -0.00988314
 -0.21362031]",0,[-0.053 -0.945  0.465]
"[ 0.39927589  0.42628303 -0.89897798  0.58113415  0.92542535  0.05525927
 -0.94901604]",0,[ 0.399  0.426 -0.899]
"[ 0.88632296 -0.79549553  0.1273259   0.21500222  0.37302302 -0.83181804
 -0.41306404]",0,[ 0.886 -0.795  0.127]
"[-0.26776538 -0.05808319 -0.91689669  0.50274824  0.27911393 -0.06801432
 -0.30185365]",0,[-0.268 -0.058 -0.917]
"[ 0.2178586   0.4943739   0.49909853 -0.92813708  0.27246263  0.73364159
 -0.40731484]",0,[0.218 0.494 0.499]
"[-0.37008616  0.85410152  0.43286274 -0.54179102  0.97171256 -0.55781448
  0.70444376]",0,[-0.37   0.854  0.433]
"[-0.67650347 -0.95224985 -0.40883989 -0.52329931 -0.61420585  0.17924674
  0.56756987]",0,[-0.677 -0.952 -0.409]
"[ 0.62492943  0.98424052  0.82949922  0.20314943 -0.11174474  0.68659191
 -0.57563089]",0,[0.625 0.984 0.829]
"[-0.6088      0.00527852  0.5900494   0.33505591 -0.3789498  -0.47330443
  0.25391035]",0,[-0.609  0.005  0.59 ]
"[-0.88492345  0.747301   -0.21784016  0.13791167 -0.1651565  -0.9453544
 -0.28288406]",0,[-0.885  0.747 -0.218]
"[-0.30012036 -0.28690889 -0.78200035  0.7149877   0.68169972  0.40424408
 -0.43233694]",0,[-0.3   -0.287 -0.782]
"[-0.6743549  -0.3582584  -0.35451242 -0.84660818  0.37482662 -0.62063121
 -0.94824221]",0,[-0.674 -0.358 -0.355]
"[ 0.10725379 -0.01600492 -0.20334066 -0.32208714 -0.86895487  0.81274516
 -0.25650419]",0,[ 0.107 -0.016 -0.203]
"[-0.05873766 -0.66597371  0.51502424  0.49718155  0.38722253 -0.72475772
  0.86994442]",0,[-0.059 -0.666  0.515]
"[-0.80331194 -0.39753586  0.86341233 -0.58291763 -0.20740541  0.64557398
 -0.40413819]",0,[-0.803 -0.398  0.863]
"[-0.99636187  0.80399462 -0.00672922  0.98619327  0.06842377  0.91173545
  0.8736428 ]",0,[-0.996  0.804 -0.007]
"[-0.77104658  0.96997542  0.86872538  0.03874015  0.28670292  0.20894923
  0.0924532 ]",0,[-0.771  0.97   0.869]
"[-0.76780465 -0.58954235  0.74996058  0.71750071  0.4012261   0.34017322
 -0.06579096]",0,[-0.768 -0.59   0.75 ]
"[ 0.39379031 -0.59278162 -0.58335783 -0.3567424  -0.9452876  -0.76411247
 -0.8893941 ]",0,[ 0.394 -0.593 -0.583]
"[-0.70732348  0.9207103  -0.37865105 -0.25955108 -0.74371095  0.54763948
 -0.66820695]",0,[-0.707  0.921 -0.379]
"[ 0.85537883  0.981246   -0.4122364   0.06226535  0.09729263  0.22260073
  0.11145174]",0,[ 0.855  0.981 -0.412]
"[ 0.18126924  0.76928045 -0.34653664 -0.40121183  0.58459024 -0.01756295
  0.11899672]",0,[ 0.181  0.769 -0.347]
"[ 0.86410836  0.59859164  0.24015642  0.49096671  0.60062701 -0.88579653
  0.72700214]",0,[0.864 0.599 0.24 ]
"[-0.84610444  0.45201079 -0.64397518  0.45284604  0.14658257  0.66853642
  0.15949762]",0,[-0.846  0.452 -0.644]
"[-0.91130706  0.47584501  0.74854511 -0.56964979 -0.79276541 -0.92169326
 -0.43927114]",0,[-0.911  0.476  0.749]
"[-0.26917598  0.74164837 -0.64308493  0.34932603  0.03693273 -0.39554265
 -0.9972655 ]",0,[-0.269  0.742 -0.643]
"[-0.73429002  0.59122379  0.77868051 -0.91978146 -0.02775349  0.25398796
 -0.20647012]",0,[-0.734  0.591  0.779]
"[ 0.04709731  0.11580774  0.09112755  0.3174577  -0.02477118  0.44706157
 -0.58805371]",0,[0.047 0.116 0.091]
"[ 0.37207925 -0.47209916  0.78378601 -0.1668485  -0.07977143  0.14661888
 -0.39635807]",0,[ 0.372 -0.472  0.784]
"[ 0.4672053   0.50395902  0.92188747  0.86283007 -0.31157519 -0.02517194
 -0.3335046 ]",0,[0.467 0.504 0.922]
"[-0.37626091 -0.65882859  0.40547624 -0.19048869 -0.09359242  0.82453473
  0.53354933]",1,[-0.376 -0.659  0.405]
"[-0.05886092 -0.29311308 -0.03981134  0.69663283 -0.32434563  0.11012897
 -0.46789711]",0,[-0.059 -0.293 -0.04 ]
"[-0.59142355  0.69472674 -0.39584744  0.8983947   0.62815948  0.5503944
  0.06711976]",0,[-0.591  0.695 -0.396]
"[-0.08658792 -0.00495613 -0.86761563  0.04175348 -0.38865531 -0.44387013
  0.41239813]",0,[-0.087 -0.005 -0.868]
"[-0.89964475  0.17394611 -0.62143996 -0.67305365 -0.56496186 -0.74316481
  0.77760328]",0,[-0.9    0.174 -0.621]
"[-0.09521182 -0.89829408  0.9838271   0.35938794 -0.34640708 -0.95657039
 -0.97384053]",0,[-0.095 -0.898  0.984]
"[0.62978033 0.8269931  0.11588595 0.53644977 0.56586778 0.52617491
 0.22327971]",0,[0.63  0.827 0.116]
"[-0.25211443 -0.69882255  0.54506484 -0.71362113 -0.16671574  0.20202161
 -0.29917961]",0,[-0.252 -0.699  0.545]
"[ 0.76992417 -0.92161738 -0.77461126  0.81102346 -0.06500437  0.84129399
 -0.41015315]",0,[ 0.77  -0.922 -0.775]
"[-0.83814914  0.17831247 -0.68816455 -0.31547206 -0.93960678 -0.63399695
 -0.99626722]",0,[-0.838  0.178 -0.688]
"[-0.60835924 -0.44256184  0.54091851  0.91948646  0.08919236  0.61527663
 -0.20969529]",0,[-0.608 -0.443  0.541]
"[ 0.95466649 -0.36703323  0.61806646  0.12557099  0.92158949  0.73941461
  0.04664729]",0,[ 0.955 -0.367  0.618]
"[-0.18447487  0.78765114 -0.67350966 -0.48159771 -0.01329263  0.36954293
 -0.93617793]",0,[-0.184  0.788 -0.674]
"[ 0.8631843   0.68334538  0.93481864 -0.71658135 -0.67362426 -0.2523855
 -0.6042425 ]",0,[0.863 0.683 0.935]
"[ 0.83079558 -0.95330719  0.00757056  0.57998009 -0.45556149  0.83737793
  0.49197016]",0,[ 0.831 -0.953  0.008]
"[ 0.65459362 -0.20020633 -0.07581925 -0.08518144 -0.34521466  0.63741273
  0.19603697]",0,[ 0.655 -0.2   -0.076]
"[-0.40894862 -0.54870064 -0.21001381 -0.16897444 -0.02665471  0.68451969
 -0.64677667]",0,[-0.409 -0.549 -0.21 ]
"[-0.81680605  0.25444405  0.09376302 -0.1560033   0.35568589 -0.56867233
 -0.44456537]",0,[-0.817  0.254  0.094]
"[-0.46432797 -0.90513801  0.29454545 -0.68294029  0.94229078  0.00999886
 -0.09468833]",0,[-0.464 -0.905  0.295]
"[ 0.27599543  0.18389793 -0.3425976  -0.33743337 -0.33492834 -0.71613747
  0.96690346]",0,[ 0.276  0.184 -0.343]
"[-0.56203633  0.83101449 -0.67161829 -0.22427945 -0.16109876 -0.33676333
  0.11637244]",0,[-0.562  0.831 -0.672]
"[-0.87352499 -0.9161998  -0.48178899 -0.93794609  0.53474785  0.28112001
  0.33516204]",0,[-0.874 -0.916 -0.482]
"[ 0.92541505  0.17649726 -0.58631314  0.67666381 -0.04425559 -0.55997266
  0.30818571]",0,[ 0.925  0.176 -0.586]
"[-0.65657233 -0.94829567  0.18484325 -0.99491951  0.60128938 -0.40068413
  0.00527791]",0,[-0.657 -0.948  0.185]
"[-0.19549423  0.66126274 -0.27630668 -0.61876094  0.97106005 -0.97246789
 -0.38015395]",0,[-0.195  0.661 -0.276]
"[-0.89253793  0.56329009 -0.96242333  0.84715554  0.96614886  0.79273607
  0.02511589]",0,[-0.893  0.563 -0.962]
"[-0.13248118 -0.14477649 -0.75280949  0.84645041  0.63148041 -0.10392662
  0.30419397]",0,[-0.132 -0.145 -0.753]
"[-0.02094684 -0.35585871  0.70223518  0.54148599 -0.22797588  0.95771602
 -0.93448659]",0,[-0.021 -0.356  0.702]
"[ 0.66068585 -0.76905805 -0.65410572  0.46320111  0.1311873  -0.31527143
  0.01459719]",0,[ 0.661 -0.769 -0.654]
"[-0.77534187 -0.51745765 -0.61635294  0.19248535  0.00351199  0.80671187
 -0.67479381]",0,[-0.775 -0.517 -0.616]
"[ 0.65799709  0.20040503 -0.27551871  0.60419861 -0.6329674   0.11231577
 -0.00391474]",0,[ 0.658  0.2   -0.276]
"[-0.38754301 -0.37093522  0.72894318 -0.75094851  0.17485483 -0.90026837
 -0.3851407 ]",0,[-0.388 -0.371  0.729]
"[-0.11951087 -0.67318493  0.11133489  0.69075148 -0.1308193   0.67605409
  0.67857004]",0,[-0.12  -0.673  0.111]
"[ 0.38383001  0.37773753  0.97106165  0.25483348  0.59052908 -0.95649157
 -0.43334697]",0,[0.384 0.378 0.971]
"[ 0.61628026  0.2698835  -0.69218903  0.1695769   0.80687843  0.65025222
 -0.3870045 ]",0,[ 0.616  0.27  -0.692]
"[ 0.42072099  0.86588412 -0.39253106  0.01846151 -0.48364123 -0.36178194
  1.00305045]",0,[ 0.421  0.866 -0.393]
"[-0.23640776  0.62322204 -0.41756342 -0.5439936  -0.9692627  -0.04018688
 -0.37345871]",0,[-0.236  0.623 -0.418]
"[ 0.46354288  0.44648456 -0.48351779  0.10515129 -0.3124425  -0.30148659
  0.47106373]",0,[ 0.464  0.446 -0.484]
"[ 0.24396727  0.63131756  0.8985123   0.14930125  0.45897287 -0.83047398
  0.71671942]",0,[0.244 0.631 0.899]
"[-0.382981    0.34059222  0.40003377 -0.08895733  0.39845784  0.60636912
  0.82384227]",0,[-0.383  0.341  0.4  ]
"[-0.26729309 -0.88453891 -0.7096026  -0.65036924  0.46883837  0.42933383
  0.09268054]",0,[-0.267 -0.885 -0.71 ]
"[ 0.48796324  0.43536046  0.27121035  0.4182593  -0.60116325  0.75430936
 -0.24682916]",0,[0.488 0.435 0.271]
"[ 0.70632482 -0.05557055  0.02299882 -0.11759157  0.2686622   0.97529391
 -0.37751851]",0,[ 0.706 -0.056  0.023]
"[ 0.45305604  0.59126521 -0.69734707  0.99421483  0.88676861 -0.40644964
  0.69682439]",0,[ 0.453  0.591 -0.697]
"[ 0.80883899  0.08358022 -0.04004875 -0.72221204 -0.54375712 -0.07001033
 -0.06306767]",0,[ 0.809  0.084 -0.04 ]
"[ 0.15699754  0.21918233 -0.60058701 -0.10359777 -0.32676919 -0.6705923
 -0.88906134]",0,[ 0.157  0.219 -0.601]
"[-0.705117   -0.79742158 -0.10488514  0.67154847  0.58681755  0.79930273
  0.64727036]",0,[-0.705 -0.797 -0.105]
"[ 0.48446038  0.65084291  0.54229455  0.3084271   0.83788487 -0.16801728
 -0.40134769]",0,[0.484 0.651 0.542]
"[-0.27484717  0.72437981  0.15490027 -0.90474483 -0.75054748 -0.77868344
  0.77369227]",0,[-0.275  0.724  0.155]
"[ 0.58828237  0.43996264 -0.57407484 -0.08318298  0.22978505 -0.55340376
 -0.77355646]",0,[ 0.588  0.44  -0.574]
"[ 0.27324542 -0.18415728 -0.45097455  0.84909239 -0.237327   -0.65133195
 -0.26672371]",0,[ 0.273 -0.184 -0.451]
"[ 0.91754443 -0.64891585 -0.15424182 -0.72353053 -0.39031566 -0.10238965
 -0.13529053]",0,[ 0.918 -0.649 -0.154]
"[-0.98958004 -0.34963504 -0.49737116 -0.18638408 -0.34495588 -0.70353628
  0.83709611]",0,[-0.99  -0.35  -0.497]
"[ 0.762356   -0.67404885 -0.29990112 -0.03357051  0.89817296 -0.63326024
 -0.14677905]",0,[ 0.762 -0.674 -0.3  ]
"[-0.57643685  0.9608982  -0.99654925  0.20430941 -0.58499433 -0.42404184
 -0.71861714]",0,[-0.576  0.961 -0.997]
"[ 0.10904789  0.48164709 -0.98623523  0.03354916 -0.8742938   0.47533571
 -0.15966492]",0,[ 0.109  0.482 -0.986]
"[ 0.18994807 -0.11374278 -0.88170206  0.2186018  -0.82096561 -0.74587604
 -0.04396774]",0,[ 0.19  -0.114 -0.882]
"[-0.74184563 -0.83242722 -0.96182231  0.08327821 -0.75269751 -0.4050791
 -0.06542155]",0,[-0.742 -0.832 -0.962]
"[-0.09939103  0.37760191 -0.58614902 -0.65700236  0.78545601 -0.7373879
 -0.00873844]",0,[-0.099  0.378 -0.586]
"[-0.85898533  0.99561461 -0.66504227 -0.31845529 -0.62993766 -0.38635763
 -0.69165452]",0,[-0.859  0.996 -0.665]
"[-0.72721413 -0.86830053  0.14004736  0.51099989  0.43424021 -0.19909095
 -0.64541952]",0,[-0.727 -0.868  0.14 ]
"[ 0.60571616 -0.48098737 -0.90002128 -0.09358206  0.96130654 -0.68500221
  0.17037903]",0,[ 0.606 -0.481 -0.9  ]
"[ 0.48936467  0.10892091  0.00614259 -0.84108555 -0.98508754  0.44233346
 -0.28356852]",0,[0.489 0.109 0.006]
"[ 0.82030376 -0.39310688  0.77338414  0.97019196 -0.7493407   0.39571734
  0.64503681]",0,[ 0.82  -0.393  0.773]
"[-0.82424578 -0.24106324  0.88764088 -0.08668524  0.19475796 -0.53810211
 -0.2210298 ]",0,[-0.824 -0.241  0.888]
"[ 0.51527342 -0.35890566  0.25882811 -0.12609971 -0.97150635  0.93389931
 -0.70174439]",0,[ 0.515 -0.359  0.259]
"[-0.83606643 -0.6774246  -0.16670729 -0.42743331 -0.00344528  0.72047505
 -0.69196055]",0,[-0.836 -0.677 -0.167]
"[ 0.99724416  0.29847794  0.20511933  0.91585785 -0.05157018 -0.66269507
 -0.65690707]",0,[0.997 0.298 0.205]
"[ 0.179789   -0.50643597  0.06534751  0.18837035  0.29324491 -0.30067805
 -0.77551855]",0,[ 0.18  -0.506  0.065]
"[-0.05452491 -0.94869245  0.46425872 -0.62603461  0.52185066 -0.00680695
 -0.2118768 ]",0,[-0.055 -0.949  0.464]
"[ 0.39733356  0.41996723 -0.89590949  0.58480458  0.92315681  0.05698433
 -0.94738012]",0,[ 0.397  0.42  -0.896]
"[ 0.88499174 -0.79627375  0.12627673  0.21316522  0.37516651 -0.83116956
 -0.42010527]",0,[ 0.885 -0.796  0.126]
"[-0.26489403 -0.05560593 -0.91636056  0.50530357  0.28216329 -0.06618758
 -0.3033562 ]",0,[-0.265 -0.056 -0.916]
"[ 0.21958318  0.49356204  0.49786485 -0.92736589  0.27376531  0.72932228
 -0.40489271]",0,[0.22  0.494 0.498]
"[-0.37207801  0.85153339  0.4357667  -0.53758926  0.96899611 -0.55506152
  0.70854322]",0,[-0.372  0.852  0.436]
"[-0.67795118 -0.94860745 -0.40749201 -0.52766685 -0.60817224  0.18220692
  0.56883812]",0,[-0.678 -0.949 -0.407]
"[ 0.62759196  0.98159966  0.82813545  0.20386957 -0.10383382  0.6854723
 -0.57351974]",0,[0.628 0.982 0.828]
"[-0.60638702  0.00230169  0.59427268  0.33520874 -0.37938017 -0.4737594
  0.25325596]",0,[-0.606  0.002  0.594]
"[-0.88441318  0.74311276 -0.21686712  0.13658397 -0.16264448 -0.94732725
 -0.28194552]",0,[-0.884  0.743 -0.217]
"[-0.29999325 -0.28387687 -0.78679481  0.71349383  0.6814097   0.40061759
 -0.42963632]",0,[-0.3   -0.284 -0.787]
"[-0.67040716 -0.35659611 -0.35752751 -0.84818652  0.37392212 -0.62117382
 -0.9518774 ]",0,[-0.67  -0.357 -0.358]
"[ 0.10595202 -0.0177637  -0.20138256 -0.3240675  -0.86806195  0.81315354
 -0.25358905]",0,[ 0.106 -0.018 -0.201]
"[-0.06071497 -0.66686626  0.51557988  0.49822797  0.3862905  -0.72536406
  0.87107846]",0,[-0.061 -0.667  0.516]
"[-0.80157525 -0.39577581  0.8564719  -0.58411419 -0.20876128  0.64971117
 -0.40064482]",0,[-0.802 -0.396  0.856]
"[-1.00369929  0.80519981 -0.01214136  0.98884028  0.06850709  0.90641506
  0.87108869]",0,[-1.004  0.805 -0.012]
"[-0.76686906  0.97150795  0.86566196  0.04127136  0.2908269   0.20575802
  0.09298515]",0,[-0.767  0.972  0.866]
"[-0.76585533 -0.59290778  0.74945237  0.71496928  0.4031554   0.34087293
 -0.06395585]",0,[-0.766 -0.593  0.749]
"[ 0.39281321 -0.59182132 -0.58397175 -0.35681987 -0.94633199 -0.76264299
 -0.88775282]",0,[ 0.393 -0.592 -0.584]
"[-0.70793273  0.92361712 -0.38129198 -0.26395196 -0.74630758  0.54672836
 -0.66692857]",0,[-0.708  0.924 -0.381]
"[ 0.85500967  0.98134562 -0.41261103  0.06223293  0.09611831  0.22734582
  0.11497736]",0,[ 0.855  0.981 -0.413]
"[ 0.17998865  0.76886109 -0.34658409 -0.40009816  0.58603959 -0.018166
  0.1137919 ]",0,[ 0.18   0.769 -0.347]
"[ 0.86686471  0.59970891  0.24731138  0.49155715  0.60048516 -0.88535235
  0.72833558]",0,[0.867 0.6   0.247]
"[-0.85266297  0.45340122 -0.64384272  0.45331768  0.14794814  0.66843948
  0.15820943]",0,[-0.853  0.453 -0.644]
"[-0.90917023  0.47960768  0.75156865 -0.56828326 -0.79747922 -0.92342719
 -0.43615712]",0,[-0.909  0.48   0.752]
"[-0.26703268  0.73935922 -0.64724158  0.34722615  0.02805367 -0.39162454
 -0.9935324 ]",0,[-0.267  0.739 -0.647]
"[-0.73477365  0.59145233  0.78118972 -0.91992563 -0.02281888  0.25525524
 -0.20129415]",0,[-0.735  0.591  0.781]
"[ 0.04558253  0.11794848  0.08985148  0.31979155 -0.02576028  0.44880177
 -0.58253726]",0,[0.046 0.118 0.09 ]
"[ 0.37910583 -0.47176755  0.78727085 -0.16602464 -0.08019802  0.1467576
 -0.39085645]",0,[ 0.379 -0.472  0.787]
"[ 0.47039253  0.50020923  0.92306526  0.86402339 -0.31420942 -0.02313914
 -0.33537163]",0,[0.47  0.5   0.923]
"[-0.37631067 -0.66003782  0.40272808 -0.18636827 -0.09309059  0.82886889
  0.53482527]",1,[-0.376 -0.66   0.403]
"[-0.37529842 -0.65987144  0.40526723 -0.19199803 -0.09009264  0.83596753
  0.51853634]",1,[-0.375 -0.66   0.405]
