genome,fitness,behavior_descriptor
"[-0.9192663   0.14050996  0.12922487  0.26274984  0.95614658  0.0343849
 -0.31926633]",0,[-0.919  0.141  0.129]
"[0.2097213  0.89797729 0.36719823 0.43612934 0.49678798 0.88084528
 0.31130002]",0,[0.21  0.898 0.367]
"[ 0.28041265 -0.01997949 -0.94332243 -0.14682456  0.57037255  0.67756645
  0.89623619]",0,[ 0.28  -0.02  -0.943]
"[ 0.42796678  0.97166352 -0.56009924  0.43910063 -0.47541607  0.92970747
  0.92212355]",0,[ 0.428  0.972 -0.56 ]
"[ 0.27319837 -0.24621021  0.95679715 -0.58102954 -0.38425826 -0.13493844
 -0.26747368]",0,[ 0.273 -0.246  0.957]
"[ 0.2818696  -0.72643746 -0.64525892 -0.11334541  0.08990535 -0.18485547
 -0.21000366]",0,[ 0.282 -0.726 -0.645]
"[ 0.29616152  0.22531447 -0.93477632 -0.68317397  0.13217442  0.14276483
 -0.76948654]",0,[ 0.296  0.225 -0.935]
"[-0.99177146  0.03567371 -0.58932407 -0.8942519  -0.40247539 -0.3136751
  0.49642986]",0,[-0.992  0.036 -0.589]
"[ 0.86613809  0.21409755  0.61708906 -0.45178422 -0.76446509  0.71581068
 -0.01026719]",0,[0.866 0.214 0.617]
"[-0.66177799 -0.10638993 -0.8235676   0.40672484  0.60127405  0.68166788
 -0.81091934]",0,[-0.662 -0.106 -0.824]
"[ 0.10209366  0.11712115 -0.89096391  0.36170567 -0.84284093 -0.42609013
 -0.19409697]",0,[ 0.102  0.117 -0.891]
"[ 0.11880455 -0.05938399 -0.2411141  -0.28310325 -0.29053074 -0.77542126
 -0.11452318]",0,[ 0.119 -0.059 -0.241]
"[-0.87772962  0.55782626 -0.05438617 -0.45404904  0.11578011 -0.45413608
 -0.60161103]",0,[-0.878  0.558 -0.054]
"[ 0.84770421  0.57746171 -0.9033988  -0.79547953 -0.66230703 -0.2644258
 -0.7691769 ]",0,[ 0.848  0.577 -0.903]
"[ 0.41710091  0.10555744 -0.61303378 -0.35459334  0.18637841  0.96852294
 -0.02751377]",0,[ 0.417  0.106 -0.613]
"[-0.13579495 -0.41632832 -0.06554407 -0.63266879  0.8259669   0.85714437
 -0.50566876]",0,[-0.136 -0.416 -0.066]
"[-0.71680883 -0.12244773 -0.06486894 -0.78528441 -0.97865636 -0.00285887
 -0.39221876]",0,[-0.717 -0.122 -0.065]
"[ 0.79024799  0.49858629 -0.9910612   0.46014423 -0.33301224 -0.14818527
 -0.32070583]",0,[ 0.79   0.499 -0.991]
"[ 0.08215733 -0.18455503 -0.0555728  -0.72903035 -0.4013441  -0.9016957
  0.02739294]",0,[ 0.082 -0.185 -0.056]
"[-0.84013106  0.76089784 -0.95788285  0.81231239 -0.81325051 -0.38666146
 -0.29303608]",0,[-0.84   0.761 -0.958]
"[ 0.00347277 -0.31803949  0.77136701 -0.59208457 -0.91748655  0.05163566
  0.45572669]",0,[ 0.003 -0.318  0.771]
"[-0.65275461 -0.44232731  0.22861389  0.17438909 -0.11545412  0.8215332
 -0.82099674]",0,[-0.653 -0.442  0.229]
"[ 0.27774506  0.95864128  0.37894635  0.63019154 -0.24344036  0.90410131
 -0.26179622]",0,[0.278 0.959 0.379]
"[ 0.76423011 -0.43036846  0.80712451  0.34026604 -0.99694165  0.4060453
  0.28005545]",0,[ 0.764 -0.43   0.807]
"[-0.37091355  0.06870331 -0.68882768  0.76853479 -0.69466333 -0.47480867
 -0.84693864]",0,[-0.371  0.069 -0.689]
"[ 0.67579632 -0.87883232 -0.28164955  0.09104339  0.12657507 -0.30209243
 -0.11154838]",0,[ 0.676 -0.879 -0.282]
"[ 0.59488506  0.06689346 -0.141695    0.98202926  0.74832524  0.24470991
 -0.80493537]",0,[ 0.595  0.067 -0.142]
"[0.21264831 0.77407099 0.58567558 0.88312407 0.61628328 0.74450606
 0.41893755]",0,[0.213 0.774 0.586]
"[ 0.01110843  0.13756949  0.85469437 -0.81630808  0.19970335 -0.3794332
 -0.62976908]",0,[0.011 0.138 0.855]
"[ 0.94346454  0.69671107 -0.6603153   0.10379968 -0.82170997 -0.12051224
 -0.02551849]",0,[ 0.943  0.697 -0.66 ]
"[ 0.02005969  0.08850015 -0.32294029  0.21159829  0.44637279 -0.05254504
  0.9188482 ]",0,[ 0.02   0.089 -0.323]
"[-0.86071478 -0.61154856  0.4670395  -0.51432903  0.47008043 -0.77386977
 -0.04531889]",0,[-0.861 -0.612  0.467]
"[-0.50487551 -0.01297208  0.17374974 -0.11958963 -0.28743815  0.87289939
  0.53643765]",0,[-0.505 -0.013  0.174]
"[-0.87808421 -0.79462327  0.85290174  0.99033155 -0.00622059 -0.06374375
 -0.35223984]",0,[-0.878 -0.795  0.853]
"[ 0.41662072  0.80557056 -0.47644301 -0.88377414  0.20432728 -0.98953715
 -0.04644805]",0,[ 0.417  0.806 -0.476]
"[-0.03845066 -0.2522765  -0.36480421  0.68734902 -0.75210397  0.89106212
 -0.62260215]",0,[-0.038 -0.252 -0.365]
"[-0.09923079 -0.08560584 -0.63433054  0.36217098  0.09567984 -0.87743322
 -0.80884909]",0,[-0.099 -0.086 -0.634]
"[ 0.14333284 -0.18489829 -0.67403508 -0.34090193 -0.7827432  -0.91731707
 -0.69489827]",0,[ 0.143 -0.185 -0.674]
"[ 0.55245626 -0.11160992  0.78979629  0.30502027  0.15537553  0.19551405
 -0.56982573]",0,[ 0.552 -0.112  0.79 ]
"[-0.68324591  0.18510388 -0.3263415   0.03812253  0.94969805  0.292792
 -0.33909231]",0,[-0.683  0.185 -0.326]
"[ 0.66375737  0.05957722  0.5224877  -0.97167673  0.35226095  0.25271729
 -0.69473454]",0,[0.664 0.06  0.522]
"[ 0.12914866 -0.5627744   0.16930485  0.73564103  0.12886053  0.20022604
  0.20857069]",0,[ 0.129 -0.563  0.169]
"[ 0.60346077  0.13685209 -0.52373686 -0.16193374  0.68165262  0.71781157
 -0.98911065]",0,[ 0.603  0.137 -0.524]
"[-0.42208621 -0.4405339  -0.51682292  0.21041507  0.99616656 -0.96602655
  0.20875873]",0,[-0.422 -0.441 -0.517]
"[ 0.76410291 -0.89537368 -0.84335299 -0.38811583  0.90550248 -0.40084219
 -0.18122972]",0,[ 0.764 -0.895 -0.843]
"[ 0.03102903  0.98824325  0.89580294 -0.38789393 -0.11754356  0.44678733
  0.89986423]",0,[0.031 0.988 0.896]
"[ 0.30850536  0.64525489  0.12496472 -0.65544704 -0.71438383  0.00945864
 -0.99126789]",0,[0.309 0.645 0.125]
"[-0.68097056 -0.52824214  0.44768889 -0.40473718 -0.8951013   0.15469877
  0.43044585]",0,[-0.681 -0.528  0.448]
"[-0.92921455  0.83570426 -0.15653977 -0.21314742  0.84302689  0.82630857
 -0.41719375]",0,[-0.929  0.836 -0.157]
"[-0.28578807  0.49117944 -0.69739506  0.80345265  0.55757066  0.31778078
 -0.83147885]",0,[-0.286  0.491 -0.697]
"[ 0.85834214 -0.04369971 -0.34026536 -0.49557283  0.30532081 -0.55151597
 -0.38226982]",0,[ 0.858 -0.044 -0.34 ]
"[ 0.83854999 -0.55693508 -0.00956873  0.48574009 -0.04725364  0.59042249
 -0.0300302 ]",0,[ 0.839 -0.557 -0.01 ]
"[-0.63709176  0.94747367  0.53947201  0.00198023 -0.40260673  0.10636817
 -0.00617218]",0,[-0.637  0.947  0.539]
"[ 0.93720787 -0.9077638  -0.11311925  0.04032028 -0.02268001  0.88658127
 -0.23978342]",0,[ 0.937 -0.908 -0.113]
"[-0.72187393 -0.33490705  0.41884492  0.60534907  0.68951786  0.27117867
  0.94460536]",0,[-0.722 -0.335  0.419]
"[ 0.11295405 -0.60357859 -0.66875846 -0.49919753 -0.92029381 -0.95553292
 -0.97078501]",0,[ 0.113 -0.604 -0.669]
"[ 0.37986172 -0.41828558 -0.44140891 -0.14326127  0.18892091  0.76549399
 -0.70772536]",0,[ 0.38  -0.418 -0.441]
"[ 0.87542582 -0.01730495 -0.93948818  0.00850672 -0.34419919  0.31587971
  0.38288558]",0,[ 0.875 -0.017 -0.939]
"[ 0.15130505 -0.10918635  0.8774288  -0.28231395 -0.48672483 -0.5787205
 -0.48669281]",0,[ 0.151 -0.109  0.877]
"[-0.17587145  0.78677079 -0.77244981  0.13701845 -0.1519852  -0.25726103
 -0.2746088 ]",0,[-0.176  0.787 -0.772]
"[-0.8150488  -0.93572117  0.4504693   0.43991035  0.66435506 -0.22443847
  0.01863327]",0,[-0.815 -0.936  0.45 ]
"[ 0.08763705 -0.37850247 -0.35559265 -0.77685272 -0.57258108 -0.95635379
  0.64573335]",0,[ 0.088 -0.379 -0.356]
"[ 0.55380866  0.73258261 -0.9212196   0.41860689  0.29421914  0.58862472
 -0.56739243]",0,[ 0.554  0.733 -0.921]
"[ 0.42895769  0.73752379 -0.09855729  0.8302977   0.3896828  -0.15365606
  0.13866998]",0,[ 0.429  0.738 -0.099]
"[-0.72353285  0.3525429  -0.60997436 -0.66453276 -0.64553898 -0.03137872
 -0.8813584 ]",0,[-0.724  0.353 -0.61 ]
"[-0.94134032  0.7962734   0.76643739  0.16249607  0.10042354 -0.16085883
 -0.45684389]",0,[-0.941  0.796  0.766]
"[-0.95816338  0.83805982  0.64448488  0.47607958 -0.64179417  0.52840456
 -0.9903673 ]",0,[-0.958  0.838  0.644]
"[0.17572493 0.01795066 0.78934029 0.30649981 0.48899058 0.09415373
 0.79611606]",0,[0.176 0.018 0.789]
"[-0.24448389  0.22465144  0.81774216  0.95527301 -0.91032905 -0.94065142
  0.63394381]",0,[-0.244  0.225  0.818]
"[-0.75634394 -0.51787856  0.1789387   0.55900208  0.09886285  0.92516335
 -0.9753139 ]",0,[-0.756 -0.518  0.179]
"[ 0.49660742 -0.17045901 -0.31784435  0.20334687 -0.03898105 -0.75317726
  0.81029403]",0,[ 0.497 -0.17  -0.318]
"[-0.96264123  0.12357596  0.51629773  0.41863229 -0.73133253  0.92746483
  0.52467919]",0,[-0.963  0.124  0.516]
"[ 0.93096291 -0.0161723   0.37918459 -0.83556477 -0.40262191  0.37786819
  0.74488616]",0,[ 0.931 -0.016  0.379]
"[ 0.17919376 -0.06526069  0.57340793 -0.07635339 -0.96164091 -0.14535966
  0.02762451]",0,[ 0.179 -0.065  0.573]
"[-0.54694211  0.8038984  -0.10330774  0.95492735  0.77960802  0.40157795
 -0.52143216]",0,[-0.547  0.804 -0.103]
"[-0.37340751 -0.66014079  0.40310254 -0.1892232  -0.0874748   0.82467106
  0.5289722 ]",1,[-0.373 -0.66   0.403]
"[-0.33388113  0.65675224  0.96404924 -0.48205597  0.97352903 -0.95291352
  0.31316515]",0,[-0.334  0.657  0.964]
"[-0.70126995  0.20432531 -0.70693703  0.27320997  0.78142205 -0.79335723
 -0.45406083]",0,[-0.701  0.204 -0.707]
"[ 0.62468161  0.75800633  0.91858923 -0.55288451 -0.97800595 -0.72854903
 -0.68219167]",0,[0.625 0.758 0.919]
"[ 0.47230624  0.33831496 -0.74722328 -0.72021489 -0.45275754  0.02570696
  0.18295607]",0,[ 0.472  0.338 -0.747]
"[ 0.20823257  0.55980552 -0.90826966 -0.62210098 -0.10617777 -0.83564127
  0.34066337]",0,[ 0.208  0.56  -0.908]
"[ 0.7677279   0.8513657  -0.53481332  0.20234642  0.54492705  0.86370936
 -0.11093688]",0,[ 0.768  0.851 -0.535]
"[-0.81974373  0.31491133  0.47551833 -0.90711135 -0.74634542  0.04960045
 -0.85700383]",0,[-0.82   0.315  0.476]
"[ 0.46509639  0.0603516   0.95149467 -0.74862841 -0.37991723 -0.7395692
 -0.35498369]",0,[0.465 0.06  0.951]
"[ 0.43550559 -0.51916179 -0.84514663 -0.91070042 -0.39508105  0.58127939
  0.15408661]",0,[ 0.436 -0.519 -0.845]
"[ 0.82860006  0.94292931 -0.12972664 -0.85527309  0.00812668 -0.82054732
 -0.7275287 ]",0,[ 0.829  0.943 -0.13 ]
"[-0.33077653 -0.70579387 -0.10098073 -0.23369822  0.38231932 -0.41942095
  0.86349117]",0,[-0.331 -0.706 -0.101]
"[0.08383574 0.90186838 0.52589072 0.78950401 0.87124579 0.99144844
 0.59886841]",0,[0.084 0.902 0.526]
"[ 0.31524328 -0.26124791  0.72286466 -0.86225359 -0.31548594  0.17144413
 -0.16400216]",0,[ 0.315 -0.261  0.723]
"[-0.32776441  0.291228    0.4676857  -0.87523833  0.07833949  0.35211349
 -0.2383399 ]",0,[-0.328  0.291  0.468]
"[-0.35575126 -0.70890472 -0.47591405  0.55446414 -0.12525713  0.7596656
 -0.54371655]",0,[-0.356 -0.709 -0.476]
"[ 0.77947914  0.83164867 -0.58007315  0.16550106 -0.39691695  0.47773705
  0.02902664]",0,[ 0.779  0.832 -0.58 ]
"[-0.11035181 -0.07353131  0.8374318  -0.17923033 -0.53084402  0.76630804
  0.01645445]",0,[-0.11  -0.074  0.837]
"[ 0.80436941  0.33836699  0.08502876 -0.49798417 -0.01367778 -0.66755525
  0.99421571]",0,[0.804 0.338 0.085]
"[ 0.26902968  0.34076022 -0.34231883 -0.45769601  0.45555361 -0.99130868
  0.23704547]",0,[ 0.269  0.341 -0.342]
"[ 0.23339459 -0.46660508 -0.89189897 -0.82208462  0.32132733  0.83425954
  0.42985582]",0,[ 0.233 -0.467 -0.892]
"[ 0.06543025 -0.74295869  0.07468057 -0.8282965  -0.57364758  0.11924465
 -0.93534776]",0,[ 0.065 -0.743  0.075]
"[ 0.95196231  0.35821398 -0.77765454 -0.12609095  0.29782454 -0.52577954
 -0.41020891]",0,[ 0.952  0.358 -0.778]
"[ 0.78024457  0.41629197  0.6525031   0.84827555 -0.78524925 -0.68674323
  0.72171477]",0,[0.78  0.416 0.653]
"[-0.91853297  0.13996328  0.12715795  0.26347769  0.95752499  0.03703341
 -0.31925536]",0,[-0.919  0.14   0.127]
"[0.20932305 0.89818578 0.3660253  0.43518046 0.49884071 0.88159227
 0.31361447]",0,[0.209 0.898 0.366]
"[ 0.27869071 -0.02186501 -0.94169018 -0.14813185  0.57306114  0.67858043
  0.89752004]",0,[ 0.279 -0.022 -0.942]
"[ 0.42832812  0.96942304 -0.55886337  0.43656071 -0.47639297  0.92862875
  0.92247484]",0,[ 0.428  0.969 -0.559]
"[ 0.27273267 -0.24678479  0.95854693 -0.58128316 -0.38329217 -0.13838781
 -0.26566199]",0,[ 0.273 -0.247  0.959]
"[ 0.28055774 -0.72433883 -0.64725579 -0.11552697  0.08549353 -0.18735899
 -0.21180946]",0,[ 0.281 -0.724 -0.647]
"[ 0.29876043  0.22505251 -0.93232522 -0.68421789  0.13447069  0.1411156
 -0.76847276]",0,[ 0.299  0.225 -0.932]
"[-0.99044631  0.03279764 -0.59034849 -0.89642576 -0.40466519 -0.31050754
  0.49414219]",0,[-0.99   0.033 -0.59 ]
"[ 0.86667     0.21231855  0.61785485 -0.45222389 -0.76266814  0.71619399
 -0.01226204]",0,[0.867 0.212 0.618]
"[-0.66283982 -0.10632628 -0.82413344  0.40790351  0.60147712  0.68175981
 -0.8099625 ]",0,[-0.663 -0.106 -0.824]
"[ 0.10097312  0.11715061 -0.89134015  0.36104827 -0.84389607 -0.42729014
 -0.1920344 ]",0,[ 0.101  0.117 -0.891]
"[ 0.12160432 -0.0588677  -0.2424497  -0.28338528 -0.29019153 -0.77523921
 -0.11528068]",0,[ 0.122 -0.059 -0.242]
"[ 0.84667028  0.57804158 -0.90177092 -0.79461522 -0.66167615 -0.26520651
 -0.76873538]",0,[ 0.847  0.578 -0.902]
"[ 0.41560438  0.10651408 -0.6133505  -0.35545212  0.18697035  0.96931979
 -0.02890765]",0,[ 0.416  0.107 -0.613]
"[-0.13611091 -0.41826129 -0.06427617 -0.63138926  0.82537837  0.85575361
 -0.50189611]",0,[-0.136 -0.418 -0.064]
"[-0.71922782 -0.12297937 -0.06404587 -0.78465912 -0.98040189 -0.00390675
 -0.39340913]",0,[-0.719 -0.123 -0.064]
"[ 0.78983274  0.49739903 -0.99015883  0.45872781 -0.33080917 -0.14951319
 -0.31960925]",0,[ 0.79   0.497 -0.99 ]
"[ 0.08435564 -0.1840013  -0.05458418 -0.7295884  -0.40171964 -0.90183621
  0.02631706]",0,[ 0.084 -0.184 -0.055]
"[-0.83956849  0.7619826  -0.95840401  0.81400238 -0.81221969 -0.38703209
 -0.29359987]",0,[-0.84   0.762 -0.958]
"[ 0.00496429 -0.31933968  0.76887602 -0.59007208 -0.91896109  0.05237406
  0.45464515]",0,[ 0.005 -0.319  0.769]
"[-0.65511662 -0.44148135  0.22870932  0.17671344 -0.11638411  0.81995266
 -0.81954473]",0,[-0.655 -0.441  0.229]
"[ 0.27987946  0.95988164  0.37685226  0.63082371 -0.24510465  0.90687751
 -0.26280133]",0,[0.28  0.96  0.377]
"[ 0.76415513 -0.43012252  0.80605573  0.33826853 -0.99766911  0.40542608
  0.27984876]",0,[ 0.764 -0.43   0.806]
"[-0.37605743  0.06931567 -0.69042324  0.76533327 -0.69430275 -0.47032266
 -0.84515086]",0,[-0.376  0.069 -0.69 ]
"[ 0.67770633 -0.88028484 -0.28011453  0.09327174  0.12504619 -0.3005752
 -0.11110049]",0,[ 0.678 -0.88  -0.28 ]
"[ 0.5959863   0.06534253 -0.14504425  0.98046594  0.7491028   0.24399442
 -0.80325676]",0,[ 0.596  0.065 -0.145]
"[0.21398512 0.77525978 0.58573748 0.88289799 0.61656673 0.74494766
 0.42036387]",0,[0.214 0.775 0.586]
"[ 0.01001782  0.13637339  0.85390341 -0.81567125  0.1990537  -0.38014181
 -0.62902617]",0,[0.01  0.136 0.854]
"[ 0.94190878  0.69747233 -0.65892806  0.10551579 -0.82059301 -0.12169792
 -0.02701143]",0,[ 0.942  0.697 -0.659]
"[ 0.02383698  0.08804752 -0.32438982  0.21105665  0.44601157 -0.05309737
  0.91818961]",0,[ 0.024  0.088 -0.324]
"[-0.85813966 -0.61155834  0.46580542 -0.51457639  0.47045356 -0.77608884
 -0.046259  ]",0,[-0.858 -0.612  0.466]
"[-0.50347113 -0.01290467  0.1705693  -0.11984495 -0.28758672  0.87654735
  0.53558064]",0,[-0.503 -0.013  0.171]
"[-0.87997472 -0.79364667  0.85499596  0.99132259 -0.00537204 -0.06367626
 -0.35325437]",0,[-0.88  -0.794  0.855]
"[ 0.41557023  0.80334375 -0.47882284 -0.88641356  0.20334444 -0.98935978
 -0.04759824]",0,[ 0.416  0.803 -0.479]
"[-0.03759869 -0.2533826  -0.36620557  0.68736086 -0.75136967  0.8940291
 -0.62238509]",0,[-0.038 -0.253 -0.366]
"[-0.09819254 -0.08327284 -0.63460254  0.3629875   0.0950875  -0.87978784
 -0.81094951]",0,[-0.098 -0.083 -0.635]
"[ 0.14353517 -0.18169513 -0.66847043 -0.3382409  -0.78332776 -0.91572267
 -0.69322863]",0,[ 0.144 -0.182 -0.668]
"[ 0.55137124 -0.10898317  0.78901427  0.30530226  0.15382884  0.19740024
 -0.5680804 ]",0,[ 0.551 -0.109  0.789]
"[-0.6823244   0.18296434 -0.32705855  0.0369881   0.95030859  0.2914272
 -0.34212363]",0,[-0.682  0.183 -0.327]
"[ 0.66141008  0.05982631  0.52083431 -0.97329522  0.35013992  0.25136207
 -0.69323554]",0,[0.661 0.06  0.521]
"[ 0.12952405 -0.56253787  0.16999844  0.73493001  0.12978161  0.20154029
  0.20858843]",0,[ 0.13  -0.563  0.17 ]
"[ 0.60304366  0.13434963 -0.52641992 -0.16273587  0.68099628  0.71496647
 -0.99171403]",0,[ 0.603  0.134 -0.526]
"[-0.41988871 -0.4406952  -0.51597395  0.2097876   0.9965976  -0.96441758
  0.21031679]",0,[-0.42  -0.441 -0.516]
"[ 0.76482153 -0.89418032 -0.84432807 -0.38640108  0.90392116 -0.40191543
 -0.18265394]",0,[ 0.765 -0.894 -0.844]
"[ 0.0296926   0.98758063  0.89513414 -0.39072586 -0.11793431  0.44799479
  0.90144685]",0,[0.03  0.988 0.895]
"[ 0.31109335  0.641217    0.12216453 -0.65518949 -0.71360158  0.01088027
 -0.99230942]",0,[0.311 0.641 0.122]
"[-0.68037906 -0.52866183  0.4503611  -0.40743321 -0.8932045   0.1557053
  0.42929287]",0,[-0.68  -0.529  0.45 ]
"[-0.92908045  0.83658364 -0.15569658 -0.21035306  0.8428812   0.82667941
 -0.41660625]",0,[-0.929  0.837 -0.156]
"[-0.2851869   0.49142541 -0.69913784  0.80318442  0.55722175  0.31762481
 -0.83213635]",0,[-0.285  0.491 -0.699]
"[ 0.85723429 -0.04385246 -0.33912075 -0.49817225  0.30119408 -0.55289792
 -0.38178048]",0,[ 0.857 -0.044 -0.339]
"[ 0.83619186 -0.55390812 -0.00522323  0.48577008 -0.04611463  0.58877097
 -0.02837972]",0,[ 0.836 -0.554 -0.005]
"[-0.63560883  0.94545872  0.53991856  0.00374581 -0.40530534  0.10679345
 -0.00689354]",0,[-0.636  0.945  0.54 ]
"[ 0.93716027 -0.9097183  -0.11357854  0.04044734 -0.02200134  0.88629121
 -0.24032597]",0,[ 0.937 -0.91  -0.114]
"[-0.72408984 -0.33758988  0.42021475  0.6047006   0.68872491  0.27047001
  0.94196077]",0,[-0.724 -0.338  0.42 ]
"[ 0.37880094 -0.41736544 -0.4424716  -0.14477204  0.19151065  0.76483663
 -0.70920116]",0,[ 0.379 -0.417 -0.442]
"[ 0.87573632 -0.01736438 -0.93997109  0.00556974 -0.34313319  0.31669314
  0.3855654 ]",0,[ 0.876 -0.017 -0.94 ]
"[ 0.15100746 -0.10887036  0.87750627 -0.28398821 -0.48928105 -0.57940584
 -0.48619737]",0,[ 0.151 -0.109  0.878]
"[-0.17404327  0.784915   -0.77391558  0.13413971 -0.15277448 -0.25703906
 -0.27569834]",0,[-0.174  0.785 -0.774]
"[-0.81344557 -0.93721226  0.44780126  0.44174191  0.66430752 -0.22396847
  0.02160731]",0,[-0.813 -0.937  0.448]
"[ 0.08663273 -0.37892466 -0.35704403 -0.77855399 -0.57273361 -0.9571498
  0.64310637]",0,[ 0.087 -0.379 -0.357]
"[ 0.55388078  0.73410862 -0.91904064  0.4214799   0.29390293  0.58835909
 -0.56830171]",0,[ 0.554  0.734 -0.919]
"[ 0.43246354  0.73764401 -0.09917104  0.83316144  0.38901325 -0.15350783
  0.13949947]",0,[ 0.432  0.738 -0.099]
"[-0.72531942  0.35307439 -0.61123522 -0.66585784 -0.64519786 -0.03062108
 -0.88001967]",0,[-0.725  0.353 -0.611]
"[-0.94252647  0.79602104  0.76312537  0.16280905  0.10360578 -0.15758043
 -0.45584678]",0,[-0.943  0.796  0.763]
"[-0.95870201  0.84023713  0.64446623  0.47564678 -0.64340934  0.52988915
 -0.99018314]",0,[-0.959  0.84   0.644]
"[0.17466988 0.01732361 0.78992647 0.30664889 0.48919548 0.09331489
 0.79492157]",0,[0.175 0.017 0.79 ]
"[-0.24505338  0.22749982  0.81532896  0.95571634 -0.91236209 -0.9436908
  0.63496545]",0,[-0.245  0.227  0.815]
"[-0.75446644 -0.51874808  0.18113748  0.56088548  0.10045277  0.92499017
 -0.97475304]",0,[-0.754 -0.519  0.181]
"[ 0.4966989  -0.16916037 -0.31841541  0.20390866 -0.03740251 -0.75109398
  0.80751415]",0,[ 0.497 -0.169 -0.318]
"[-0.96157015  0.12125419  0.51625435  0.41857839 -0.73132302  0.92588339
  0.52107658]",0,[-0.962  0.121  0.516]
"[ 0.92926831 -0.01787362  0.37604013 -0.83767835 -0.40145246  0.38178282
  0.74613418]",0,[ 0.929 -0.018  0.376]
"[ 0.17725634 -0.06396713  0.57429221 -0.07674082 -0.96504537 -0.14506597
  0.0294546 ]",0,[ 0.177 -0.064  0.574]
"[-0.54930189  0.80371663 -0.10481074  0.9566198   0.77890674  0.39921943
 -0.52208228]",0,[-0.549  0.804 -0.105]
"[-0.37238331 -0.66026634  0.40122238 -0.19055556 -0.08681213  0.82326682
  0.52960648]",1,[-0.372 -0.66   0.401]
"[-0.37485156 -0.66173262  0.40170945 -0.18893276 -0.08852026  0.82496796
  0.52288983]",1,[-0.375 -0.662  0.402]
"[-0.33415203  0.6555346   0.96727001 -0.48249754  0.97339892 -0.95318102
  0.31342328]",0,[-0.334  0.656  0.967]
"[-0.70480719  0.20606873 -0.70642986  0.27473312  0.78538012 -0.79080666
 -0.44984242]",0,[-0.705  0.206 -0.706]
