genome,fitness,behavior_descriptor
"[-0.36915154 -0.6652602   0.40420714 -0.18731224 -0.0821211   0.82516766
  0.51296165]",1,[-0.369 -0.665  0.404]
"[-0.36570159 -0.66537113  0.41316324 -0.18486161 -0.0926791   0.81607771
  0.52740961]",0,[-0.366 -0.665  0.413]
"[-0.3663735  -0.66665326  0.38509464 -0.19020935 -0.09433298  0.82404121
  0.51665807]",1,[-0.366 -0.667  0.385]
"[-0.3811739  -0.65938719  0.40218792 -0.17842646 -0.08692625  0.82997242
  0.52620647]",1,[-0.381 -0.659  0.402]
"[-0.37269532 -0.65261609  0.3987014  -0.18050337 -0.08762578  0.81884265
  0.52349876]",1,[-0.373 -0.653  0.399]
"[-0.36694332 -0.66076697  0.40754673 -0.19481608 -0.09401681  0.82833922
  0.53104038]",1,[-0.367 -0.661  0.408]
"[-0.37196022 -0.65046373  0.39926089 -0.18625417 -0.09552977  0.82364504
  0.52397868]",1,[-0.372 -0.65   0.399]
"[-0.36985568 -0.65519406  0.40922255 -0.19370508 -0.08644087  0.83370215
  0.52338306]",1,[-0.37  -0.655  0.409]
"[-0.38381741 -0.66282735  0.41513174 -0.18909406 -0.10221424  0.83520967
  0.53158556]",0,[-0.384 -0.663  0.415]
"[-0.36682044 -0.65623144  0.40129375 -0.19406154 -0.08371397  0.8219103
  0.51424782]",1,[-0.367 -0.656  0.401]
"[-0.37778052 -0.66627869  0.39704596 -0.18898067 -0.08989945  0.82650321
  0.52178978]",1,[-0.378 -0.666  0.397]
"[-0.37369412 -0.6566826   0.39941658 -0.18997724 -0.08793453  0.83202915
  0.52124257]",1,[-0.374 -0.657  0.399]
"[-0.38143591 -0.66119037  0.40383558 -0.19065971 -0.08685667  0.82968855
  0.52732692]",1,[-0.381 -0.661  0.404]
"[-0.37176663 -0.65750098  0.40182709 -0.18442821 -0.09008363  0.82769091
  0.52042996]",1,[-0.372 -0.658  0.402]
"[-0.3839239  -0.66310645  0.40594209 -0.18439124 -0.0903633   0.82861652
  0.51327164]",1,[-0.384 -0.663  0.406]
"[-0.37604913 -0.65274139  0.40908249 -0.19337811 -0.08279434  0.82319788
  0.52875806]",1,[-0.376 -0.653  0.409]
"[-0.37985779 -0.64650742  0.40386041 -0.19800435 -0.09913899  0.82253659
  0.53147927]",1,[-0.38  -0.647  0.404]
"[-0.37748893 -0.65304315  0.39022323 -0.18545065 -0.08771431  0.82441191
  0.52350188]",1,[-0.377 -0.653  0.39 ]
"[-0.38427332 -0.66658469  0.40903654 -0.19115351 -0.08908508  0.82976005
  0.53478104]",0,[-0.384 -0.667  0.409]
"[-0.3746233  -0.6475197   0.40518633 -0.18851653 -0.09136708  0.82128803
  0.5261233 ]",1,[-0.375 -0.648  0.405]
"[-0.37458925 -0.65067607  0.40185484 -0.19354189 -0.08920496  0.8244348
  0.52369049]",1,[-0.375 -0.651  0.402]
"[-0.37912521 -0.64949488  0.39175467 -0.18627928 -0.09074104  0.82202018
  0.52435448]",1,[-0.379 -0.649  0.392]
"[-0.37104021 -0.65982026  0.39269777 -0.18584341 -0.08502817  0.82820185
  0.50780737]",0,[-0.371 -0.66   0.393]
"[-0.37537918 -0.65736536  0.40506125 -0.18188206 -0.08605757  0.83006272
  0.5226865 ]",1,[-0.375 -0.657  0.405]
"[-0.37709111 -0.6537528   0.4065101  -0.18448946 -0.09207866  0.82195241
  0.52819706]",1,[-0.377 -0.654  0.407]
"[-0.38372656 -0.65223011  0.40454241 -0.18596426 -0.0920961   0.81848859
  0.53965445]",1,[-0.384 -0.652  0.405]
"[-0.37209646 -0.65425907  0.40359938 -0.18225565 -0.08968815  0.81647657
  0.5237782 ]",1,[-0.372 -0.654  0.404]
"[-0.37920798 -0.65874178  0.41309637 -0.1893823  -0.08966345  0.82745125
  0.5190111 ]",0,[-0.379 -0.659  0.413]
"[-0.37979325 -0.64857693  0.39827946 -0.18851873 -0.08857961  0.83168399
  0.51987838]",0,[-0.38  -0.649  0.398]
"[-0.37019057 -0.66368707  0.3978962  -0.18274431 -0.08315812  0.82504099
  0.52586549]",1,[-0.37  -0.664  0.398]
"[-0.37562993 -0.66082008  0.40133564 -0.18769713 -0.08676201  0.83010983
  0.52482573]",1,[-0.376 -0.661  0.401]
"[-0.3727502  -0.65903545  0.40047093 -0.18906218 -0.0864475   0.83516775
  0.51670751]",1,[-0.373 -0.659  0.4  ]
"[-0.37459623 -0.66311844  0.4077062  -0.17797084 -0.08946964  0.82848981
  0.52413543]",1,[-0.375 -0.663  0.408]
"[-0.37757648 -0.65560738  0.41090171 -0.18464758 -0.09418422  0.82223097
  0.53068014]",1,[-0.378 -0.656  0.411]
"[-0.37021533 -0.65912686  0.39925561 -0.19294084 -0.0959496   0.8296655
  0.52261884]",1,[-0.37  -0.659  0.399]
"[-0.38141647 -0.66569015  0.39971149 -0.18644035 -0.08518926  0.82746578
  0.53055996]",1,[-0.381 -0.666  0.4  ]
"[-0.36910966 -0.65979434  0.40515657 -0.18831501 -0.09077928  0.82680586
  0.5267276 ]",1,[-0.369 -0.66   0.405]
"[-0.37692862 -0.66396684  0.41258089 -0.18262042 -0.09112418  0.82532966
  0.53448823]",0,[-0.377 -0.664  0.413]
"[-0.37989392 -0.66261444  0.40450921 -0.18483242 -0.08456073  0.82497549
  0.51375011]",1,[-0.38  -0.663  0.405]
"[-0.37647092 -0.66062535  0.41494561 -0.1848448  -0.08962582  0.81721265
  0.52766176]",0,[-0.376 -0.661  0.415]
"[-0.37041346 -0.66110404  0.38680883 -0.18935254 -0.08485336  0.82665055
  0.51711001]",1,[-0.37  -0.661  0.387]
"[-0.37392349 -0.65040567  0.39954352 -0.17602954 -0.0863788   0.83036713
  0.5233724 ]",1,[-0.374 -0.65   0.4  ]
"[-0.38361858 -0.6679372   0.40436156 -0.19119481 -0.08826027  0.82591558
  0.52834198]",0,[-0.384 -0.668  0.404]
"[-0.3809612  -0.6543641   0.40552217 -0.19185855 -0.09187321  0.82526506
  0.53054662]",1,[-0.381 -0.654  0.406]
"[-0.37730497 -0.653912    0.40081247 -0.18780124 -0.0871854   0.82572186
  0.523031  ]",1,[-0.377 -0.654  0.401]
"[-0.37597649 -0.6665278   0.40858745 -0.19179666 -0.09697386  0.83246842
  0.53092279]",0,[-0.376 -0.667  0.409]
"[-0.37503282 -0.64958318  0.39819008 -0.18663136 -0.0905421   0.82753379
  0.52111818]",1,[-0.375 -0.65   0.398]
"[-0.37501039 -0.6495651   0.40201825 -0.19086212 -0.08869315  0.83376972
  0.52606801]",1,[-0.375 -0.65   0.402]
"[-0.37414235 -0.65708418  0.40375196 -0.18670456 -0.08914102  0.8290293
  0.52317291]",1,[-0.374 -0.657  0.404]
"[-0.37831568 -0.66250087  0.41007583 -0.1852365  -0.08626297  0.8352042
  0.52793203]",0,[-0.378 -0.663  0.41 ]
"[-0.37987583 -0.66658148  0.41296564 -0.19287626 -0.09600536  0.83517903
  0.53163593]",0,[-0.38  -0.667  0.413]
"[-0.37587667 -0.66552581  0.41458156 -0.18061772 -0.08736079  0.81737415
  0.53184765]",0,[-0.376 -0.666  0.415]
"[-0.37994979 -0.65897024  0.39887898 -0.18976883 -0.08593429  0.82937198
  0.52493388]",1,[-0.38  -0.659  0.399]
"[-0.36819848 -0.651643    0.40961747 -0.18930659 -0.08388134  0.82852071
  0.52927551]",1,[-0.368 -0.652  0.41 ]
"[-0.37752017 -0.66060218  0.39437046 -0.18554464 -0.08263398  0.82633484
  0.5148768 ]",1,[-0.378 -0.661  0.394]
"[-0.3790557  -0.65190584  0.40275115 -0.1828762  -0.0920582   0.82533503
  0.51981748]",1,[-0.379 -0.652  0.403]
"[-0.37504668 -0.66695159  0.39813895 -0.19346479 -0.08880323  0.83656612
  0.53062468]",1,[-0.375 -0.667  0.398]
"[-0.36721753 -0.65529299  0.40152517 -0.19273519 -0.0875045   0.81833435
  0.51534109]",1,[-0.367 -0.655  0.402]
"[-0.37493028 -0.66453072  0.4040228  -0.17570969 -0.08638516  0.82241136
  0.52446703]",1,[-0.375 -0.665  0.404]
"[-0.36893482 -0.6601957   0.41223322 -0.18899824 -0.09363633  0.81530479
  0.52623561]",0,[-0.369 -0.66   0.412]
"[-0.36857148 -0.66321087  0.38656216 -0.19292408 -0.09246365  0.8274581
  0.51891421]",1,[-0.369 -0.663  0.387]
"[-0.37365029 -0.64975407  0.40507861 -0.18371457 -0.08240573  0.82879916
  0.52903409]",1,[-0.374 -0.65   0.405]
"[-0.37031345 -0.66225474  0.40824356 -0.19590166 -0.09627921  0.82563438
  0.5352234 ]",1,[-0.37  -0.662  0.408]
"[-0.37385971 -0.66410499  0.39443182 -0.18908695 -0.08347465  0.83577285
  0.5060638 ]",0,[-0.374 -0.664  0.394]
"[-0.36645088 -0.64618272  0.39349329 -0.18741508 -0.09511959  0.82656972
  0.52700979]",1,[-0.366 -0.646  0.393]
"[-0.37180894 -0.65326775  0.40449336 -0.19479608 -0.08618465  0.82265049
  0.52550214]",1,[-0.372 -0.653  0.404]
"[-0.38293194 -0.66838067  0.41483582 -0.19319917 -0.10034591  0.82702956
  0.53552675]",0,[-0.383 -0.668  0.415]
"[-0.36893844 -0.65853657  0.40476672 -0.18789234 -0.08756673  0.83026636
  0.5112303 ]",1,[-0.369 -0.659  0.405]
"[-0.36960875 -0.66051973  0.40607167 -0.18589441 -0.08884424  0.82499901
  0.52036468]",1,[-0.37  -0.661  0.406]
"[-0.37623236 -0.65626832  0.40221246 -0.18712616 -0.09030205  0.82490315
  0.52306869]",1,[-0.376 -0.656  0.402]
"[-0.37255626 -0.66593483  0.40727964 -0.18642558 -0.09191995  0.82651706
  0.52737899]",0,[-0.373 -0.666  0.407]
"[-0.3774453  -0.6585648   0.40721758 -0.18655177 -0.08686215  0.82883398
  0.52705006]",1,[-0.377 -0.659  0.407]
"[-0.38140621 -0.66143486  0.40533703 -0.19099259 -0.08716719  0.82493079
  0.51235036]",1,[-0.381 -0.661  0.405]
"[-0.37438353 -0.65918206  0.3938059  -0.1941847  -0.08768216  0.82491122
  0.51367703]",1,[-0.374 -0.659  0.394]
"[-0.37790075 -0.65450582  0.4109466  -0.18236391 -0.09529223  0.81851551
  0.53914496]",1,[-0.378 -0.655  0.411]
"[-0.37571674 -0.66068454  0.3986796  -0.18905408 -0.0866114   0.83080895
  0.52776829]",1,[-0.376 -0.661  0.399]
"[-0.37256432 -0.65968846  0.39998201 -0.18185214 -0.08722792  0.82275233
  0.52469024]",1,[-0.373 -0.66   0.4  ]
"[-0.38113075 -0.66666762  0.40349118 -0.18765203 -0.0924505   0.82752337
  0.51441032]",1,[-0.381 -0.667  0.403]
"[-0.37312065 -0.66143662  0.40810553 -0.18955301 -0.08039061  0.82245616
  0.52939059]",0,[-0.373 -0.661  0.408]
"[-0.37555308 -0.65354092  0.39487113 -0.18756152 -0.08651263  0.82722207
  0.52961246]",1,[-0.376 -0.654  0.395]
"[-0.38553719 -0.66359802  0.41606898 -0.19398893 -0.08420192  0.83854471
  0.53347673]",0,[-0.386 -0.664  0.416]
"[-0.37545406 -0.6427152   0.40215947 -0.18505066 -0.09822317  0.82182472
  0.51986837]",1,[-0.375 -0.643  0.402]
"[-0.37641787 -0.65349088  0.40137209 -0.18698865 -0.09020572  0.83252514
  0.51992672]",1,[-0.376 -0.653  0.401]
"[-0.38032969 -0.65316415  0.39809308 -0.19488928 -0.08903899  0.82468868
  0.52327998]",1,[-0.38  -0.653  0.398]
"[-0.37624313 -0.65926988  0.39761332 -0.18364743 -0.08961062  0.82575454
  0.52974445]",1,[-0.376 -0.659  0.398]
"[-0.37610339 -0.66234441  0.41224417 -0.19098993 -0.09901328  0.83299156
  0.53862346]",0,[-0.376 -0.662  0.412]
"[-0.37674112 -0.65797789  0.41072496 -0.17898196 -0.09574613  0.81758355
  0.53586138]",0,[-0.377 -0.658  0.411]
"[-0.36985954 -0.65830983  0.39108817 -0.19059517 -0.08152463  0.82468958
  0.51168239]",0,[-0.37  -0.658  0.391]
"[-0.37904302 -0.66023601  0.40894465 -0.18575525 -0.08866869  0.8189419
  0.52915056]",0,[-0.379 -0.66   0.409]
"[-0.36618631 -0.65180831  0.4012613  -0.18978534 -0.08784325  0.82548593
  0.51875293]",1,[-0.366 -0.652  0.401]
"[-0.38324625 -0.65246719  0.40331984 -0.18537747 -0.09474217  0.81681418
  0.53784278]",1,[-0.383 -0.652  0.403]
"[-0.37970701 -0.64997115  0.40238366 -0.18601267 -0.08356774  0.83363093
  0.5210214 ]",1,[-0.38  -0.65   0.402]
"[-0.36989032 -0.66622685  0.40538341 -0.18822581 -0.08830818  0.83826906
  0.53017822]",0,[-0.37  -0.666  0.405]
"[-0.36645363 -0.65587096  0.40672171 -0.1822485  -0.09407512  0.82885807
  0.5222215 ]",1,[-0.366 -0.656  0.407]
"[-0.37440885 -0.66341802  0.40441343 -0.18552008 -0.09288338  0.82740288
  0.52451933]",1,[-0.374 -0.663  0.404]
"[-0.37699058 -0.65636395  0.40584852 -0.18403684 -0.09112195  0.8247703
  0.52672443]",1,[-0.377 -0.656  0.406]
"[-0.37253427 -0.66570323  0.40390745 -0.18746692 -0.0922083   0.82840061
  0.5101476 ]",1,[-0.373 -0.666  0.404]
"[-0.38087963 -0.66098585  0.41258488 -0.1902887  -0.09385539  0.83057169
  0.52568462]",0,[-0.381 -0.661  0.413]
"[-0.37653543 -0.65182508  0.40420525 -0.18480564 -0.09387566  0.82768276
  0.52307477]",1,[-0.377 -0.652  0.404]
"[-0.37418401 -0.66665001  0.39787105 -0.19090053 -0.08805919  0.82558233
  0.52789316]",1,[-0.374 -0.667  0.398]
"[-0.37227679 -0.66377203  0.39886479 -0.18653206 -0.08866794  0.82295299
  0.532614  ]",1,[-0.372 -0.664  0.399]
"[-0.37258577 -0.660797    0.40860281 -0.19116118 -0.09942372  0.82962631
  0.53214825]",0,[-0.373 -0.661  0.409]
"[-0.37753958 -0.66781859  0.41452561 -0.17730756 -0.09093562  0.81407007
  0.5245209 ]",0,[-0.378 -0.668  0.415]
"[-0.36570104 -0.6593143   0.38797536 -0.18242908 -0.08846336  0.82725667
  0.51271746]",1,[-0.366 -0.659  0.388]
"[-0.37814962 -0.65721825  0.39864004 -0.19069092 -0.08822186  0.82929478
  0.52931614]",1,[-0.378 -0.657  0.399]
"[-0.36852645 -0.65894432  0.39996307 -0.18742785 -0.08484332  0.83002176
  0.51586401]",1,[-0.369 -0.659  0.4  ]
"[-0.37078267 -0.65414924  0.4082824  -0.19494214 -0.08350062  0.83000723
  0.51952455]",1,[-0.371 -0.654  0.408]
"[-0.37288017 -0.65904881  0.392552   -0.18852436 -0.08530331  0.82734261
  0.51160904]",1,[-0.373 -0.659  0.393]
"[-0.37219972 -0.64810035  0.40116931 -0.18262676 -0.09548777  0.82677746
  0.5240713 ]",1,[-0.372 -0.648  0.401]
"[-0.37001431 -0.65063046  0.40611333 -0.19694622 -0.09036896  0.82261817
  0.52544009]",1,[-0.37  -0.651  0.406]
"[-0.38033851 -0.65922442  0.41482558 -0.18912709 -0.08418868  0.83283742
  0.52844465]",0,[-0.38  -0.659  0.415]
"[-0.37525993 -0.66495494  0.41832428 -0.19222623 -0.10281446  0.83574726
  0.53208739]",0,[-0.375 -0.665  0.418]
"[-0.38148547 -0.66499335  0.41075497 -0.17699462 -0.09204148  0.81862816
  0.51849095]",0,[-0.381 -0.665  0.411]
"[-0.36868932 -0.65057298  0.40848533 -0.19372348 -0.08569794  0.82860934
  0.52629227]",1,[-0.369 -0.651  0.408]
"[-0.37624878 -0.66234459  0.40347276 -0.1884821  -0.08610363  0.82739555
  0.50845068]",1,[-0.376 -0.662  0.403]
"[-0.38003995 -0.65872559  0.40372162 -0.19498337 -0.10023004  0.8323756
  0.53262525]",1,[-0.38  -0.659  0.404]
"[-0.37371165 -0.65572832  0.40596501 -0.19708789 -0.10230829  0.82860007
  0.52655494]",1,[-0.374 -0.656  0.406]
"[-0.37464526 -0.66528794  0.40324882 -0.18841567 -0.09247783  0.82422061
  0.51494149]",1,[-0.375 -0.665  0.403]
"[-0.37043647 -0.66454394  0.39406994 -0.18548861 -0.08832944  0.8258884
  0.51104287]",1,[-0.37  -0.665  0.394]
"[-0.37315984 -0.65213792  0.39810655 -0.18788283 -0.09127084  0.82851279
  0.52542856]",1,[-0.373 -0.652  0.398]
"[-0.36453145 -0.65562592  0.3988178  -0.19877874 -0.08624654  0.82534265
  0.51427472]",1,[-0.365 -0.656  0.399]
"[-0.37315795 -0.6636364   0.39989426 -0.18466256 -0.09152052  0.82515988
  0.52373806]",1,[-0.373 -0.664  0.4  ]
"[-0.36537072 -0.663322    0.41150072 -0.18786156 -0.09222234  0.81621416
  0.52331189]",0,[-0.365 -0.663  0.412]
"[-0.36563012 -0.65943647  0.38355677 -0.19457166 -0.08994946  0.82590856
  0.51959412]",1,[-0.366 -0.659  0.384]
"[-0.38072016 -0.65479068  0.40064131 -0.17577267 -0.08712569  0.8297875
  0.52938507]",1,[-0.381 -0.655  0.401]
"[-0.3709006  -0.65003166  0.4018316  -0.18569769 -0.0869178   0.82276384
  0.52371488]",1,[-0.371 -0.65   0.402]
"[-0.37159796 -0.66057878  0.40821845 -0.19486194 -0.09339783  0.82890917
  0.53563196]",1,[-0.372 -0.661  0.408]
"[-0.36787878 -0.6531054   0.39561347 -0.19264798 -0.08420059  0.83191631
  0.50768048]",0,[-0.368 -0.653  0.396]
"[-0.37176676 -0.64772888  0.39584049 -0.18460062 -0.09202378  0.82648514
  0.52236   ]",1,[-0.372 -0.648  0.396]
"[-0.37680642 -0.66000736  0.39854925 -0.18921543 -0.09085997  0.82158412
  0.5269908 ]",1,[-0.377 -0.66   0.399]
"[-0.38907101 -0.66632108  0.4133827  -0.19320941 -0.09820851  0.83107871
  0.52972265]",0,[-0.389 -0.666  0.413]
"[-0.38011931 -0.66641228  0.40911559 -0.17689084 -0.0952889   0.81293789
  0.53388254]",0,[-0.38  -0.666  0.409]
"[-0.3730537  -0.6595445   0.39591137 -0.19564572 -0.08214333  0.82834432
  0.51211935]",1,[-0.373 -0.66   0.396]
"[-0.38135296 -0.66119202  0.40978827 -0.19787476 -0.09133389  0.82974259
  0.52516037]",0,[-0.381 -0.661  0.41 ]
"[-0.38116718 -0.66599201  0.40419124 -0.1867626  -0.09334218  0.82442389
  0.51362282]",1,[-0.381 -0.666  0.404]
"[-0.37438568 -0.66283639  0.41119245 -0.17924455 -0.0923413   0.82722798
  0.53758718]",0,[-0.374 -0.663  0.411]
"[-0.37665614 -0.65799746  0.40036161 -0.1882266  -0.08894005  0.82334261
  0.52905623]",1,[-0.377 -0.658  0.4  ]
"[-0.37663213 -0.66043902  0.41431657 -0.17730963 -0.0909363   0.82257087
  0.52210335]",0,[-0.377 -0.66   0.414]
"[-0.3731664  -0.65702486  0.39768346 -0.1804394  -0.08534849  0.81968011
  0.53053497]",1,[-0.373 -0.657  0.398]
"[-0.38105453 -0.65611508  0.41093624 -0.19271847 -0.09782427  0.82407314
  0.53565701]",0,[-0.381 -0.656  0.411]
"[-0.37625377 -0.65874428  0.39386562 -0.18529277 -0.08823594  0.8312179
  0.52145573]",1,[-0.376 -0.659  0.394]
"[-0.38007938 -0.65994141  0.41229985 -0.19024267 -0.08110215  0.83512421
  0.52645897]",0,[-0.38  -0.66   0.412]
"[-0.37129276 -0.64915983  0.39705515 -0.18654217 -0.09453597  0.81949744
  0.52244364]",1,[-0.371 -0.649  0.397]
"[-0.36919963 -0.64951858  0.40385175 -0.18626464 -0.09212897  0.83609492
  0.51887894]",1,[-0.369 -0.65   0.404]
"[-0.3781094  -0.6507839   0.40464199 -0.18874681 -0.09096044  0.82785957
  0.52416078]",1,[-0.378 -0.651  0.405]
"[-0.3783568  -0.66479208  0.41004761 -0.19117881 -0.09884923  0.8336864
  0.53840608]",0,[-0.378 -0.665  0.41 ]
"[-0.3712957  -0.65873962  0.38606999 -0.18623307 -0.08411247  0.82682457
  0.50835941]",1,[-0.371 -0.659  0.386]
"[-0.37897139 -0.64856387  0.40421503 -0.18063828 -0.09139185  0.81175722
  0.54031357]",1,[-0.379 -0.649  0.404]
"[-0.37871144 -0.64541648  0.39782226 -0.18870815 -0.08781914  0.82751014
  0.51983521]",1,[-0.379 -0.645  0.398]
"[-0.37120757 -0.66412221  0.40424123 -0.19328433 -0.08639359  0.83948927
  0.52564596]",1,[-0.371 -0.664  0.404]
"[-0.36428109 -0.65512132  0.40585781 -0.19538984 -0.08506369  0.82918623
  0.51625512]",1,[-0.364 -0.655  0.406]
"[-0.37153808 -0.65250994  0.40243259 -0.18172444 -0.08351818  0.82820377
  0.5301846 ]",1,[-0.372 -0.653  0.402]
"[-0.37178159 -0.66332884  0.39990814 -0.18561757 -0.0901988   0.83089363
  0.52736719]",1,[-0.372 -0.663  0.4  ]
"[-0.37039034 -0.66720801  0.40299331 -0.18812838 -0.08202378  0.8266376
  0.51534401]",0,[-0.37  -0.667  0.403]
"[-0.37751425 -0.66161824  0.41489224 -0.19264039 -0.08873829  0.83487853
  0.52738218]",0,[-0.378 -0.662  0.415]
"[-0.3680989  -0.65515616  0.39882293 -0.18392035 -0.08828066  0.8351636
  0.51949442]",1,[-0.368 -0.655  0.399]
"[-0.38077665 -0.66568989  0.41181116 -0.18254944 -0.09322729  0.8235032
  0.53026848]",0,[-0.381 -0.666  0.412]
"[-0.37301555 -0.66391994  0.39495943 -0.19103059 -0.08732087  0.82835844
  0.51439534]",1,[-0.373 -0.664  0.395]
"[-0.3729786  -0.65464578  0.39827285 -0.17883234 -0.08972043  0.8268679
  0.52162741]",1,[-0.373 -0.655  0.398]
"[-0.37901571 -0.66594712  0.40237724 -0.18815843 -0.08115512  0.82763991
  0.5295041 ]",1,[-0.379 -0.666  0.402]
"[-0.36451846 -0.65604931  0.40206107 -0.18776582 -0.09245597  0.83539894
  0.51615208]",1,[-0.365 -0.656  0.402]
"[-0.37750006 -0.66007693  0.40888942 -0.18673399 -0.09477279  0.82877713
  0.53068731]",1,[-0.378 -0.66   0.409]
"[-0.3774965  -0.66782737  0.41146948 -0.18384228 -0.09254806  0.81195643
  0.52830139]",0,[-0.377 -0.668  0.411]
"[-0.36473567 -0.65937837  0.38448854 -0.18897882 -0.08888879  0.83113256
  0.5150301 ]",1,[-0.365 -0.659  0.384]
"[-0.37841522 -0.65488989  0.4004071  -0.18405528 -0.0905705   0.81825498
  0.53759178]",1,[-0.378 -0.655  0.4  ]
"[-0.38033698 -0.66024569  0.3975163  -0.18948043 -0.08600558  0.82938795
  0.52793135]",1,[-0.38  -0.66   0.398]
"[-0.36985943 -0.65759223  0.40355411 -0.19497856 -0.08868592  0.82725073
  0.529934  ]",1,[-0.37  -0.658  0.404]
"[-0.36915582 -0.6550269   0.40477321 -0.18938956 -0.08539763  0.82593858
  0.52135175]",1,[-0.369 -0.655  0.405]
"[-0.37799833 -0.65108091  0.40928218 -0.19522773 -0.09571689  0.82365168
  0.53205654]",1,[-0.378 -0.651  0.409]
"[-0.37809945 -0.65790557  0.41281154 -0.18952626 -0.0945894   0.83237412
  0.53262748]",0,[-0.378 -0.658  0.413]
"[-0.37996896 -0.65892256  0.40709189 -0.18153251 -0.08801658  0.81849215
  0.52984576]",1,[-0.38  -0.659  0.407]
"[-0.38068828 -0.66089561  0.41552138 -0.18712373 -0.08801164  0.83167949
  0.53272508]",0,[-0.381 -0.661  0.416]
"[-0.37315213 -0.6615405   0.39456965 -0.18443003 -0.09479853  0.82383612
  0.53311306]",1,[-0.373 -0.662  0.395]
"[-0.37688656 -0.66144853  0.41220087 -0.1937937  -0.09798103  0.83022179
  0.53446982]",0,[-0.377 -0.661  0.412]
"[-0.3784403  -0.66437981  0.41029001 -0.17699066 -0.08828491  0.81909812
  0.52950856]",0,[-0.378 -0.664  0.41 ]
"[-0.37411175 -0.65320115  0.39616479 -0.19275419 -0.08698139  0.83051599
  0.51529042]",1,[-0.374 -0.653  0.396]
"[-0.38224459 -0.65948911  0.40319662 -0.18868256 -0.08888686  0.82858925
  0.52661586]",1,[-0.382 -0.659  0.403]
"[-0.37305638 -0.65357753  0.4080477  -0.19053386 -0.0963496   0.83174795
  0.52077278]",1,[-0.373 -0.654  0.408]
"[-0.37280745 -0.66001769  0.40558245 -0.19711509 -0.0828565   0.82340391
  0.52923496]",1,[-0.373 -0.66   0.406]
"[-0.36735374 -0.66375493  0.40262372 -0.18983659 -0.08325045  0.83470847
  0.52908652]",1,[-0.367 -0.664  0.403]
"[-0.38172443 -0.65517048  0.40090889 -0.18237294 -0.08866544  0.81923061
  0.52775874]",1,[-0.382 -0.655  0.401]
"[-0.37390321 -0.65097526  0.40388614 -0.19905087 -0.08403388  0.8319559
  0.52236193]",1,[-0.374 -0.651  0.404]
"[-0.37055132 -0.65574179  0.409812   -0.18837784 -0.09953367  0.83016747
  0.52862344]",1,[-0.371 -0.656  0.41 ]
"[-0.37264719 -0.65662222  0.39391156 -0.18624201 -0.08434967  0.82571739
  0.51239678]",1,[-0.373 -0.657  0.394]
"[-0.37147795 -0.66759843  0.39836263 -0.18947198 -0.084491    0.84067049
  0.52928541]",0,[-0.371 -0.668  0.398]
"[-0.36385464 -0.65630032  0.40225256 -0.19892716 -0.08664575  0.82896893
  0.51392346]",1,[-0.364 -0.656  0.402]
"[-0.36795132 -0.66488175  0.41059986 -0.18705525 -0.09348876  0.81114564
  0.52865246]",0,[-0.368 -0.665  0.411]
"[-0.3637876  -0.66823833  0.38503119 -0.18978792 -0.09048626  0.82487603
  0.51672921]",1,[-0.364 -0.668  0.385]
"[-0.37551768 -0.65357179  0.39820113 -0.17904114 -0.08843291  0.83021257
  0.52807551]",1,[-0.376 -0.654  0.398]
"[-0.38128162 -0.65952617  0.4034502  -0.17417618 -0.09348412  0.81226969
  0.52269879]",1,[-0.381 -0.66   0.403]
"[-0.3728105  -0.66575499  0.41369016 -0.19331047 -0.09456179  0.82888673
  0.53956669]",0,[-0.373 -0.666  0.414]
"[-0.37540873 -0.66061046  0.3940071  -0.19001855 -0.08586307  0.82282748
  0.5170306 ]",1,[-0.375 -0.661  0.394]
"[-0.36776486 -0.65246403  0.39529276 -0.18541518 -0.09285662  0.82486379
  0.52295877]",1,[-0.368 -0.652  0.395]
"[-0.3772185  -0.66548872  0.40168489 -0.18763687 -0.08150034  0.82364909
  0.50827078]",1,[-0.377 -0.665  0.402]
"[-0.37760113 -0.65918828  0.40843638 -0.19295251 -0.08477354  0.83107155
  0.52769926]",0,[-0.378 -0.659  0.408]
"[-0.37398107 -0.65976142  0.41173994 -0.18365694 -0.09083567  0.82080196
  0.53618085]",0,[-0.374 -0.66   0.412]
"[-0.37402719 -0.65622044  0.39807229 -0.18823721 -0.0858922   0.82315222
  0.52351072]",1,[-0.374 -0.656  0.398]
"[-0.37157121 -0.6609731   0.41400933 -0.17778651 -0.09470404  0.82398608
  0.52259965]",0,[-0.372 -0.661  0.414]
"[-0.38293647 -0.66323234  0.40217301 -0.18709813 -0.08808478  0.82437717
  0.50678035]",1,[-0.383 -0.663  0.402]
"[-0.37147014 -0.65529052  0.39961768 -0.18574599 -0.0878415   0.83087625
  0.52335815]",1,[-0.371 -0.655  0.4  ]
"[-0.37556974 -0.64945573  0.40491631 -0.19298894 -0.09838046  0.8237016
  0.53089783]",1,[-0.376 -0.649  0.405]
"[-0.37904207 -0.65010497  0.39203557 -0.18490296 -0.08762129  0.83071381
  0.5268043 ]",1,[-0.379 -0.65   0.392]
"[-0.37329939 -0.64321172  0.40217499 -0.18318924 -0.09380581  0.8235479
  0.52236153]",0,[-0.373 -0.643  0.402]
"[-0.37252982 -0.64724687  0.40636386 -0.19085584 -0.09146761  0.83128205
  0.51982457]",1,[-0.373 -0.647  0.406]
