genome,fitness,behavior_descriptor
"[-0.0399539  -0.9063438   0.09414564  0.20936315 -0.98427745  0.80659775
  0.11249845]",0,[-0.04  -0.906  0.094]
"[-0.94313225 -0.97557045 -0.3564286  -0.91422244 -0.09150296 -0.17693496
 -0.87415413]",0,[-0.943 -0.976 -0.356]
"[ 0.43769174 -0.06378164 -0.37881279  0.07495148  0.95578426  0.23549695
  1.00298896]",0,[ 0.438 -0.064 -0.379]
"[-0.73602402 -0.75400595 -0.01299661  0.40000615  0.72099818 -0.71222886
 -0.68244037]",0,[-0.736 -0.754 -0.013]
"[-0.98848821 -0.51760051 -0.16645749  0.58097071 -0.23263777  0.56235006
  0.55323973]",0,[-0.988 -0.518 -0.166]
"[-0.98403772  0.57025471 -0.57561335  0.4573639   0.6031685  -0.2549942
  0.85362741]",0,[-0.984  0.57  -0.576]
"[-0.66457001  0.58268897  0.18391454  0.27843696 -0.46735007  0.6355247
 -0.96072607]",0,[-0.665  0.583  0.184]
"[ 0.51507962 -0.78927184  0.36536213  0.84484855  0.99305065  0.06708505
  0.18440475]",0,[ 0.515 -0.789  0.365]
"[-0.9044612   0.48464829  0.16818964 -0.91067117 -0.46272168 -0.74057816
  0.18491361]",0,[-0.904  0.485  0.168]
"[-0.80348751 -0.10290343 -0.03424655 -0.03331459  0.18071502 -0.70203691
 -0.38661326]",0,[-0.803 -0.103 -0.034]
"[-0.91480602  0.75226533  0.93469883  0.27904504 -0.64725474  0.67195047
 -0.713493  ]",0,[-0.915  0.752  0.935]
"[-0.29389962  0.82482317  0.79414955 -0.39827833  0.18371513  0.75973832
  0.22815768]",0,[-0.294  0.825  0.794]
"[ 0.42536031  0.37785172  0.50127254 -0.46722578  0.92182216  0.60495174
 -0.01791418]",0,[0.425 0.378 0.501]
"[-0.71300857 -0.37081807  0.49932975  0.15284151  0.43436399  0.31146696
 -0.30681935]",0,[-0.713 -0.371  0.499]
"[-0.89091311  0.55643282 -0.12586486  0.08791492 -0.00332861 -0.69754075
  0.39267203]",0,[-0.891  0.556 -0.126]
"[-0.30342539 -0.22119387  0.9372144   0.34558611  0.78404339 -0.19436375
  0.61103626]",0,[-0.303 -0.221  0.937]
"[-0.52284509  0.87708768 -0.13182396 -0.36456371 -0.49794978  0.53528123
 -0.7230033 ]",0,[-0.523  0.877 -0.132]
"[-0.34678325  0.01994501 -0.85123031  0.88099283 -0.51937033  0.2575193
  0.86381679]",0,[-0.347  0.02  -0.851]
"[-0.79890805 -0.94058156 -0.18305475 -0.30559486  0.69554952 -0.77095997
  0.60230511]",0,[-0.799 -0.941 -0.183]
"[ 0.20860231  0.04024364  0.22850178 -0.63722974  0.97653911  0.6643074
  0.43067414]",0,[0.209 0.04  0.229]
"[-0.1927917  -0.84925513  0.72887225 -0.82136051 -0.46458423 -0.71616026
  0.80325004]",0,[-0.193 -0.849  0.729]
"[ 0.57901756  0.59708645  0.03276902  0.02751017  0.2141432  -0.91770659
  0.50870669]",0,[0.579 0.597 0.033]
"[-0.03218508  0.29461536  0.24919748  0.0286984   0.25022279 -0.07050012
  0.76872003]",0,[-0.032  0.295  0.249]
"[ 0.20364139  0.89802586 -0.18632526  0.57766194 -0.63171895 -0.23996083
 -0.72232154]",0,[ 0.204  0.898 -0.186]
"[-0.29011599 -0.15978895  0.49653869  0.13601273  0.8967198  -0.32650043
  0.90054764]",0,[-0.29  -0.16   0.497]
"[ 0.3856844   0.32825133 -0.5545596  -0.4601593   0.23026931  0.13295936
  0.69988281]",0,[ 0.386  0.328 -0.555]
"[-0.36942515  0.66695117  0.91741941  0.79559233  0.16741245  0.48800164
 -0.16611772]",0,[-0.369  0.667  0.917]
"[ 0.95852367 -0.9855676   0.37129032  0.77166522 -0.74769737  0.45629589
 -0.30966316]",0,[ 0.959 -0.986  0.371]
"[-0.67161139 -0.58300129  0.38865937 -0.42933847  0.72668219  0.36124831
  0.07405938]",0,[-0.672 -0.583  0.389]
"[ 0.52144478  0.51761726 -0.80592786 -0.49891665  0.65614519 -0.23303679
 -0.13082238]",0,[ 0.521  0.518 -0.806]
"[-0.35713588 -0.32409    -0.61269215  0.34350224 -0.85139302  0.74819007
 -0.89759293]",0,[-0.357 -0.324 -0.613]
"[ 0.70485578 -0.2216826  -0.48113498  0.2458517   0.83389805 -0.49026984
 -0.54417742]",0,[ 0.705 -0.222 -0.481]
"[-0.53826515 -0.63632371 -0.49524365 -0.87789398  0.75062718 -0.09246705
  0.79255792]",0,[-0.538 -0.636 -0.495]
"[-0.91890758  0.84712294  0.46782045  0.7804088   0.22456274 -0.14589752
  0.14460258]",0,[-0.919  0.847  0.468]
"[-0.68189424 -0.10727459  0.08621603  0.42897232 -0.45502902 -0.2842314
 -0.1361942 ]",0,[-0.682 -0.107  0.086]
"[ 0.38406551  0.72588907 -0.96754551 -0.95835963  0.31286593 -0.44684215
 -0.85792762]",0,[ 0.384  0.726 -0.968]
"[ 0.78560723 -0.49486033  0.50332135  0.24001918 -0.2624053  -0.54865241
 -0.53823026]",0,[ 0.786 -0.495  0.503]
"[ 0.03698553  0.87591818 -0.67437653 -0.98852265  0.80317295  0.75464726
 -0.88834376]",0,[ 0.037  0.876 -0.674]
"[ 0.00783311 -0.49574164  0.22180523 -0.87543201 -0.96406528  0.94299471
  0.98243622]",0,[ 0.008 -0.496  0.222]
"[-0.87091323 -0.03943058  0.84441958 -0.28242725  0.66973496 -0.8521897
  0.36277077]",0,[-0.871 -0.039  0.844]
"[-0.77513423 -0.97478734  0.21686408  0.34299611  0.68216224  0.39141023
 -0.59958551]",0,[-0.775 -0.975  0.217]
"[ 0.03273567  0.17766612 -0.16922529  0.40438671 -0.42228302 -0.40905652
  0.44640934]",0,[ 0.033  0.178 -0.169]
"[-0.36382347  0.73535541  0.4945806  -0.94980224  0.432675   -0.16439947
  1.00538659]",0,[-0.364  0.735  0.495]
"[ 0.03694605  0.29807194  0.50006902 -0.2136671  -0.09260677 -0.30925242
  0.04561472]",0,[0.037 0.298 0.5  ]
"[-0.30553462 -0.79512307  0.05512015  0.32240912 -0.26965813  0.82158332
 -0.29230972]",0,[-0.306 -0.795  0.055]
"[ 0.34679742 -0.94688772  0.74409121 -0.35595574  0.30427316 -0.21011348
 -0.28399813]",0,[ 0.347 -0.947  0.744]
"[ 0.7794439  -0.1998814   0.30242627 -0.16703991  0.67452682 -0.66645272
 -0.09547957]",0,[ 0.779 -0.2    0.302]
"[-0.34640083 -0.76209407  0.22827922  0.17110969 -0.25114821 -0.35882161
 -0.39419784]",0,[-0.346 -0.762  0.228]
"[-0.57914699  0.98623225 -0.1167276   0.35745808  0.92488778 -0.54619467
  0.95045761]",0,[-0.579  0.986 -0.117]
"[-0.82457871  0.11020294  0.29380983 -0.03923175  0.91878167 -0.18533499
 -0.7478013 ]",0,[-0.825  0.11   0.294]
"[-0.76815481 -0.84889008  0.86249254  0.73051487  0.87666817  0.41456675
 -0.82283072]",0,[-0.768 -0.849  0.862]
"[ 0.83593991  0.1704499   0.05194369  0.84875786 -0.36237163 -0.37089002
  0.53092681]",0,[0.836 0.17  0.052]
"[ 0.28078749 -0.64184772  0.30894945  0.96179151  0.84936355 -0.12847499
 -0.92329746]",0,[ 0.281 -0.642  0.309]
"[-0.30865934 -0.39768357 -0.09100764  0.60740775  0.51018751 -0.23553047
  0.80947308]",0,[-0.309 -0.398 -0.091]
"[-0.18367967 -0.34749123 -0.4144948  -0.01387748 -0.23407317  0.80597671
  0.03874187]",0,[-0.184 -0.347 -0.414]
"[ 0.2654005   0.53809089  0.679107    0.88131842  0.3415086  -0.57387484
 -0.08690358]",0,[0.265 0.538 0.679]
"[-0.67325258 -0.32905491  0.53262089 -0.70946111 -0.06756153  0.34308662
 -0.78520661]",0,[-0.673 -0.329  0.533]
"[-0.77371233 -0.21543981 -0.10725041 -0.81520214  0.63121241 -0.80186571
 -0.1574015 ]",0,[-0.774 -0.215 -0.107]
"[-0.1370936   0.97779477 -0.885361    0.15770121  0.84554904  0.10047499
 -0.61140753]",0,[-0.137  0.978 -0.885]
"[ 0.21552103  0.70704505 -0.93259227 -0.90355053 -0.84914995 -0.25169336
 -0.76410728]",0,[ 0.216  0.707 -0.933]
"[-0.41057481 -0.7780936   0.65405817  0.91588267  0.68405936 -0.39290989
 -0.58751743]",0,[-0.411 -0.778  0.654]
"[-0.13622466 -0.23792154  0.49820773 -0.0611223  -0.78498847  0.01681529
  0.11984543]",0,[-0.136 -0.238  0.498]
"[-0.59974643 -0.3918758  -0.29233447 -0.01718754  0.08450892  0.79244097
 -0.21145418]",0,[-0.6   -0.392 -0.292]
"[-0.58039956 -0.32674156 -0.19735626 -0.89522895 -0.46311109  0.83257987
  0.3448231 ]",0,[-0.58  -0.327 -0.197]
"[-0.13590458  0.41158119 -0.55675216  0.65203827  0.34340002  0.21847274
 -0.72664827]",0,[-0.136  0.412 -0.557]
"[ 0.16203121 -0.75861026  0.63612088  0.28532883 -0.00745441  0.84923109
 -0.23084613]",0,[ 0.162 -0.759  0.636]
"[-0.38685903  0.17243715 -0.20690383 -0.83869591  0.51663903  0.34606309
  0.93125404]",0,[-0.387  0.172 -0.207]
"[ 0.01036925 -0.49916095  0.49546353  0.3610852   0.46754212 -0.81328179
 -0.23907518]",0,[ 0.01  -0.499  0.495]
"[-0.10859795 -0.50822477  0.63211846 -0.62655539  0.36591594 -0.93713266
  0.20035556]",0,[-0.109 -0.508  0.632]
"[-0.85139776  0.44777413 -0.82931696  0.47529295  0.95229716 -0.26420834
  0.7309865 ]",0,[-0.851  0.448 -0.829]
"[ 0.25108447  0.00335278  0.30523722  0.0387612  -0.60927644 -0.38026073
 -0.17629739]",0,[0.251 0.003 0.305]
"[-0.41160692  0.82586315 -0.45724712  0.78473226  0.80910271 -0.62123709
  0.32709605]",0,[-0.412  0.826 -0.457]
"[ 0.47464171  0.45325473 -0.65533882 -0.08584064 -0.89575753  0.13893244
 -0.96942855]",0,[ 0.475  0.453 -0.655]
"[ 0.3492197   0.44203913  0.24403274  0.27629212 -0.12006745 -0.92608477
  0.82579254]",0,[0.349 0.442 0.244]
"[-0.50921058 -0.42146141  0.91528844 -0.48424329 -0.92290251 -0.91049068
 -0.20274073]",0,[-0.509 -0.421  0.915]
"[-0.68820407  0.32348019  0.95204488 -0.68586605  0.0367088  -0.70258976
 -0.59208105]",0,[-0.688  0.323  0.952]
"[ 0.23285614 -0.42087888  0.81540009  0.20785289  0.70766598 -0.04373713
  0.23868971]",0,[ 0.233 -0.421  0.815]
"[ 0.8582189   0.68723176 -0.71106806 -0.08056489  0.26348168  0.1105828
  0.88532098]",0,[ 0.858  0.687 -0.711]
"[-0.15664559 -0.19499323  0.60489696  0.56523438  0.02141591  0.50439144
 -0.6705559 ]",0,[-0.157 -0.195  0.605]
"[-0.62877304 -0.90264956 -0.61229735 -0.2703067  -0.40432551 -0.08392493
 -0.27436716]",0,[-0.629 -0.903 -0.612]
"[ 0.32835379 -0.15197283 -0.11086725  0.22174139  0.21152861 -0.69536241
 -0.82805295]",0,[ 0.328 -0.152 -0.111]
"[ 0.45122088 -0.36365573 -0.34262152  0.00071698 -0.39817317  0.35889076
 -0.21401872]",0,[ 0.451 -0.364 -0.343]
"[-0.54750304 -0.48006324 -0.24601701 -0.12913378  0.4849017   0.36278273
 -0.41757695]",0,[-0.548 -0.48  -0.246]
"[-0.11169019  0.56275682  0.57351147  0.66287445 -0.31717696  0.44728841
  0.93956123]",0,[-0.112  0.563  0.574]
"[-0.16459269  0.23403248 -0.70212051 -0.06757321 -0.41376622 -0.91415586
 -0.13244214]",0,[-0.165  0.234 -0.702]
"[-0.03657743 -0.84611923  0.54620353  0.78643521  0.56673587  0.54036262
  0.07008038]",0,[-0.037 -0.846  0.546]
"[-0.69258066  0.44199799  0.57128323  0.78822202  0.87912555  0.718082
 -0.43185007]",0,[-0.693  0.442  0.571]
"[-0.49014364 -0.80080938 -0.3602293  -0.98048717 -0.80004088  0.42373219
 -0.0174443 ]",0,[-0.49  -0.801 -0.36 ]
"[ 0.2392893   0.23647949 -0.44304331 -0.77099417  0.57890861 -0.18047808
 -0.16361788]",0,[ 0.239  0.236 -0.443]
"[ 0.19340801  0.22453262  0.89396116 -0.3380159   0.39168629  0.00829752
  0.55639117]",0,[0.193 0.225 0.894]
"[ 0.31924976 -0.07820635 -0.24014627 -0.06510143 -0.96278139 -0.50733296
 -0.21115666]",0,[ 0.319 -0.078 -0.24 ]
"[ 0.67070357 -0.86013785  0.55086949 -0.09264215 -0.92818346 -0.92257758
  0.78154407]",0,[ 0.671 -0.86   0.551]
"[ 0.30489122  0.4127896  -0.86336766  0.68209142  0.50086628  0.73663987
  0.96219517]",0,[ 0.305  0.413 -0.863]
"[ 0.042218   -0.9182173  -0.1779865   0.42108987 -0.22821514  0.5438299
  0.45471457]",0,[ 0.042 -0.918 -0.178]
"[ 0.78412637 -0.91672509 -0.50588505  0.30482068 -0.77029396 -0.25499205
 -0.14616776]",0,[ 0.784 -0.917 -0.506]
"[-0.15754349 -0.09140953 -0.31855094 -0.87052179  0.72031849 -0.13763155
 -0.00414004]",0,[-0.158 -0.091 -0.319]
"[-0.23928031  0.18750955 -0.36997131  0.20733191 -0.66731367 -0.59782063
 -0.85386428]",0,[-0.239  0.188 -0.37 ]
"[-0.86024154  0.3865974   0.55826333 -0.26448656 -0.87433498  0.04051503
 -0.29540428]",0,[-0.86   0.387  0.558]
"[-0.37339672 -0.64853224  0.4136983  -0.17728194 -0.0847726   0.83241661
  0.53656164]",1,[-0.373 -0.649  0.414]
"[-0.36914385 -0.63779025  0.4209422  -0.17393702 -0.07036009  0.84520207
  0.53614789]",0,[-0.369 -0.638  0.421]
"[-0.37018503 -0.65606016  0.40248839 -0.17921324 -0.08748785  0.83223647
  0.53499185]",1,[-0.37  -0.656  0.402]
"[-0.03535239 -0.90363626  0.09493009  0.20722577 -0.98536403  0.79928193
  0.11451787]",0,[-0.035 -0.904  0.095]
"[-0.93949397 -0.97767792 -0.3608096  -0.91810051 -0.08283277 -0.18534058
 -0.87214864]",0,[-0.939 -0.978 -0.361]
"[ 0.43620285 -0.0686697  -0.3735195   0.07785611  0.9462413   0.2442041
  1.00472245]",0,[ 0.436 -0.069 -0.374]
"[-0.73238903 -0.76049348 -0.00788441  0.39872917  0.72724689 -0.71079782
 -0.68605568]",0,[-0.732 -0.76  -0.008]
"[-0.98780408 -0.51829259 -0.16271233  0.57704603 -0.22815293  0.56407461
  0.55514841]",0,[-0.988 -0.518 -0.163]
"[-0.97926251  0.57210891 -0.58227975  0.45864305  0.60236431 -0.25797809
  0.84636704]",0,[-0.979  0.572 -0.582]
"[-0.65827815  0.57693688  0.18214491  0.27831365 -0.46850478  0.63803171
 -0.9686606 ]",0,[-0.658  0.577  0.182]
"[ 0.50879957 -0.79402168  0.36761205  0.84293168  0.99094938  0.07256813
  0.18684103]",0,[ 0.509 -0.794  0.368]
"[-0.89801023  0.48975293  0.16908056 -0.91177622 -0.45821703 -0.73833835
  0.18503621]",0,[-0.898  0.49   0.169]
"[-0.80138063 -0.10005474 -0.04004121 -0.03358959  0.18108765 -0.69971419
 -0.3883026 ]",0,[-0.801 -0.1   -0.04 ]
"[-0.91060765  0.75306524  0.93047771  0.27173869 -0.64832422  0.67370032
 -0.71193564]",0,[-0.911  0.753  0.93 ]
"[-0.29140809  0.82314426  0.8019304  -0.39787479  0.18603143  0.76775585
  0.22261607]",0,[-0.291  0.823  0.802]
"[ 0.41932086  0.37433321  0.50467003 -0.4657883   0.92247324  0.60382394
 -0.01865014]",0,[0.419 0.374 0.505]
"[-0.71028259 -0.37018353  0.50774369  0.15791744  0.42971732  0.30810231
 -0.30975256]",0,[-0.71  -0.37   0.508]
"[-0.8860855   0.55667771 -0.12599443  0.09409861 -0.00340177 -0.6947001
  0.39314643]",0,[-0.886  0.557 -0.126]
"[-0.3041323  -0.21658435  0.93724171  0.34125687  0.7928456  -0.1966328
  0.61348456]",0,[-0.304 -0.217  0.937]
"[-0.53140547  0.8809024  -0.13763959 -0.36148701 -0.49814419  0.53978801
 -0.71966902]",0,[-0.531  0.881 -0.138]
"[-0.34064112  0.02284995 -0.85017302  0.88770858 -0.51839378  0.25615648
  0.86515217]",0,[-0.341  0.023 -0.85 ]
"[-0.79882252 -0.93589039 -0.18569877 -0.3029507   0.69617935 -0.77233592
  0.60250411]",0,[-0.799 -0.936 -0.186]
"[ 0.20665878  0.03892176  0.23086967 -0.63982354  0.97635272  0.658637
  0.43142333]",0,[0.207 0.039 0.231]
"[-0.19534062 -0.85126247  0.72724134 -0.82135367 -0.46841915 -0.70827333
  0.80981036]",0,[-0.195 -0.851  0.727]
"[ 0.57814581  0.59575273  0.03022439  0.02726146  0.22196947 -0.91209275
  0.5030731 ]",0,[0.578 0.596 0.03 ]
"[-0.03114373  0.29997764  0.25038872  0.02248373  0.25127776 -0.06602533
  0.76717889]",0,[-0.031  0.3    0.25 ]
"[ 0.20287577  0.89163163 -0.18369858  0.57845898 -0.6291391  -0.24893931
 -0.71536103]",0,[ 0.203  0.892 -0.184]
"[-0.2979182  -0.16464335  0.50419038  0.14038537  0.8978321  -0.33407854
  0.90104801]",0,[-0.298 -0.165  0.504]
"[ 0.38636961  0.33026048 -0.55700237 -0.46274244  0.22912243  0.13503232
  0.70064542]",0,[ 0.386  0.33  -0.557]
"[-0.36740172  0.66754152  0.92474016  0.8009285   0.16846969  0.48568823
 -0.1725654 ]",0,[-0.367  0.668  0.925]
"[ 0.95319406 -0.98349863  0.36403523  0.77057812 -0.75249186  0.45168202
 -0.3079386 ]",0,[ 0.953 -0.983  0.364]
"[-0.66304644 -0.58357693  0.38478591 -0.4240079   0.73055886  0.35563374
  0.07025901]",0,[-0.663 -0.584  0.385]
"[ 0.52759647  0.51483665 -0.80386334 -0.4915214   0.6617247  -0.23763526
 -0.12994041]",0,[ 0.528  0.515 -0.804]
"[-0.35570032 -0.32341874 -0.60841706  0.34637957 -0.85145126  0.74269664
 -0.89238602]",0,[-0.356 -0.323 -0.608]
"[ 0.71087144 -0.22055386 -0.48289534  0.24399633  0.8333662  -0.48725968
 -0.54642805]",0,[ 0.711 -0.221 -0.483]
"[-0.53831001 -0.62818483 -0.49583061 -0.88385511  0.75295322 -0.08659264
  0.79822744]",0,[-0.538 -0.628 -0.496]
"[-0.9159108   0.8465097   0.47121557  0.77714445  0.2191314  -0.14452296
  0.13478876]",0,[-0.916  0.847  0.471]
"[-0.68297935 -0.10955667  0.08093311  0.43097208 -0.45160818 -0.28960131
 -0.13900481]",0,[-0.683 -0.11   0.081]
"[ 0.38376264  0.72659556 -0.96149705 -0.95731217  0.32209352 -0.45034953
 -0.86117976]",0,[ 0.384  0.727 -0.961]
"[ 0.7862421  -0.48974208  0.49806802  0.23366824 -0.26585731 -0.55264728
 -0.54102591]",0,[ 0.786 -0.49   0.498]
"[ 0.03362803  0.87244155 -0.68047969 -0.98166257  0.79697514  0.76142159
 -0.8815187 ]",0,[ 0.034  0.872 -0.68 ]
"[ 0.01427675 -0.49528012  0.22259844 -0.87627096 -0.96220316  0.94227459
  0.98487976]",0,[ 0.014 -0.495  0.223]
"[-0.87517586 -0.03992659  0.84128891 -0.28178582  0.67280695 -0.85346321
  0.36449119]",0,[-0.875 -0.04   0.841]
"[-0.78153236 -0.97755192  0.21435782  0.33789981  0.67551894  0.39551674
 -0.59580863]",0,[-0.782 -0.978  0.214]
"[ 0.03137536  0.17628693 -0.17012769  0.40357006 -0.42743338 -0.40998303
  0.45015408]",0,[ 0.031  0.176 -0.17 ]
"[-0.35527939  0.73554606  0.50078338 -0.94993989  0.43446636 -0.15762285
  1.00430688]",0,[-0.355  0.736  0.501]
"[ 0.02901392  0.30307257  0.4985945  -0.21463083 -0.09159721 -0.31385959
  0.05280215]",0,[0.029 0.303 0.499]
"[-0.30994527 -0.79771342  0.05646821  0.31830588 -0.2689005   0.82768366
 -0.29056656]",0,[-0.31  -0.798  0.056]
"[ 0.35321054 -0.95280747  0.73702095 -0.35443553  0.29976646 -0.21558741
 -0.28699319]",0,[ 0.353 -0.953  0.737]
"[ 0.77381362 -0.20413696  0.29552615 -0.16853873  0.67963773 -0.66366895
 -0.10383219]",0,[ 0.774 -0.204  0.296]
"[-0.34715137 -0.76401104  0.22953323  0.17296106 -0.25483446 -0.3606661
 -0.39467365]",0,[-0.347 -0.764  0.23 ]
"[-0.57436321  0.98298143 -0.12002076  0.35143184  0.92364207 -0.53719405
  0.94480849]",0,[-0.574  0.983 -0.12 ]
"[-0.82779091  0.10777659  0.28443305 -0.03903681  0.91812023 -0.18473783
 -0.75633027]",0,[-0.828  0.108  0.284]
"[-0.76864827 -0.84541816  0.85746436  0.72379494  0.87342457  0.41229624
 -0.820415  ]",0,[-0.769 -0.845  0.857]
"[ 0.84038428  0.17422134  0.05794015  0.85099374 -0.35824993 -0.37440366
  0.5316906 ]",0,[0.84  0.174 0.058]
"[ 0.27834664 -0.64196615  0.30778121  0.9657545   0.85127992 -0.13587523
 -0.91708889]",0,[ 0.278 -0.642  0.308]
"[-0.31571661 -0.3963809  -0.08556845  0.60871506  0.50926536 -0.23269212
  0.8042065 ]",0,[-0.316 -0.396 -0.086]
"[-0.18029981 -0.34426598 -0.4165114  -0.01249106 -0.2342406   0.80577188
  0.03775683]",0,[-0.18  -0.344 -0.417]
"[ 0.27327966  0.54187614  0.67849598  0.88348486  0.34516128 -0.57735161
 -0.08684168]",0,[0.273 0.542 0.678]
"[-0.68215027 -0.33335782  0.53524016 -0.70672752 -0.06846226  0.34205087
 -0.78515655]",0,[-0.682 -0.333  0.535]
"[-0.77381918 -0.21394083 -0.10539057 -0.81679918  0.63163231 -0.80501795
 -0.15210424]",0,[-0.774 -0.214 -0.105]
"[-0.1321815   0.98138712 -0.87904907  0.15158522  0.8486143   0.0987975
 -0.61066068]",0,[-0.132  0.981 -0.879]
"[ 0.21343781  0.70763799 -0.93117355 -0.90213655 -0.84247105 -0.2557445
 -0.76126332]",0,[ 0.213  0.708 -0.931]
"[-0.40288147 -0.77870707  0.65499005  0.92175735  0.68747058 -0.39070573
 -0.5917536 ]",0,[-0.403 -0.779  0.655]
"[-0.14366724 -0.23993819  0.49694005 -0.06354646 -0.78738765  0.01570452
  0.11378702]",0,[-0.144 -0.24   0.497]
"[-0.59790901 -0.39072248 -0.29627856 -0.00935725  0.08472914  0.79575414
 -0.21386412]",0,[-0.598 -0.391 -0.296]
"[-0.58428311 -0.33268929 -0.19256155 -0.89792927 -0.4568007   0.82952564
  0.34356715]",0,[-0.584 -0.333 -0.193]
"[-0.13351162  0.41001981 -0.55335678  0.65616282  0.33465061  0.21500459
 -0.72522059]",0,[-0.134  0.41  -0.553]
"[ 0.16245807 -0.75343324  0.63558668  0.28884166 -0.00429611  0.85236443
 -0.23061762]",0,[ 0.162 -0.753  0.636]
"[-0.37981006  0.17641338 -0.20478361 -0.83584593  0.51995525  0.34182739
  0.93246289]",0,[-0.38   0.176 -0.205]
"[ 0.00181589 -0.50410077  0.49327052  0.36328205  0.47121382 -0.81385844
 -0.2423211 ]",0,[ 0.002 -0.504  0.493]
"[-0.11418513 -0.50409367  0.63712257 -0.6351024   0.36629865 -0.94253187
  0.19908972]",0,[-0.114 -0.504  0.637]
"[-0.85383664  0.44764568 -0.82613955  0.479426    0.95618096 -0.27024155
  0.73134071]",0,[-0.854  0.448 -0.826]
"[ 0.25254154  0.00181644  0.30796872  0.03617355 -0.6082762  -0.38312499
 -0.17592792]",0,[0.253 0.002 0.308]
"[-0.41865352  0.82274224 -0.45957816  0.78914791  0.80230317 -0.62974007
  0.32778805]",0,[-0.419  0.823 -0.46 ]
"[ 0.47577146  0.45703184 -0.65567192 -0.08526203 -0.89681296  0.14078841
 -0.97124539]",0,[ 0.476  0.457 -0.656]
"[ 0.34308536  0.44517313  0.23567019  0.26900453 -0.12432524 -0.93085091
  0.82757319]",0,[0.343 0.445 0.236]
"[-0.50993527 -0.41753254  0.91675007 -0.48298528 -0.92819919 -0.91494622
 -0.20496932]",0,[-0.51  -0.418  0.917]
"[-0.68566186  0.32172988  0.95171735 -0.68676349  0.0439763  -0.70499154
 -0.58440083]",0,[-0.686  0.322  0.952]
"[ 0.23763859 -0.41633298  0.81491907  0.21284537  0.7061874  -0.0403678
  0.24003415]",0,[ 0.238 -0.416  0.815]
"[ 0.85441281  0.68709434 -0.71767095 -0.08047967  0.25689275  0.11053278
  0.88785181]",0,[ 0.854  0.687 -0.718]
"[-0.15679275 -0.1877002   0.608248    0.56553531  0.02192255  0.50877374
 -0.67006236]",0,[-0.157 -0.188  0.608]
"[-0.63155918 -0.90207602 -0.61838003 -0.27600316 -0.40454106 -0.08602056
 -0.27812282]",0,[-0.632 -0.902 -0.618]
"[ 0.33090935 -0.14912334 -0.10419057  0.21737096  0.2150194  -0.68856226
 -0.83290432]",0,[ 0.331 -0.149 -0.104]
"[ 0.45152192 -0.36315541 -0.33445602 -0.00690472 -0.39106212  0.35683012
 -0.20864913]",0,[ 0.452 -0.363 -0.334]
"[-0.55144393 -0.47635401 -0.24584877 -0.12952392  0.48508471  0.36494729
 -0.41799751]",0,[-0.551 -0.476 -0.246]
"[-0.10683106  0.56030379  0.5721321   0.66084808 -0.31186126  0.44957377
  0.93745588]",0,[-0.107  0.56   0.572]
"[-0.16101802  0.22951575 -0.6979163  -0.07671329 -0.41449095 -0.91792074
 -0.13142882]",0,[-0.161  0.23  -0.698]
"[-0.04190899 -0.84586493  0.53776346  0.78627777  0.56389891  0.53721697
  0.07346153]",0,[-0.042 -0.846  0.538]
"[-0.69139648  0.44672716  0.57876654  0.78851507  0.88307966  0.72162307
 -0.43173513]",0,[-0.691  0.447  0.579]
"[-0.48540529 -0.80194891 -0.35332221 -0.98038397 -0.79929642  0.42737763
 -0.01772745]",0,[-0.485 -0.802 -0.353]
"[ 0.23071843  0.23757022 -0.43545017 -0.77771383  0.58282865 -0.18213163
 -0.16767964]",0,[ 0.231  0.238 -0.435]
"[ 0.19533036  0.22936793  0.88736993 -0.33748136  0.39333463  0.01305387
  0.55510712]",0,[0.195 0.229 0.887]
"[ 0.31703081 -0.07945644 -0.24028962 -0.07155557 -0.96181149 -0.50114295
 -0.22070827]",0,[ 0.317 -0.079 -0.24 ]
"[ 0.66772022 -0.8590237   0.54907718 -0.09319281 -0.93380208 -0.91618772
  0.78376761]",0,[ 0.668 -0.859  0.549]
"[ 0.30492246  0.41461916 -0.86800257  0.68200506  0.5030204   0.73125342
  0.96329106]",0,[ 0.305  0.415 -0.868]
"[ 0.04640185 -0.91550099 -0.17315628  0.42538628 -0.23230348  0.53922681
  0.455815  ]",0,[ 0.046 -0.916 -0.173]
"[ 0.78148174 -0.91794128 -0.50869647  0.31138199 -0.76966381 -0.25735299
 -0.14771747]",0,[ 0.781 -0.918 -0.509]
"[-1.55906018e-01 -9.87308729e-02 -3.26787248e-01 -8.71884777e-01
  7.25888882e-01 -1.37286960e-01 -1.42200742e-04]",0,[-0.156 -0.099 -0.327]
"[-0.24252072  0.18894815 -0.36833531  0.20558207 -0.66590796 -0.59780897
 -0.85718348]",0,[-0.243  0.189 -0.368]
"[-0.37244569 -0.65389068  0.41481117 -0.1768714  -0.07822641  0.83168234
  0.53861641]",1,[-0.372 -0.654  0.415]
"[-0.360928   -0.64159596  0.41679308 -0.17427904 -0.07150627  0.83772862
  0.53961601]",1,[-0.361 -0.642  0.417]
"[-0.36436335 -0.64540787  0.42298452 -0.17490527 -0.0796073   0.83634373
  0.53891768]",0,[-0.364 -0.645  0.423]
"[-0.3689615  -0.65011576  0.4066467  -0.17299369 -0.08678037  0.83673882
  0.53702142]",1,[-0.369 -0.65   0.407]
