genome,fitness,behavior_descriptor
"[-0.03589779  0.17159675 -0.62796961 -0.20448629  0.29701593  0.73433228
  0.93413505]",0,[-0.036  0.172 -0.628]
"[ 0.28836815 -0.2610597   0.66909595  0.86681424 -0.54173842 -0.53889145
  0.76315315]",0,[ 0.288 -0.261  0.669]
"[-0.73690684  0.31396597  0.02235251  0.67321844 -0.31469321 -0.82221806
  0.61784126]",0,[-0.737  0.314  0.022]
"[ 0.76916642 -0.96950816 -0.76426324  0.15960726  0.51734351  0.66239292
  0.80665468]",0,[ 0.769 -0.97  -0.764]
"[ 0.11951318  0.87944877 -0.24062063  0.32340184  0.95782617 -0.30024946
 -0.44519825]",0,[ 0.12   0.879 -0.241]
"[ 0.75141551  0.29825651  0.02551087 -0.78712079  0.25212987 -0.2882035
  0.88082026]",0,[0.751 0.298 0.026]
"[-0.17442069  0.83542405 -0.20063843  0.48623515  0.52601997 -0.35703926
 -0.13675851]",0,[-0.174  0.835 -0.201]
"[0.30789202 0.06957725 0.7335569  0.46121611 0.38995662 0.49581273
 0.57072607]",0,[0.308 0.07  0.734]
"[ 0.00347436 -0.77394807 -0.44829645  0.7712369   0.90124371 -0.72423416
 -0.20882517]",0,[ 0.003 -0.774 -0.448]
"[ 0.60546829  0.72823047  0.49515778 -0.66834489  0.59289331  0.17297372
 -0.15662363]",0,[0.605 0.728 0.495]
"[ 0.39738143  1.00038691 -0.34694389 -0.29010129  0.52518282  0.44048607
 -0.06028589]",0,[ 0.397  1.    -0.347]
"[-0.98383831 -0.86627145 -0.13334295  0.89985955  0.20175837 -0.82339582
  0.17473582]",0,[-0.984 -0.866 -0.133]
"[ 0.49015921 -0.68374499 -0.26996236 -0.92053783  0.79521605 -0.74089056
  0.75755118]",0,[ 0.49  -0.684 -0.27 ]
"[-0.90939772  0.96756763 -0.80939137 -0.78416597 -0.30932603 -0.33494307
 -0.57147929]",0,[-0.909  0.968 -0.809]
"[ 0.43792156  0.14196016  0.05521318 -0.42062385  0.5330716  -0.45955213
 -0.32340796]",0,[0.438 0.142 0.055]
"[-0.51425901  0.93233672  0.06514574 -0.28073392 -0.74110742  0.82338212
  0.54930393]",0,[-0.514  0.932  0.065]
"[ 0.00678205 -0.34140175 -0.50377921  0.52534978  0.05634499  0.6346745
 -0.42534843]",0,[ 0.007 -0.341 -0.504]
"[ 0.73823105  0.20713736 -0.89308369 -0.6182305   0.06731787 -0.32120247
 -0.98469526]",0,[ 0.738  0.207 -0.893]
"[ 0.98016811 -0.68537773  0.15859822  0.18334897 -0.02902924  0.2369821
 -0.08049056]",0,[ 0.98  -0.685  0.159]
"[ 0.02043657  0.411211    0.72247103 -0.16879009  0.26627207  0.94966036
  0.84242998]",0,[0.02  0.411 0.722]
"[ 0.77092614  0.53747363 -0.51708329  0.0647641   0.76284012  0.49777854
  0.16064379]",0,[ 0.771  0.537 -0.517]
"[ 0.36041898 -0.58163249  0.5188201   0.04701297 -0.76361111  0.59526196
  0.99287484]",0,[ 0.36  -0.582  0.519]
"[ 0.80333168 -0.80292805 -0.39673284  0.92785599  0.70097121  0.93684983
 -0.2778218 ]",0,[ 0.803 -0.803 -0.397]
"[0.08561187 0.95783023 0.84193386 0.09475016 0.59435297 0.70981338
 0.41033793]",0,[0.086 0.958 0.842]
"[ 0.75799066  0.71612273  0.87945531 -0.86367931 -0.94683426 -0.74070099
 -0.99274532]",0,[0.758 0.716 0.879]
"[-0.49222129  0.93956855 -0.12024701 -0.04814361  0.86637128  0.10980112
  0.58051971]",0,[-0.492  0.94  -0.12 ]
"[ 0.5214419  -0.3057543  -0.53732973  0.04728578  0.44118232 -0.91653434
 -0.58432854]",0,[ 0.521 -0.306 -0.537]
"[-0.95890824 -0.11375726  0.67057287 -0.56905106 -0.43388559  0.0784462
 -0.67138047]",0,[-0.959 -0.114  0.671]
"[-0.1551587  -0.53664527  0.23573572  0.43046226 -0.03985369 -0.7526504
 -0.93762507]",0,[-0.155 -0.537  0.236]
"[ 0.94547496 -0.17206558  0.45329845 -0.96917089 -0.00737373  0.06393513
 -0.90237588]",0,[ 0.945 -0.172  0.453]
"[-0.7833332   0.18680466 -0.23319598 -0.9413491  -0.67249958  0.24937741
 -0.02552255]",0,[-0.783  0.187 -0.233]
"[-0.07257109  0.34275308 -0.87605321  0.40375505  0.95586938  0.81333219
 -0.89102688]",0,[-0.073  0.343 -0.876]
"[ 0.25289395 -0.50570438  0.85005731  0.98527252 -0.44435284  0.33728432
  0.91436854]",0,[ 0.253 -0.506  0.85 ]
"[ 0.89051756  0.56581634  0.37768867 -0.63731379 -0.29436566 -0.75933812
 -0.48266734]",0,[0.891 0.566 0.378]
"[-0.57918528 -0.3395137   0.97958241  0.51293386  0.61457573 -0.3979365
 -0.5924756 ]",0,[-0.579 -0.34   0.98 ]
"[ 0.34140654  0.12647378 -0.14781843 -0.53844355  0.97810635  0.4060723
  0.91531711]",0,[ 0.341  0.126 -0.148]
"[-0.32554635 -0.72112454 -0.80846411  0.92068229  0.36839236 -0.31672098
 -0.21573638]",0,[-0.326 -0.721 -0.808]
"[ 0.80184152 -0.1798261  -0.12378049 -0.69197443  0.68740055  0.34998703
  0.62025292]",0,[ 0.802 -0.18  -0.124]
"[ 0.87721834 -0.45376514 -0.13000839 -0.13689252  0.04147568 -0.44963695
  0.03187313]",0,[ 0.877 -0.454 -0.13 ]
"[-0.12203447 -0.40698522 -0.24199043  0.63407942 -0.15375916  0.470051
 -0.10605149]",0,[-0.122 -0.407 -0.242]
"[ 0.65974749 -0.89393372  0.66154677  0.77070734  0.59096931  0.95518697
  0.68314538]",0,[ 0.66  -0.894  0.662]
"[ 0.37373286  0.15111752  0.41032356  0.18334926  0.88692099 -0.27934865
 -0.62058506]",0,[0.374 0.151 0.41 ]
"[ 0.40685317  0.57740823  0.65905641 -0.29747555 -0.08521336  0.64709614
  0.1249101 ]",0,[0.407 0.577 0.659]
"[ 0.1774047  -0.52363654 -0.56263024 -0.19634043  0.9069939  -0.92283589
  0.07978622]",0,[ 0.177 -0.524 -0.563]
"[ 0.66015541  0.21959927 -0.04595064  0.27160833 -0.86854477 -0.49198902
  0.96939144]",0,[ 0.66   0.22  -0.046]
"[ 0.55660424  0.3542465   0.24334724  0.00650075  0.51629074 -0.20736433
  0.39079609]",0,[0.557 0.354 0.243]
"[ 0.13346517 -0.48992174 -0.35450337 -0.29137818 -0.08312893  0.74581328
  0.05127968]",0,[ 0.133 -0.49  -0.355]
"[-0.61239604  0.52170079 -0.16307186 -0.0911999  -0.78540613 -0.7367044
  0.05800009]",0,[-0.612  0.522 -0.163]
"[ 0.66311726 -0.80069646  0.85899533 -0.95962476 -0.82980765  0.05571715
  0.01182207]",0,[ 0.663 -0.801  0.859]
"[-0.38338382 -0.52571689  0.05269509  0.95959036 -0.29513951  0.51680709
  0.07343178]",0,[-0.383 -0.526  0.053]
"[ 0.12865783  0.98360922  0.76847436  0.68242739 -0.97652466  0.13883729
  0.83877366]",0,[0.129 0.984 0.768]
"[-0.20486141 -0.44485338  0.62279696 -0.89142339 -0.97180033 -0.71789468
  0.78629757]",0,[-0.205 -0.445  0.623]
"[-0.90740392  0.05938195  0.01240605  0.57618997  0.15671914  0.60278403
  0.20105664]",0,[-0.907  0.059  0.012]
"[ 0.3074688  -0.62737385 -0.60935787  0.58196359 -0.18300375  0.41590293
  0.58668998]",0,[ 0.307 -0.627 -0.609]
"[ 0.1831814   0.07727178 -0.54612268  0.93339488 -0.23192059 -0.5779907
 -0.91110605]",0,[ 0.183  0.077 -0.546]
"[-0.79710297 -0.21621508  0.95614378 -0.0742075   0.34397208 -0.62873607
  0.71711207]",0,[-0.797 -0.216  0.956]
"[ 0.33848025  0.93568624  0.47059398  0.59759063  0.58173852  0.07802951
 -0.89130966]",0,[0.338 0.936 0.471]
"[ 0.00261446 -0.51601328  0.36758039  0.59796727  0.50486691  0.47380533
 -0.8584787 ]",0,[ 0.003 -0.516  0.368]
"[ 0.12157794  0.11159563  0.45671382 -0.45930101 -0.57769009 -0.72339587
  0.90226004]",0,[0.122 0.112 0.457]
"[-0.70891954 -0.80527674 -0.13687742 -0.96180944  0.96831999  0.54380626
 -0.82862293]",0,[-0.709 -0.805 -0.137]
"[-0.52084585 -0.6389345  -0.00818928  0.2885822  -0.52503334 -0.68868227
  0.11714964]",0,[-0.521 -0.639 -0.008]
"[-0.49266462  1.00362956  0.92067661 -0.04656913 -0.79960234  0.62300132
  0.79714531]",0,[-0.493  1.004  0.921]
"[-0.19003617 -0.715134   -0.06170857  0.63534793 -0.88870288  0.77762358
  0.95491596]",0,[-0.19  -0.715 -0.062]
"[-0.03656109  0.31330763 -0.11344102 -0.03380773  0.87284184  0.30886763
  0.8816742 ]",0,[-0.037  0.313 -0.113]
"[-0.93207525 -0.90653483 -0.13965629 -0.52173012 -0.90383306 -0.204033
 -0.07384151]",0,[-0.932 -0.907 -0.14 ]
"[-0.97063668 -0.70993996  0.1014563  -0.82594545  0.27085148  0.26335956
 -0.91026011]",0,[-0.971 -0.71   0.101]
"[ 0.18463267  0.12276434 -0.11178007  0.10770431 -0.31464721 -0.78547941
 -0.90686057]",0,[ 0.185  0.123 -0.112]
"[ 0.0665955   0.32463016 -0.16889744 -0.29472987 -0.10582421  0.25012907
  0.78446122]",0,[ 0.067  0.325 -0.169]
"[-0.37015679 -0.65282424  0.40602255 -0.17837494 -0.07607792  0.83207119
  0.53162107]",1,[-0.37  -0.653  0.406]
"[-0.36471383 -0.65599494  0.41145768 -0.17676225 -0.06439116  0.842927
  0.54352371]",0,[-0.365 -0.656  0.411]
"[-0.37186379 -0.66044573  0.41149174 -0.18647171 -0.08053427  0.82682658
  0.52786904]",0,[-0.372 -0.66   0.411]
"[-0.51473666 -0.54909803 -0.00719441 -0.12999117  0.05152715 -0.62628187
 -0.01056119]",0,[-0.515 -0.549 -0.007]
"[-0.63053664 -0.22159164  0.37463227 -0.30207784  0.62703612  0.48055579
  0.64692996]",0,[-0.631 -0.222  0.375]
"[-0.82162258 -0.03451659 -0.16055131  0.07266322  0.80895926 -0.01993112
 -0.83714509]",0,[-0.822 -0.035 -0.161]
"[-0.30047695 -0.96638817  0.88150134  0.79750428  0.38685176  0.34683839
 -0.039503  ]",0,[-0.3   -0.966  0.882]
"[-0.79042728  0.54675959  0.323098    0.78465466  0.51060977 -0.45062191
 -0.1283589 ]",0,[-0.79   0.547  0.323]
"[-0.04203255 -0.06726069  0.31614491 -0.85610927 -0.36353786  0.45412964
 -0.93783329]",0,[-0.042 -0.067  0.316]
"[-0.40696488 -0.60125303  0.59950781 -0.99711473 -0.0336636  -0.43595602
 -0.22639437]",0,[-0.407 -0.601  0.6  ]
"[-0.4398055   0.83124239  0.49550077  0.88404304 -0.12457046 -0.07200608
 -0.45458904]",0,[-0.44   0.831  0.496]
"[-0.50929057 -0.29576493 -0.67010846  0.2079518  -0.75381531 -0.5064176
 -0.22551399]",0,[-0.509 -0.296 -0.67 ]
"[-0.08958418  0.57516885  0.76258374  0.27312254  0.30300245 -0.55469458
  0.27368526]",0,[-0.09   0.575  0.763]
"[-0.14249212  0.11218848  0.15370089 -0.51060827 -0.86516995  0.40489312
 -0.83697946]",0,[-0.142  0.112  0.154]
"[ 0.87844263  0.63638487  0.3095287  -0.09523711 -0.10306925 -0.61561128
 -0.62812879]",0,[0.878 0.636 0.31 ]
"[ 0.17232154  0.69951646  0.8063057   0.14253191  0.7559489   0.50425024
 -0.50215488]",0,[0.172 0.7   0.806]
"[ 0.81693058  0.42742659  0.82191184 -0.25087443 -0.00771611 -0.81063399
 -0.6358546 ]",0,[0.817 0.427 0.822]
"[-0.66793311 -0.75129206  0.3310766   0.38151698 -0.69554235 -0.06132047
 -0.01071128]",0,[-0.668 -0.751  0.331]
"[-0.27232268 -0.66065446  0.60790944 -0.76404154  0.57463665  0.18680838
 -0.49977582]",0,[-0.272 -0.661  0.608]
"[-0.60263142  0.44089798 -0.78999076 -0.62766577  0.69830614 -0.67778876
  0.21103689]",0,[-0.603  0.441 -0.79 ]
"[ 0.31645002 -0.74503535 -0.77321141  0.25010104  0.42436003 -0.31975592
 -0.0652466 ]",0,[ 0.316 -0.745 -0.773]
"[ 0.47986522  0.00667875  0.93797424 -0.83109238 -0.16686387 -0.34169315
  0.10135594]",0,[0.48  0.007 0.938]
"[-0.55119631 -0.89371133 -0.35901926  0.85569646 -0.96699087  0.44176637
  0.88641583]",0,[-0.551 -0.894 -0.359]
"[-0.59974426 -0.40260834 -0.74091048 -0.78971366 -0.72650755  0.72734287
 -0.87924266]",0,[-0.6   -0.403 -0.741]
"[ 0.03735672  0.29850393 -0.78338449 -0.2056553  -0.38057494  0.73454037
  0.38932006]",0,[ 0.037  0.299 -0.783]
"[-0.35400508 -0.35111843  0.28738631 -0.3411652  -0.05870846 -0.58794933
  0.54575905]",0,[-0.354 -0.351  0.287]
"[ 0.52675952  0.63909075 -0.81926    -0.91666606 -0.61228767  0.90311922
  0.17432343]",0,[ 0.527  0.639 -0.819]
"[ 0.91005142  0.45480263 -0.06562953  0.0889836   0.88589319  0.73481236
 -0.61554542]",0,[ 0.91   0.455 -0.066]
"[ 0.5233619   0.97490663 -0.68612602  0.97819524  0.66257198 -0.648576
  0.4119489 ]",0,[ 0.523  0.975 -0.686]
"[ 0.45207471 -0.82902561 -0.16482869 -0.41751139 -0.35709313  0.04509873
 -0.36025828]",0,[ 0.452 -0.829 -0.165]
"[-0.65126128 -0.91118348 -0.25938681 -0.48265591 -0.8777728   0.97543263
 -0.39182807]",0,[-0.651 -0.911 -0.259]
"[ 0.85515677 -0.50572678 -0.76007327 -0.44632159  0.73038548 -0.59782654
 -0.52074426]",0,[ 0.855 -0.506 -0.76 ]
"[ 0.33867409 -0.39616243  0.19186347 -0.14884733 -0.93777172  0.8815233
 -0.2100436 ]",0,[ 0.339 -0.396  0.192]
"[-0.04217449  0.17678537 -0.62235027 -0.20611987  0.3020447   0.73135177
  0.93187283]",0,[-0.042  0.177 -0.622]
"[ 0.2903171  -0.25948708  0.66856923  0.8693434  -0.53402726 -0.54077546
  0.76173345]",0,[ 0.29  -0.259  0.669]
"[-0.73824824  0.31298732  0.02273414  0.67010823 -0.30619726 -0.81972046
  0.61450507]",0,[-0.738  0.313  0.023]
"[ 0.76195588 -0.96824522 -0.76937926  0.15091686  0.51751141  0.66051225
  0.80917795]",0,[ 0.762 -0.968 -0.769]
"[ 0.11907575  0.87214105 -0.24433126  0.32388713  0.95146979 -0.30037136
 -0.44491036]",0,[ 0.119  0.872 -0.244]
"[ 0.75413505  0.29549184  0.02481703 -0.79162301  0.24846742 -0.28504981
  0.87827382]",0,[0.754 0.295 0.025]
"[-0.17350752  0.83667126 -0.20202325  0.49186363  0.5229509  -0.35509676
 -0.13956851]",0,[-0.174  0.837 -0.202]
"[0.30365267 0.07190991 0.73643289 0.46615227 0.38871084 0.49415748
 0.56320219]",0,[0.304 0.072 0.736]
"[ 0.00235711 -0.76974309 -0.45401422  0.76749903  0.90040931 -0.72191948
 -0.21170173]",0,[ 0.002 -0.77  -0.454]
"[ 0.60572431  0.72920568  0.49122268 -0.66079522  0.59397113  0.17546367
 -0.15708741]",0,[0.606 0.729 0.491]
"[ 0.39764658  0.99578004 -0.3446512  -0.29749712  0.5247709   0.4421289
 -0.05414572]",0,[ 0.398  0.996 -0.345]
"[-0.98190901 -0.86259015 -0.12406429  0.9069926   0.19787363 -0.82434691
  0.17453802]",0,[-0.982 -0.863 -0.124]
"[ 0.49090996 -0.68822355 -0.26850994 -0.91443997  0.79709488 -0.73939579
  0.75855427]",0,[ 0.491 -0.688 -0.269]
"[-0.90474838  0.96119334 -0.80743032 -0.78274589 -0.31054041 -0.34417731
 -0.56478954]",0,[-0.905  0.961 -0.807]
"[ 0.43280525  0.14692176  0.0512682  -0.42277439  0.53633807 -0.45818261
 -0.31851648]",0,[0.433 0.147 0.051]
"[-0.50952524  0.92856415  0.06835448 -0.28098717 -0.74514474  0.82290413
  0.54472282]",0,[-0.51   0.929  0.068]
"[ 0.00528871 -0.3378566  -0.49678598  0.52937297  0.06171607  0.6400965
 -0.42625156]",0,[ 0.005 -0.338 -0.497]
"[ 0.73555781  0.20635513 -0.9007213  -0.61905666  0.06263305 -0.3216983
 -0.9871625 ]",0,[ 0.736  0.206 -0.901]
"[ 0.98192376 -0.68449343  0.15720286  0.18004224 -0.03059667  0.2283722
 -0.07865598]",0,[ 0.982 -0.684  0.157]
"[ 0.01314753  0.41508631  0.72717744 -0.16402163  0.26371461  0.95008321
  0.84249887]",0,[0.013 0.415 0.727]
"[ 0.76901087  0.53720585 -0.52327867  0.06695054  0.77217595  0.49723148
  0.16561652]",0,[ 0.769  0.537 -0.523]
"[ 0.35215935 -0.57882555  0.5204751   0.05086958 -0.75907172  0.59351154
  0.9901834 ]",0,[ 0.352 -0.579  0.52 ]
"[ 0.7981649  -0.80402738 -0.39373309  0.93577525  0.70386542  0.93474956
 -0.27608263]",0,[ 0.798 -0.804 -0.394]
"[0.09338612 0.9534607  0.83936979 0.09635803 0.59888481 0.71053564
 0.41797827]",0,[0.093 0.953 0.839]
"[ 0.75066453  0.72147686  0.87269724 -0.86330877 -0.94363424 -0.74022352
 -0.98584859]",0,[0.751 0.721 0.873]
"[-0.48242255  0.94608178 -0.11513421 -0.04604563  0.86186949  0.10919566
  0.58282103]",0,[-0.482  0.946 -0.115]
"[ 0.52334222 -0.29908699 -0.53608117  0.04236424  0.44940337 -0.92106719
 -0.59139742]",0,[ 0.523 -0.299 -0.536]
"[-0.95670048 -0.12062512  0.67219139 -0.57037304 -0.43836285  0.07579646
 -0.6711711 ]",0,[-0.957 -0.121  0.672]
"[-0.15625242 -0.53699867  0.22689836  0.42557521 -0.03812262 -0.75035717
 -0.93768516]",0,[-0.156 -0.537  0.227]
"[ 0.94476226 -0.17332771  0.45723183 -0.96013264 -0.00389031  0.06448861
 -0.90541286]",0,[ 0.945 -0.173  0.457]
"[-0.78929255  0.18772712 -0.22773987 -0.94862862 -0.67061807  0.25591861
 -0.0214541 ]",0,[-0.789  0.188 -0.228]
"[-0.07102752  0.33849584 -0.86974913  0.40655958  0.95373726  0.82038403
 -0.89235936]",0,[-0.071  0.338 -0.87 ]
"[ 0.24926624 -0.51133617  0.85180055  0.97814811 -0.4456851   0.33666057
  0.91495673]",0,[ 0.249 -0.511  0.852]
"[ 0.89838152  0.5619312   0.37853839 -0.64434906 -0.29690746 -0.75533715
 -0.48030036]",0,[0.898 0.562 0.379]
"[-0.57823856 -0.3489777   0.98183135  0.51915274  0.61693385 -0.39856273
 -0.59045019]",0,[-0.578 -0.349  0.982]
"[ 0.34413887  0.13109685 -0.14817572 -0.53826732  0.97921252  0.4077624
  0.91832727]",0,[ 0.344  0.131 -0.148]
"[-0.31897145 -0.72320719 -0.8013595   0.92488525  0.36936185 -0.31308847
 -0.212811  ]",0,[-0.319 -0.723 -0.801]
"[ 0.80045014 -0.18431859 -0.12808936 -0.70021099  0.69535446  0.34973533
  0.61662241]",0,[ 0.8   -0.184 -0.128]
"[ 0.88129614 -0.44842026 -0.13064384 -0.13512894  0.04385217 -0.45313162
  0.03460269]",0,[ 0.881 -0.448 -0.131]
"[-0.12443333 -0.41094762 -0.24334016  0.63225787 -0.1581339   0.46952663
 -0.11354232]",0,[-0.124 -0.411 -0.243]
"[ 0.65631456 -0.89679415  0.6576434   0.76983539  0.59631082  0.95161411
  0.68789123]",0,[ 0.656 -0.897  0.658]
"[ 0.36688176  0.14456086  0.41895703  0.18188107  0.88810761 -0.2822463
 -0.61748687]",0,[0.367 0.145 0.419]
"[ 0.39971151  0.57716151  0.65349106 -0.29543421 -0.08833715  0.64627268
  0.13202673]",0,[0.4   0.577 0.653]
"[ 0.17055666 -0.52389907 -0.56563646 -0.20135078  0.89934455 -0.93054532
  0.07674218]",0,[ 0.171 -0.524 -0.566]
"[ 0.66453994  0.22056319 -0.04647946  0.26911021 -0.86866126 -0.49317684
  0.96937734]",0,[ 0.665  0.221 -0.046]
"[ 0.55614621  0.36303369  0.24884147  0.00584707  0.5161075  -0.21041279
  0.39129834]",0,[0.556 0.363 0.249]
"[ 0.13069193 -0.49274464 -0.35416937 -0.29601712 -0.0739278   0.74222634
  0.05536437]",0,[ 0.131 -0.493 -0.354]
"[-0.61598831  0.51811959 -0.16519128 -0.09300123 -0.78854876 -0.73664283
  0.05998221]",0,[-0.616  0.518 -0.165]
"[ 0.66400464 -0.80035154  0.85714093 -0.95890844 -0.82972162  0.05390506
  0.0137434 ]",0,[ 0.664 -0.8    0.857]
"[-0.37846654 -0.52364084  0.05234062  0.96422377 -0.30363523  0.50994476
  0.07804438]",0,[-0.378 -0.524  0.052]
"[ 0.1261574   0.98731902  0.7664149   0.68471179 -0.97623841  0.14378438
  0.84007356]",0,[0.126 0.987 0.766]
"[-0.21059438 -0.45107386  0.62609415 -0.89455578 -0.96388163 -0.71992525
  0.78120303]",0,[-0.211 -0.451  0.626]
"[-0.90191237  0.06224184  0.01476835  0.5763711   0.15683516  0.60276737
  0.20470444]",0,[-0.902  0.062  0.015]
"[ 0.30660943 -0.62361414 -0.61454151  0.57754087 -0.17592788  0.42139723
  0.59380948]",0,[ 0.307 -0.624 -0.615]
"[ 0.18160692  0.07229289 -0.54288622  0.93344814 -0.22295595 -0.57876512
 -0.90872066]",0,[ 0.182  0.072 -0.543]
"[-0.79349778 -0.22151579  0.96150778 -0.07743065  0.34581812 -0.63160909
  0.70866877]",0,[-0.793 -0.222  0.962]
"[ 0.33787723  0.93159598  0.47525159  0.59590036  0.57852216  0.0781697
 -0.88951455]",0,[0.338 0.932 0.475]
"[-6.15246510e-04 -5.18301553e-01  3.62092954e-01  6.01013953e-01
  4.97517625e-01  4.74464682e-01 -8.59733880e-01]",0,[-0.001 -0.518  0.362]
"[ 0.11856674  0.11590149  0.45863367 -0.45530326 -0.57915855 -0.72404407
  0.907788  ]",0,[0.119 0.116 0.459]
"[-0.7099033  -0.80213623 -0.13676855 -0.96879729  0.96372133  0.53972922
 -0.82710325]",0,[-0.71  -0.802 -0.137]
"[-0.52302517 -0.63677709 -0.00797014  0.29266925 -0.5234157  -0.69371551
  0.11179176]",0,[-0.523 -0.637 -0.008]
"[-0.50099063  0.99666589  0.91946307 -0.04738745 -0.80204242  0.62665067
  0.80012745]",0,[-0.501  0.997  0.919]
"[-0.19243512 -0.71916361 -0.06466268  0.6437184  -0.89440131  0.7737101
  0.94982689]",0,[-0.192 -0.719 -0.065]
"[-0.03224229  0.31721025 -0.11363228 -0.03769389  0.87661502  0.30712912
  0.88521076]",0,[-0.032  0.317 -0.114]
"[-0.93400246 -0.90650727 -0.13974468 -0.51937418 -0.89887942 -0.20372709
 -0.07309347]",0,[-0.934 -0.907 -0.14 ]
"[-0.97042352 -0.71080745  0.10349634 -0.82442999  0.27512482  0.26433696
 -0.90734267]",0,[-0.97  -0.711  0.103]
"[ 0.07103442  0.3292534  -0.17307803 -0.29873157 -0.10164955  0.25108686
  0.78061314]",0,[ 0.071  0.329 -0.173]
"[-0.3709968  -0.65242725  0.40801696 -0.18123171 -0.07828565  0.83538348
  0.53379858]",1,[-0.371 -0.652  0.408]
"[-0.35922507 -0.6523988   0.41379401 -0.17782468 -0.06791871  0.83714226
  0.54004941]",0,[-0.359 -0.652  0.414]
"[-0.36243603 -0.64316883  0.40761424 -0.17092835 -0.07401438  0.84048089
  0.53639426]",0,[-0.362 -0.643  0.408]
"[-0.36906847 -0.65668391  0.41025755 -0.18291293 -0.08560514  0.82421233
  0.53169007]",0,[-0.369 -0.657  0.41 ]
"[-0.51542458 -0.5525079  -0.00328258 -0.13240755  0.04577155 -0.62698578
 -0.01264003]",0,[-0.515 -0.553 -0.003]
"[-0.62905137 -0.21912315  0.37964282 -0.30529362  0.6332594   0.4807238
  0.64993788]",0,[-0.629 -0.219  0.38 ]
"[-0.82104827 -0.04247602 -0.16640828  0.07671948  0.81202412 -0.02860845
 -0.83171074]",0,[-0.821 -0.042 -0.166]
"[-0.30437281 -0.96029894  0.88756791  0.8010914   0.39182496  0.34313891
 -0.03581128]",0,[-0.304 -0.96   0.888]
"[-0.78743687  0.54906734  0.32660456  0.77939812  0.51631964 -0.45788881
 -0.11913248]",0,[-0.787  0.549  0.327]
"[-0.03976405 -0.06033619  0.31699495 -0.86181664 -0.36534762  0.45394256
 -0.92976101]",0,[-0.04  -0.06   0.317]
"[-0.41094585 -0.59818573  0.60096791 -0.98816977 -0.03657953 -0.4390732
 -0.22531502]",0,[-0.411 -0.598  0.601]
"[-0.43752055  0.83233679  0.49502861  0.87735449 -0.12555091 -0.07349412
 -0.4494322 ]",0,[-0.438  0.832  0.495]
"[-0.50679998 -0.29145288 -0.66718091  0.20897608 -0.75050215 -0.5061215
 -0.23045492]",0,[-0.507 -0.291 -0.667]
"[-0.08762984  0.57716505  0.76906674  0.2704615   0.30807693 -0.55710431
  0.27007899]",0,[-0.088  0.577  0.769]
"[-0.13870731  0.11047503  0.15358891 -0.51078177 -0.86712157  0.40911581
 -0.8372885 ]",0,[-0.139  0.11   0.154]
"[ 0.87465506  0.6308718   0.30858742 -0.09415389 -0.10167742 -0.61653502
 -0.62749018]",0,[0.875 0.631 0.309]
"[ 0.17074926  0.70200572  0.80525567  0.14098388  0.74883489  0.49896413
 -0.49759977]",0,[0.171 0.702 0.805]
"[ 0.82230288  0.42265796  0.82196369 -0.26001057 -0.00885607 -0.80816896
 -0.63221312]",0,[0.822 0.423 0.822]
"[-0.6737863  -0.74890747  0.32683315  0.37271878 -0.69489538 -0.06236216
 -0.01599449]",0,[-0.674 -0.749  0.327]
"[-0.27602472 -0.66109234  0.60886325 -0.76325412  0.5740825   0.1824672
 -0.5006671 ]",0,[-0.276 -0.661  0.609]
"[-0.59683506  0.43500663 -0.78733428 -0.6241718   0.70171295 -0.67479232
  0.20269842]",0,[-0.597  0.435 -0.787]
"[ 0.3123758  -0.75087347 -0.76887335  0.25074488  0.42545655 -0.31825824
 -0.06363916]",0,[ 0.312 -0.751 -0.769]
"[ 0.48007937  0.00639117  0.93532622 -0.82727409 -0.16048871 -0.34292705
  0.10814623]",0,[0.48  0.006 0.935]
"[-0.54590062 -0.8886286  -0.35694834  0.85611039 -0.95907726  0.43964324
  0.88574135]",0,[-0.546 -0.889 -0.357]
"[-0.60183603 -0.4072262  -0.7456592  -0.78122983 -0.72795157  0.72616172
 -0.8760095 ]",0,[-0.602 -0.407 -0.746]
"[ 0.03406277  0.30233171 -0.78041287 -0.19976735 -0.37765622  0.73566987
  0.3828714 ]",0,[ 0.034  0.302 -0.78 ]
"[-0.35064575 -0.35810036  0.2952253  -0.33194878 -0.06094584 -0.58740764
  0.54741452]",0,[-0.351 -0.358  0.295]
"[ 0.52608272  0.64118149 -0.81820041 -0.91173084 -0.61123371  0.90595649
  0.17334632]",0,[ 0.526  0.641 -0.818]
"[ 0.91156884  0.45376444 -0.05971712  0.07902404  0.88569462  0.73666909
 -0.62117755]",0,[ 0.912  0.454 -0.06 ]
"[ 0.52015644  0.97562172 -0.68297602  0.97591449  0.66427938 -0.65571934
  0.40825396]",0,[ 0.52   0.976 -0.683]
"[ 0.45833035 -0.82449463 -0.16671492 -0.42242145 -0.36498349  0.05005703
 -0.35932412]",0,[ 0.458 -0.824 -0.167]
"[-0.64606089 -0.90851222 -0.2600351  -0.48965317 -0.87563761  0.97324667
 -0.38575163]",0,[-0.646 -0.909 -0.26 ]
"[ 0.85917941 -0.50815673 -0.76844507 -0.44437319  0.72914951 -0.60382376
 -0.51823196]",0,[ 0.859 -0.508 -0.768]
"[ 0.34175354 -0.39771284  0.19288035 -0.14280463 -0.93705058  0.88195676
 -0.20853468]",0,[ 0.342 -0.398  0.193]
